starting worker pid=22972 on localhost:11868 at 00:07:07.608
starting worker pid=6560 on localhost:11868 at 00:07:07.752
starting worker pid=24412 on localhost:11868 at 00:07:07.892
starting worker pid=29752 on localhost:11868 at 00:07:08.030
starting worker pid=15224 on localhost:11868 at 00:07:08.167
starting worker pid=14832 on localhost:11868 at 00:07:08.305
starting worker pid=8352 on localhost:11868 at 00:07:08.442
starting worker pid=29080 on localhost:11868 at 00:07:08.579
starting worker pid=26644 on localhost:11868 at 00:07:08.716
starting worker pid=316 on localhost:11868 at 00:07:08.857
starting worker pid=9456 on localhost:11868 at 00:07:08.996
starting worker pid=11256 on localhost:11868 at 00:07:09.135
starting worker pid=2284 on localhost:11868 at 00:07:09.271
starting worker pid=11280 on localhost:11868 at 00:07:09.408
starting worker pid=10616 on localhost:11868 at 00:07:09.545
starting worker pid=5656 on localhost:11868 at 00:07:09.682
starting worker pid=30612 on localhost:11868 at 00:07:09.822
starting worker pid=3048 on localhost:11868 at 00:07:09.959
[1][1][1] "2022-07-04 00:07:11 pid 22972 icao KCOS Loading simulation data"
[1] "2022-07-04 00:30:23 pid 29080 icao KPHX itr  11 t/o = 2,009,046"
[1] "2022-07-04 00:30:27 pid  9456 icao KXNA itr  11 t/o = 2,010,288"
[1] "2022-07-04 00:30:28 pid 11280 icao SBSP itr  11 t/o = 2,010,288"
[1] "2022-07-04 00:30:28 pid 26644 icao KPSP itr  11 t/o = 2,010,246"
[1] "2022-07-04 00:30:28 pid 11256 icao LBBG itr  19 t/o =   254,985"
[1] "2022-07-04 00:30:29 pid 14832 icao KMDW itr  11 t/o = 2,010,133"
[1] "2022-07-04 00:30:31 pid 22972 icao KCOS itr  11 t/o = 2,010,288"
[1] "2022-07-04 00:30:31 pid  6560 icao KDCA itr  11 t/o = 2,010,279"
[1] "2022-07-04 00:30:39 pid 11256 icao LBBG itr  20 t/o =   162,784"
[1] "2022-07-04 00:30:46 pid 11256 icao LBBG itr  21 t/o =    87,164"
[1] "2022-07-04 00:30:50 pid 11256 icao LBBG itr  22 t/o =    37,628"
[1] "2022-07-04 00:30:52 pid 11256 icao LBBG itr  23 t/o =    13,388"
[1] "2022-07-04 00:30:52 pid 29752 icao KEWR itr  12 t/o = 1,815,702"
