"our.icao","iata.code","iata.traffic","our.name","our.lat","our.lon","lido.rwy","lido.len","lido.toda"
"KICT","ICT",1731442,"Wichita Eisenhower National Airport",37.649899,-97.433098,"RW01R",7301,7301
"KICT","ICT",1731442,"Wichita Eisenhower National Airport",37.649899,-97.433098,"RW19R",10301,10301
"KICT","ICT",1731442,"Wichita Eisenhower National Airport",37.649899,-97.433098,"RW14",6301,6301
"KDAY","DAY",1727670,"James M Cox Dayton International Airport",39.902400970459,-84.2193984985352,"RW06R",7285,7285
"KDAY","DAY",1727670,"James M Cox Dayton International Airport",39.902400970459,-84.2193984985352,"RW36",8502,8502
"KDAY","DAY",1727670,"James M Cox Dayton International Airport",39.902400970459,-84.2193984985352,"RW24R",10901,10900
"KDAY","DAY",1727670,"James M Cox Dayton International Airport",39.902400970459,-84.2193984985352,"RW24L",7285,7285
"KDAY","DAY",1727670,"James M Cox Dayton International Airport",39.902400970459,-84.2193984985352,"RW18",8502,8502
"KDAY","DAY",1727670,"James M Cox Dayton International Airport",39.902400970459,-84.2193984985352,"RW06L",10901,10900
"UKLL","LWO",1719519,"Lviv International Airport",49.8125,23.9561004638672,"RW13",10843,11040
"UKLL","LWO",1719519,"Lviv International Airport",49.8125,23.9561004638672,"RW31",10843,10581
"OETB","TUU",1705963,"Tabuk Airport",28.3654,36.6189,"RW24",10991,11975
"OETB","TUU",1705963,"Tabuk Airport",28.3654,36.6189,"RW31",10007,10991
"OETB","TUU",1705963,"Tabuk Airport",28.3654,36.6189,"RW13",10007,10991
"OETB","TUU",1705963,"Tabuk Airport",28.3654,36.6189,"RW06",10991,11975
"KHPN","HPN",1701222,"Westchester County Airport",41.0670013427734,-73.7076034545898,"RW16",6549,6549
"KHPN","HPN",1701222,"Westchester County Airport",41.0670013427734,-73.7076034545898,"RW11",4451,4451
"KHPN","HPN",1701222,"Westchester County Airport",41.0670013427734,-73.7076034545898,"RW34",6549,6549
"KHPN","HPN",1701222,"Westchester County Airport",41.0670013427734,-73.7076034545898,"RW29",4451,4451
"RPVB","BCD",1699922,"Bacolod-Silay Airport",10.7764,123.014999,"RW21",6568,7487
"RPVB","BCD",1699922,"Bacolod-Silay Airport",10.7764,123.014999,"RW03",6568,8668
"EHRD","RTM",1698175,"Rotterdam The Hague Airport",51.956902,4.43722,"RW06",7218,7411
"EHRD","RTM",1698175,"Rotterdam The Hague Airport",51.956902,4.43722,"RW24",7218,7411
"VOTR","TRZ",1691654,"Tiruchirappalli International Airport",10.7654,78.709702,"RW09",7949,7949
"VOTR","TRZ",1691654,"Tiruchirappalli International Airport",10.7654,78.709702,"RW27",7949,7949
"LTCC","DIY",1688339,"Diyarbakir Airport",37.893901825,40.2010002136,"RW16",11644,11644
"LTCC","DIY",1688339,"Diyarbakir Airport",37.893901825,40.2010002136,"RW34",11644,11644
"KCOS","COS",1684329,"City of Colorado Springs Municipal Airport",38.805801,-104.700996,"RW13",8269,8269
"KCOS","COS",1684329,"City of Colorado Springs Municipal Airport",38.805801,-104.700996,"RW17R",11022,11022
"KCOS","COS",1684329,"City of Colorado Springs Municipal Airport",38.805801,-104.700996,"RW35L",11022,11022
"KCOS","COS",1684329,"City of Colorado Springs Municipal Airport",38.805801,-104.700996,"RW17L",13501,13501
"KCOS","COS",1684329,"City of Colorado Springs Municipal Airport",38.805801,-104.700996,"RW35R",13501,13501
"KCOS","COS",1684329,"City of Colorado Springs Municipal Airport",38.805801,-104.700996,"RW31",8269,8269
"MMCU","CUU",1680937,"General Roberto Fierro Villalobos International Airport",28.7028999329,-105.964996338,"RW22",3609,3445
"MMCU","CUU",1680937,"General Roberto Fierro Villalobos International Airport",28.7028999329,-105.964996338,"RW18L",8530,8530
"MMCU","CUU",1680937,"General Roberto Fierro Villalobos International Airport",28.7028999329,-105.964996338,"RW36R",8530,8530
"MMCU","CUU",1680937,"General Roberto Fierro Villalobos International Airport",28.7028999329,-105.964996338,"RW18R",7940,7776
"MMCU","CUU",1680937,"General Roberto Fierro Villalobos International Airport",28.7028999329,-105.964996338,"RW04",3609,3445
"MMCU","CUU",1680937,"General Roberto Fierro Villalobos International Airport",28.7028999329,-105.964996338,"RW36L",7940,7776
"EGJJ","JER",1677628,"Jersey Airport",49.2079010009766,-2.1955099105835,"RW26",5597,8100
"EGJJ","JER",1677628,"Jersey Airport",49.2079010009766,-2.1955099105835,"RW08",5597,6198
"ROMY","MMY",1676564,"Miyako Airport",24.7828006744,125.294998169,"RW22",6562,6562
"ROMY","MMY",1676564,"Miyako Airport",24.7828006744,125.294998169,"RW04",6562,6562
"RJOK","KCZ",1667252,"Kochi Ryoma Airport",33.546101,133.669006,"RW14",8202,8202
"RJOK","KCZ",1667252,"Kochi Ryoma Airport",33.546101,133.669006,"RW32",8202,8202
"RJNK","KMQ",1666736,"Komatsu Airport / JASDF Komatsu Air Base",36.3946,136.406998,"RW06",8858,8858
"RJNK","KMQ",1666736,"Komatsu Airport / JASDF Komatsu Air Base",36.3946,136.406998,"RW24",8858,8858
"MDST","STI",1663409,"Cibao International Airport",19.406099319458,-70.6046981811523,"RW11",8596,8497
"MDST","STI",1663409,"Cibao International Airport",19.406099319458,-70.6046981811523,"RW29",8596,8596
"USRR","SGC",1662541,"Surgut Airport",61.3437004089355,73.4018020629883,"RW07",9154,9646
"USRR","SGC",1662541,"Surgut Airport",61.3437004089355,73.4018020629883,"RW25",9154,9646
"SCIE","CCP",1657037,"Carriel Sur Airport",-36.772701,-73.063103,"RW20",8530,8727
"SCIE","CCP",1657037,"Carriel Sur Airport",-36.772701,-73.063103,"RW02",8530,9318
"ZWTN","HTN",1654071,"Hotan Airport",37.038501739502,79.8648986816406,"RW29",10499,10499
"ZWTN","HTN",1654071,"Hotan Airport",37.038501739502,79.8648986816406,"RW11",10499,10499
"SBSL","SLZ",1653662,"Marechal Cunha Machado International Airport",-2.58536005020142,-44.2341003417969,"RW06",7825,7825
"SBSL","SLZ",1653662,"Marechal Cunha Machado International Airport",-2.58536005020142,-44.2341003417969,"RW27",4803,4541
"SBSL","SLZ",1653662,"Marechal Cunha Machado International Airport",-2.58536005020142,-44.2341003417969,"RW24",7825,7825
"SBSL","SLZ",1653662,"Marechal Cunha Machado International Airport",-2.58536005020142,-44.2341003417969,"RW09",4803,4803
"RJFO","OIT",1642443,"Oita Airport",33.4794006348,131.736999512,"RW19",9843,9843
"RJFO","OIT",1642443,"Oita Airport",33.4794006348,131.736999512,"RW01",9843,9843
"EGFF","CWL",1641606,"Cardiff International Airport",51.3967018127441,-3.34332990646362,"RW12",7723,8212
"EGFF","CWL",1641606,"Cardiff International Airport",51.3967018127441,-3.34332990646362,"RW30",7723,8222
"KVPS","VPS",1633798,"Destin-Fort Walton Beach Airport",30.4832,-86.525398,"RW01",10001,10001
"KVPS","VPS",1633798,"Destin-Fort Walton Beach Airport",30.4832,-86.525398,"RW12",11987,11987
"KVPS","VPS",1633798,"Destin-Fort Walton Beach Airport",30.4832,-86.525398,"RW19",10001,10001
"KVPS","VPS",1633798,"Destin-Fort Walton Beach Airport",30.4832,-86.525398,"RW30",11987,11987
"WIJJ","DJB",1631008,"Sultan Thaha Airport",-1.63802,103.643997,"RW13",8537,9029
"WIJJ","DJB",1631008,"Sultan Thaha Airport",-1.63802,103.643997,"RW31",8537,9029
"VOMD","IXM",1618840,"Madurai Airport",9.83450984955,78.0933990479,"RW27",7497,9429
"VOMD","IXM",1618840,"Madurai Airport",9.83450984955,78.0933990479,"RW09",7497,8307
"LOWS","SZG",1614877,"Salzburg Airport",47.7933006287,13.0043001175,"RW15",9022,9219
"LOWS","SZG",1614877,"Salzburg Airport",47.7933006287,13.0043001175,"RW33",9022,9219
"ZHXF","XFN",1614304,"Xiangyang Liuji Airport",32.1506,112.291,"RW19",8530,8530
"ZHXF","XFN",1614304,"Xiangyang Liuji Airport",32.1506,112.291,"RW01",8530,8530
"LRTR","TSR",1604084,"Timişoara Traian Vuia Airport",45.8098983764648,21.3379001617432,"RW11",11483,12139
"LRTR","TSR",1604084,"Timişoara Traian Vuia Airport",45.8098983764648,21.3379001617432,"RW29",11483,12139
"CYXE","YXE",1602395,"Saskatoon John G. Diefenbaker International Airport",52.1707992553711,-106.699996948242,"RW33",6200,7184
"CYXE","YXE",1602395,"Saskatoon John G. Diefenbaker International Airport",52.1707992553711,-106.699996948242,"RW09",8300,9284
"CYXE","YXE",1602395,"Saskatoon John G. Diefenbaker International Airport",52.1707992553711,-106.699996948242,"RW15",6200,7184
"CYXE","YXE",1602395,"Saskatoon John G. Diefenbaker International Airport",52.1707992553711,-106.699996948242,"RW27",8300,9284
"KPGD","PGD",1593448,"Charlotte County Airport",26.92020035,-81.9905014,"RW33",5688,5688
"KPGD","PGD",1593448,"Charlotte County Airport",26.92020035,-81.9905014,"RW27",2636,2635
"KPGD","PGD",1593448,"Charlotte County Airport",26.92020035,-81.9905014,"RW15",5688,5688
"KPGD","PGD",1593448,"Charlotte County Airport",26.92020035,-81.9905014,"RW09",2636,2635
"MMCS","CJS",1587308,"Abraham González International Airport",31.636100769043,-106.429000854492,"RW21",8858,8858
"MMCS","CJS",1587308,"Abraham González International Airport",31.636100769043,-106.429000854492,"RW15",5610,5610
"MMCS","CJS",1587308,"Abraham González International Airport",31.636100769043,-106.429000854492,"RW03",8858,8858
"MMCS","CJS",1587308,"Abraham González International Airport",31.636100769043,-106.429000854492,"RW33",5610,5610
"ZWYN","YIN",1585960,"Yining Airport",43.955799,81.330299,"RW24",7874,7874
"ZWYN","YIN",1585960,"Yining Airport",43.955799,81.330299,"RW06",7874,7874
"WAQQ","TRK",1581315,"Juwata Airport",3.326667,117.569444,"RW24",7382,7776
"ZGZH","LZH",1579105,"Liuzhou Bailian Airport",24.2075,109.390999,"RW34",8333,9383
"ZGZH","LZH",1579105,"Liuzhou Bailian Airport",24.2075,109.390999,"RW16",8333,9383
"EINN","SNN",1577459,"Shannon Airport",52.702,-8.92482,"RW24",10495,10696
"EINN","SNN",1577459,"Shannon Airport",52.702,-8.92482,"RW06",10495,10696
"GMFF","FEZ",1576580,"Saïss Airport",33.9272994995,-4.97796010971,"RW27",10499,11352
"GMFF","FEZ",1576580,"Saïss Airport",33.9272994995,-4.97796010971,"RW09",10499,10925
"SCDA","IQQ",1574247,"Diego Aracena Airport",-20.5352001190186,-70.1812973022461,"RW19",10991,10991
"SCDA","IQQ",1574247,"Diego Aracena Airport",-20.5352001190186,-70.1812973022461,"RW01",10991,11188
"KBZN","BZN",1570473,"Gallatin Field",45.77750015,-111.1529999,"RW30",8994,8994
"KBZN","BZN",1570473,"Gallatin Field",45.77750015,-111.1529999,"RW11",5050,5050
"KBZN","BZN",1570473,"Gallatin Field",45.77750015,-111.1529999,"RW29",5050,5050
"KBZN","BZN",1570473,"Gallatin Field",45.77750015,-111.1529999,"RW03",2650,2650
"KBZN","BZN",1570473,"Gallatin Field",45.77750015,-111.1529999,"RW21",2650,2650
"KBZN","BZN",1570473,"Gallatin Field",45.77750015,-111.1529999,"RW12",8994,8994
"RJOB","OKJ",1554119,"Okayama Momotaro Airport",34.756901,133.854996,"RW07",9843,9843
"RJOB","OKJ",1554119,"Okayama Momotaro Airport",34.756901,133.854996,"RW25",9843,9843
"OEGS","ELQ",1553529,"Gassim Airport",26.3027992248535,43.7743988037109,"RW33",9843,10827
"OEGS","ELQ",1553529,"Gassim Airport",26.3027992248535,43.7743988037109,"RW15",9843,10827
"VTBU","UTP",1552425,"U-Tapao International Airport",12.6799001693726,101.004997253418,"RW18",11499,12500
"VTBU","UTP",1552425,"U-Tapao International Airport",12.6799001693726,101.004997253418,"RW36",11499,12500
"KISP","ISP",1549163,"Long Island Mac Arthur Airport",40.79520035,-73.10019684,"RW15R",5186,5186
"KISP","ISP",1549163,"Long Island Mac Arthur Airport",40.79520035,-73.10019684,"RW33L",5186,5186
"KISP","ISP",1549163,"Long Island Mac Arthur Airport",40.79520035,-73.10019684,"RW33R",3175,3175
"KISP","ISP",1549163,"Long Island Mac Arthur Airport",40.79520035,-73.10019684,"RW06",7006,7006
"KISP","ISP",1549163,"Long Island Mac Arthur Airport",40.79520035,-73.10019684,"RW15L",3175,3175
"KISP","ISP",1549163,"Long Island Mac Arthur Airport",40.79520035,-73.10019684,"RW24",7006,7006
"SBCG","CGR",1548869,"Campo Grande Airport",-20.4687004089,-54.6725006104,"RW06",8530,8530
"SBCG","CGR",1548869,"Campo Grande Airport",-20.4687004089,-54.6725006104,"RW24",8530,8530
"SAZS","BRC",1545345,"San Carlos De Bariloche Airport",-41.151199,-71.157501,"RW11",7703,8524
"SAZS","BRC",1545345,"San Carlos De Bariloche Airport",-41.151199,-71.157501,"RW29",7703,8524
"LIMJ","GOA",1526441,"Genoa Cristoforo Colombo Airport",44.4133,8.8375,"RW28",9567,10059
"LIMJ","GOA",1526441,"Genoa Cristoforo Colombo Airport",44.4133,8.8375,"RW10",9567,10059
"VOKN","CNN",1518834,"Kannur International Airport",11.918614,75.547211,"RW25",10007,10007
"VOKN","CNN",1518834,"Kannur International Airport",11.918614,75.547211,"RW07",10007,10007
"LGMK","JMK",1516629,"Mikonos Airport",37.4351005554199,25.3481006622314,"RW16",6240,6240
"LGMK","JMK",1516629,"Mikonos Airport",37.4351005554199,25.3481006622314,"RW34",6240,6240
"UKOO","ODS",1515966,"Odessa International Airport",46.4267997741699,30.6765003204346,"RW16",9186,10400
"UKOO","ODS",1515966,"Odessa International Airport",46.4267997741699,30.6765003204346,"RW34",9186,10400
"CYYT","YYT",1515609,"St. John's International Airport",47.618598938,-52.7518997192,"RW29",8502,9486
"CYYT","YYT",1515609,"St. John's International Airport",47.618598938,-52.7518997192,"RW20",5028,5028
"CYYT","YYT",1515609,"St. John's International Airport",47.618598938,-52.7518997192,"RW02",5028,6012
"CYYT","YYT",1515609,"St. John's International Airport",47.618598938,-52.7518997192,"RW34",7005,7989
"CYYT","YYT",1515609,"St. John's International Airport",47.618598938,-52.7518997192,"RW11",8502,9486
"CYYT","YYT",1515609,"St. John's International Airport",47.618598938,-52.7518997192,"RW16",7005,7989
"LFKJ","AJA",1511282,"Ajaccio-Napoléon Bonaparte Airport",41.9235992431641,8.8029203414917,"RW02",7897,7897
"LFKJ","AJA",1511282,"Ajaccio-Napoléon Bonaparte Airport",41.9235992431641,8.8029203414917,"RW20",7897,9094
"DTTJ","DJE",1503396,"Djerba Zarzis International Airport",33.875,10.7755002975464,"RW27",10210,10210
"DTTJ","DJE",1503396,"Djerba Zarzis International Airport",33.875,10.7755002975464,"RW09",10210,10210
"EDDC","DRS",1497031,"Dresden Airport",51.1328010559082,13.7672004699707,"RW04",9350,9547
"EDDC","DRS",1497031,"Dresden Airport",51.1328010559082,13.7672004699707,"RW22",9350,9547
"USCC","CEK",1495842,"Chelyabinsk Balandino Airport",55.305801,61.5033,"RW09",10499,11811
"USCC","CEK",1495842,"Chelyabinsk Balandino Airport",55.305801,61.5033,"RW27",10499,11237
"KMDT","MDT",1495697,"Harrisburg International Airport",40.1935005188,-76.7633972168,"RW13",10001,10001
"KMDT","MDT",1495697,"Harrisburg International Airport",40.1935005188,-76.7633972168,"RW31",10001,10001
"URKA","AAQ",1495382,"Anapa Vityazevo Airport",45.002101898193,37.347301483154,"RW22",8205,9354
"URKA","AAQ",1495382,"Anapa Vityazevo Airport",45.002101898193,37.347301483154,"RW04",8205,9518
"USPP","PEE",1492417,"Perm International Airport",57.914501,56.021198,"RW21",10512,11004
"USPP","PEE",1492417,"Perm International Airport",57.914501,56.021198,"RW03",10512,11004
"GCLA","SPC",1476324,"La Palma Airport",28.626499,-17.7556,"RW36",7388,7585
"GCLA","SPC",1476324,"La Palma Airport",28.626499,-17.7556,"RW18",7388,7415
"MMVR","VER",1475681,"General Heriberto Jara International Airport",19.1459007263,-96.1873016357,"RW01",7874,7874
"MMVR","VER",1475681,"General Heriberto Jara International Airport",19.1459007263,-96.1873016357,"RW19",7874,7874
"MMTG","TGZ",1475559,"Angel Albino Corzo International Airport",16.5636005402,-93.0224990845,"RW32",8202,8202
"MMTG","TGZ",1475559,"Angel Albino Corzo International Airport",16.5636005402,-93.0224990845,"RW14",8202,8202
"OMDW","DWC",1469517,"Al Maktoum International Airport",24.896356,55.161389,"RW30",14764,14764
"OMDW","DWC",1469517,"Al Maktoum International Airport",24.896356,55.161389,"RW12",14764,14764
"LBWN","VAR",1468738,"Varna Airport",43.232101,27.8251,"RW09",8258,8783
"LBWN","VAR",1468738,"Varna Airport",43.232101,27.8251,"RW27",8258,8865
"EKYT","AAL",1458548,"Aalborg Airport",57.0927589138,9.84924316406,"RW08R",8363,8363
"EKYT","AAL",1458548,"Aalborg Airport",57.0927589138,9.84924316406,"RW26L",8363,8363
"EKYT","AAL",1458548,"Aalborg Airport",57.0927589138,9.84924316406,"RW26R",8694,8694
"EKYT","AAL",1458548,"Aalborg Airport",57.0927589138,9.84924316406,"RW08L",8694,8694
"SGAS","ASU",1458327,"Silvio Pettirossi International Airport",-25.2399997711182,-57.5200004577637,"RW02",10997,10997
"SGAS","ASU",1458327,"Silvio Pettirossi International Airport",-25.2399997711182,-57.5200004577637,"RW20",10997,10997
"EDFH","HHN",1456830,"Frankfurt-Hahn Airport",49.9487,7.26389,"RW21",12467,12664
"EDFH","HHN",1456830,"Frankfurt-Hahn Airport",49.9487,7.26389,"RW03",12467,11483
"LFKB","BIA",1453757,"Bastia-Poretta Airport",42.5527000427246,9.48373031616211,"RW16",8268,8596
"LFKB","BIA",1453757,"Bastia-Poretta Airport",42.5527000427246,9.48373031616211,"RW34",8268,9547
"VAUD","UDR",1450379,"Maharana Pratap Airport",24.6177005768,73.8961029053,"RW26",7484,7484
"VAUD","UDR",1450379,"Maharana Pratap Airport",24.6177005768,73.8961029053,"RW08",7484,7484
"RJSK","AXT",1445633,"Akita Airport",39.6156005859375,140.218994140625,"RW10",8202,8202
"RJSK","AXT",1445633,"Akita Airport",39.6156005859375,140.218994140625,"RW28",8202,8202
"LFST","SXB",1433328,"Strasbourg Airport",48.5382995605469,7.62823009490967,"RW23",7874,8530
"LFST","SXB",1433328,"Strasbourg Airport",48.5382995605469,7.62823009490967,"RW05",7874,8842
"TNCM","SXM",1433184,"Princess Juliana International Airport",18.0410003662,-63.1088981628,"RW10",7546,7743
"TNCM","SXM",1433184,"Princess Juliana International Airport",18.0410003662,-63.1088981628,"RW28",7546,7415
"LTFH","SZF",1431990,"Samsun Çarşamba Airport",41.254501,36.567101,"RW13",9843,9843
"LTFH","SZF",1431990,"Samsun Çarşamba Airport",41.254501,36.567101,"RW31",9843,9843
"YMLT","LST",1425753,"Launceston Airport",-41.54529953,147.214004517,"RW18",2264,2362
"YMLT","LST",1425753,"Launceston Airport",-41.54529953,147.214004517,"RW14L",2297,2493
"YMLT","LST",1425753,"Launceston Airport",-41.54529953,147.214004517,"RW14R",6499,6696
"YMLT","LST",1425753,"Launceston Airport",-41.54529953,147.214004517,"RW32R",2297,2493
"YMLT","LST",1425753,"Launceston Airport",-41.54529953,147.214004517,"RW36",2264,2362
"YMLT","LST",1425753,"Launceston Airport",-41.54529953,147.214004517,"RW32L",6499,6696
"HRYR","KGL",1423194,"Kigali International Airport",-1.96863,30.1395,"RW28",11483,12408
"HRYR","KGL",1423194,"Kigali International Airport",-1.96863,30.1395,"RW10",11483,12641
"RJCH","HKD",1421158,"Hakodate Airport",41.7700004578,140.822006226,"RW12",9843,9843
"RJCH","HKD",1421158,"Hakodate Airport",41.7700004578,140.822006226,"RW30",9843,9843
"VVPC","UIH",1420053,"Phu Cat Airport",13.955,109.042,"RW15",10000,10984
"VVPC","UIH",1420053,"Phu Cat Airport",13.955,109.042,"RW33",10000,10984
"VIDN","DED",1419239,"Dehradun Airport",30.189699,78.180298,"RW08",7021,7021
"VIDN","DED",1419239,"Dehradun Airport",30.189699,78.180298,"RW26",7021,7021
"ZSZS","HSN",1417666,"Zhoushan Airport",29.9342002869,122.361999512,"RW18",8202,8202
"ZSZS","HSN",1417666,"Zhoushan Airport",29.9342002869,122.361999512,"RW36",8202,8202
"KHSV","HSV",1413337,"Huntsville International Carl T Jones Field",34.637199401855,-86.775100708008,"RW18R",12600,12600
"KHSV","HSV",1413337,"Huntsville International Carl T Jones Field",34.637199401855,-86.775100708008,"RW36L",12600,12600
"KHSV","HSV",1413337,"Huntsville International Carl T Jones Field",34.637199401855,-86.775100708008,"RW18L",10001,10001
"KHSV","HSV",1413337,"Huntsville International Carl T Jones Field",34.637199401855,-86.775100708008,"RW36R",10001,10001
"UUBW","ZIA",1409851,"Zhukovsky International Airport",55.553299,38.150002,"RW30",15092,16076
"UUBW","ZIA",1409851,"Zhukovsky International Airport",55.553299,38.150002,"RW12",15092,15584
"KLEX","LEX",1408048,"Blue Grass Airport",38.0364990234375,-84.6059036254883,"RW22",7004,7004
"KLEX","LEX",1408048,"Blue Grass Airport",38.0364990234375,-84.6059036254883,"RW09",4000,4000
"KLEX","LEX",1408048,"Blue Grass Airport",38.0364990234375,-84.6059036254883,"RW04",7004,7004
"KLEX","LEX",1408048,"Blue Grass Airport",38.0364990234375,-84.6059036254883,"RW27",4000,4000
"UTDD","DYU",1406197,"Dushanbe Airport",38.5433006287,68.8249969482,"RW27",10210,11194
"UTDD","DYU",1406197,"Dushanbe Airport",38.5433006287,68.8249969482,"RW09",10210,11194
"WAPP","AMQ",1405597,"Pattimura Airport, Ambon",-3.7102599144,128.089004517,"RW04",8202,8202
"WAPP","AMQ",1405597,"Pattimura Airport, Ambon",-3.7102599144,128.089004517,"RW22",8202,8891
"VVCT","VCA",1405003,"Can Tho International Airport",10.085100174,105.711997986,"RW06",9843,10499
"VVCT","VCA",1405003,"Can Tho International Airport",10.085100174,105.711997986,"RW24",9843,10499
"VEAT","IXA",1404584,"Agartala Airport",23.8869991302,91.2404022217,"RW36",7500,7500
"VEAT","IXA",1404584,"Agartala Airport",23.8869991302,91.2404022217,"RW18",7500,7500
"LGZA","ZTH",1401358,"Zakynthos International Airport ""Dionysios Solomos""",37.7509,20.8843,"RW34",7310,7310
"LGZA","ZTH",1401358,"Zakynthos International Airport ""Dionysios Solomos""",37.7509,20.8843,"RW16",7310,7310
"URML","MCX",1398288,"Uytash Airport",42.8167991638184,47.6523017883301,"RW14",8661,9646
"URML","MCX",1398288,"Uytash Airport",42.8167991638184,47.6523017883301,"RW32",8661,9646
"GMTT","TNG",1396396,"Tangier Ibn Battouta Airport",35.726898,-5.91689,"RW28",11483,12238
"GMTT","TNG",1396396,"Tangier Ibn Battouta Airport",35.726898,-5.91689,"RW10",11483,12041
"TNCC","CUR",1391668,"Hato International Airport",12.1889,-68.959801,"RW11",11198,11198
"TNCC","CUR",1391668,"Hato International Airport",12.1889,-68.959801,"RW29",11198,11198
"LEAS","OVD",1390431,"Asturias Airport",43.5635986328125,-6.03461980819702,"RW29",7218,7612
"LEAS","OVD",1390431,"Asturias Airport",43.5635986328125,-6.03461980819702,"RW11",7218,7710
"EGCN","DSA",1387590,"Robin Hood Doncaster Sheffield Airport",53.4805378105,-1.01065635681,"RW20",9495,10030
"EGCN","DSA",1387590,"Robin Hood Doncaster Sheffield Airport",53.4805378105,-1.01065635681,"RW02",9495,9790
"RPSP","TAG",1386155,"Bohol-Panglao International Airport",9.566667,123.775,"RW21",8202,8694
"RPSP","TAG",1386155,"Bohol-Panglao International Airport",9.566667,123.775,"RW03",8202,8694
"KBTV","BTV",1381491,"Burlington International Airport",44.4719009399,-73.1532974243,"RW19",4112,4111
"KBTV","BTV",1381491,"Burlington International Airport",44.4719009399,-73.1532974243,"RW01",4112,3611
"KBTV","BTV",1381491,"Burlington International Airport",44.4719009399,-73.1532974243,"RW33",8319,8320
"KBTV","BTV",1381491,"Burlington International Airport",44.4719009399,-73.1532974243,"RW15",8319,7820
"SARI","IGR",1379887,"Cataratas Del Iguazú International Airport",-25.737301,-54.4734,"RW13",10827,11811
"SARI","IGR",1379887,"Cataratas Del Iguazú International Airport",-25.737301,-54.4734,"RW31",10827,10827
"UCFO","OSS",1371603,"Osh Airport",40.6090011597,72.793296814,"RW12",10538,10538
"UCFO","OSS",1371603,"Osh Airport",40.6090011597,72.793296814,"RW30",10538,10538
"MWCR","GCM",1370904,"Owen Roberts International Airport",19.2928009033,-81.3576965332,"RW26",7005,7497
"MWCR","GCM",1370904,"Owen Roberts International Airport",19.2928009033,-81.3576965332,"RW08",7005,7497
"VABP","BHO",1369297,"Raja Bhoj International Airport",23.2875003815,77.3374023438,"RW30",9003,9003
"VABP","BHO",1369297,"Raja Bhoj International Airport",23.2875003815,77.3374023438,"RW12",9003,9003
"OPPS","PEW",1362666,"Peshawar International Airport",33.9939002990723,71.5146026611328,"RW35",8999,9898
"OPPS","PEW",1362666,"Peshawar International Airport",33.9939002990723,71.5146026611328,"RW17",8999,9898
"LTCI","VAN",1361219,"Van Ferit Melen Airport",38.4682006835938,43.3322982788086,"RW03",9022,9022
"LTCI","VAN",1361219,"Van Ferit Melen Airport",38.4682006835938,43.3322982788086,"RW21",9022,9022
"LIEA","AHO",1360170,"Alghero-Fertilia Airport",40.632099,8.29077,"RW02",9843,10138
"LIEA","AHO",1360170,"Alghero-Fertilia Airport",40.632099,8.29077,"RW20",9843,10138
"KMAF","MAF",1356454,"Midland International Airport",31.9424991607666,-102.202003479004,"RW16R",9501,9501
"KMAF","MAF",1356454,"Midland International Airport",31.9424991607666,-102.202003479004,"RW16L",4247,4247
"KMAF","MAF",1356454,"Midland International Airport",31.9424991607666,-102.202003479004,"RW22",4605,4605
"KMAF","MAF",1356454,"Midland International Airport",31.9424991607666,-102.202003479004,"RW34R",4247,4247
"KMAF","MAF",1356454,"Midland International Airport",31.9424991607666,-102.202003479004,"RW28",8302,8302
"KMAF","MAF",1356454,"Midland International Airport",31.9424991607666,-102.202003479004,"RW34L",9501,9501
"KMAF","MAF",1356454,"Midland International Airport",31.9424991607666,-102.202003479004,"RW04",4605,4605
"KMAF","MAF",1356454,"Midland International Airport",31.9424991607666,-102.202003479004,"RW10",8302,8302
"OOSA","SLL",1355037,"Salalah Airport",17.0387001037598,54.0913009643555,"RW07",13114,13114
"OOSA","SLL",1355037,"Salalah Airport",17.0387001037598,54.0913009643555,"RW25",13114,13114
"SBJP","JPA",1354504,"Presidente Castro Pinto International Airport",-7.14583301544,-34.9486122131,"RW34",8251,8251
"SBJP","JPA",1354504,"Presidente Castro Pinto International Airport",-7.14583301544,-34.9486122131,"RW16",8251,8251
"RJOS","TKS",1353319,"Tokushima Awaodori Airport / JMSDF Tokushima Air Base",34.132801,134.606995,"RW11",8202,8202
"RJOS","TKS",1353319,"Tokushima Awaodori Airport / JMSDF Tokushima Air Base",34.132801,134.606995,"RW29",8202,8202
"YWLM","NTL",1349950,"Newcastle Airport",-32.7949981689453,151.833999633789,"RW30",10033,10230
"YWLM","NTL",1349950,"Newcastle Airport",-32.7949981689453,151.833999633789,"RW12",10033,10230
"HKMO","MBA",1348830,"Moi International Airport",-4.03483,39.5942,"RW03",10988,10988
"HKMO","MBA",1348830,"Moi International Airport",-4.03483,39.5942,"RW21",10988,13379
"HKMO","MBA",1348830,"Moi International Airport",-4.03483,39.5942,"RW15",4291,7014
"HKMO","MBA",1348830,"Moi International Airport",-4.03483,39.5942,"RW33",4291,7014
"KCID","CID",1338928,"The Eastern Iowa Airport",41.884701,-91.7108,"RW27",8600,8600
"KCID","CID",1338928,"The Eastern Iowa Airport",41.884701,-91.7108,"RW09",8600,8600
"KCID","CID",1338928,"The Eastern Iowa Airport",41.884701,-91.7108,"RW31",6200,6200
"KCID","CID",1338928,"The Eastern Iowa Airport",41.884701,-91.7108,"RW13",6200,6200
"LECO","LCG",1335511,"A Coruña Airport",43.302101,-8.37726,"RW03",7178,8163
