year,exp,type,zone,todr_avg,todr_avg_loess
2026,ssp370,Narrowbody,Frigid,2601.085,2611.83909523672
2026,ssp370,Widebody,Frigid,2743.33,2747.48823245749
2026,ssp126,Narrowbody,Frigid,2596.5,2604.58695142583
2026,ssp126,Widebody,Frigid,2735.66,2739.66195916266
2027,ssp245,Narrowbody,Frigid,2591.74,2604.71598439715
2027,ssp245,Widebody,Frigid,2723.19,2740.07986794709
2027,ssp585,Narrowbody,Frigid,2606.16,2608.95434486778
2027,ssp585,Widebody,Frigid,2740.975,2744.83782408383
2027,ssp126,Narrowbody,Frigid,2606.695,2604.73475689863
2027,ssp126,Widebody,Frigid,2742.455,2739.76750447194
2027,ssp370,Narrowbody,Frigid,2613.04,2612.14099302354
2027,ssp370,Widebody,Frigid,2751.465,2747.81195620054
2028,ssp585,Narrowbody,Frigid,2618.94,2609.41027845417
2028,ssp585,Widebody,Frigid,2755.13,2745.25760129207
2028,ssp126,Narrowbody,Frigid,2622.91,2604.88029679025
2028,ssp126,Widebody,Frigid,2760.745,2739.86773809931
2028,ssp370,Narrowbody,Frigid,2599.435,2612.4451195845
2028,ssp370,Widebody,Frigid,2727.165,2748.13574831522
2028,ssp245,Narrowbody,Frigid,2585.985,2605.05368198152
2028,ssp245,Widebody,Frigid,2715.315,2740.30043129703
2029,ssp245,Narrowbody,Frigid,2605.935,2605.39403152439
2029,ssp245,Widebody,Frigid,2742.145,2740.53241246334
2029,ssp585,Narrowbody,Frigid,2617.8,2609.8709028458
2029,ssp585,Widebody,Frigid,2751,2745.6812976471
2029,ssp126,Narrowbody,Frigid,2607.63,2605.02545968739
2029,ssp126,Widebody,Frigid,2741.86,2739.96519292922
2029,ssp370,Narrowbody,Frigid,2622.395,2612.75225714208
2029,ssp370,Widebody,Frigid,2755.105,2748.45992271414
2030,ssp126,Narrowbody,Frigid,2606.875,2605.17213417679
2030,ssp126,Widebody,Frigid,2739.6,2740.0624018461
2030,ssp585,Narrowbody,Frigid,2617.98,2610.33588139079
2030,ssp585,Widebody,Frigid,2753.1,2746.10836110112
2030,ssp370,Narrowbody,Frigid,2637.315,2613.06318791877
2030,ssp370,Widebody,Frigid,2768.04,2748.78479330991
2030,ssp245,Narrowbody,Frigid,2608.31,2605.73641081607
2030,ssp245,Widebody,Frigid,2743.51,2740.77514011833
2031,ssp245,Narrowbody,Frigid,2601.43,2606.08019764683
2031,ssp245,Widebody,Frigid,2737.085,2741.02794293434
2031,ssp585,Narrowbody,Frigid,2617.045,2610.80487743727
2031,ssp585,Widebody,Frigid,2753.175,2746.53823960637
2031,ssp370,Narrowbody,Frigid,2605.45,2613.37869413706
2031,ssp370,Widebody,Frigid,2741.635,2749.11067401512
2031,ssp126,Narrowbody,Frigid,2605.675,2605.32220884517
2031,ssp126,Widebody,Frigid,2741.325,2740.1618977344
2032,ssp245,Narrowbody,Frigid,2612.5,2606.42476980697
2032,ssp245,Widebody,Frigid,2745.105,2741.29014958368
2032,ssp370,Narrowbody,Frigid,2593.625,2613.69955801943
2032,ssp370,Widebody,Frigid,2730.885,2749.43787874238
2032,ssp585,Narrowbody,Frigid,2603.215,2611.27755433336
2032,ssp585,Widebody,Frigid,2739.01,2746.97038111504
2032,ssp126,Narrowbody,Frigid,2604.39,2605.47757227923
2032,ssp126,Widebody,Frigid,2742.87,2740.26621347855
2033,ssp585,Narrowbody,Frigid,2613.18,2611.75357542717
2033,ssp585,Widebody,Frigid,2752.8,2747.40423357936
2033,ssp245,Narrowbody,Frigid,2598.085,2606.76950508677
2033,ssp245,Widebody,Frigid,2729.89,2741.56108873868
2033,ssp370,Narrowbody,Frigid,2631.835,2614.02656178837
2033,ssp370,Widebody,Frigid,2762.88,2749.76672140429
2033,ssp126,Narrowbody,Frigid,2612.175,2605.6401130657
2033,ssp126,Widebody,Frigid,2746.63,2740.37788196301
2034,ssp370,Narrowbody,Frigid,2613.98,2614.36048766638
2034,ssp370,Widebody,Frigid,2747.865,2750.09751591346
2034,ssp585,Narrowbody,Frigid,2613.885,2612.23260406683
2034,ssp585,Widebody,Frigid,2753.51,2747.83924495155
2034,ssp126,Narrowbody,Frigid,2607.155,2605.8117197913
2034,ssp126,Widebody,Frigid,2740.56,2740.49943607221
2034,ssp245,Narrowbody,Frigid,2613.27,2607.11378127653
2034,ssp245,Widebody,Frigid,2750.4,2741.84008907166
2035,ssp126,Narrowbody,Frigid,2612.13,2605.99428104276
2035,ssp126,Widebody,Frigid,2749.935,2740.63340869059
2035,ssp370,Narrowbody,Frigid,2618.245,2614.70211787594
2035,ssp370,Widebody,Frigid,2754.045,2750.43057618248
2035,ssp585,Narrowbody,Frigid,2633.37,2612.71430360047
2035,ssp585,Widebody,Frigid,2765.805,2748.27486318381
2035,ssp245,Narrowbody,Frigid,2622.62,2607.45697616652
2035,ssp245,Widebody,Frigid,2754.935,2742.12647925495
2036,ssp126,Narrowbody,Frigid,2600.92,2606.18968540678
2036,ssp126,Widebody,Frigid,2734.745,2740.7823327026
2036,ssp370,Narrowbody,Frigid,2620.46,2615.05223463954
2036,ssp370,Widebody,Frigid,2751.05,2750.76621612397
2036,ssp245,Narrowbody,Frigid,2610.345,2607.79846754705
2036,ssp245,Widebody,Frigid,2744.42,2742.41958796086
2036,ssp585,Narrowbody,Frigid,2614.27,2613.1983373762
2036,ssp585,Widebody,Frigid,2747.89,2748.71053622836
2037,ssp245,Narrowbody,Frigid,2601.845,2608.14451698887
2037,ssp245,Widebody,Frigid,2741.67,2742.72909483098
2037,ssp370,Narrowbody,Frigid,2620.875,2615.4102936996
2037,ssp370,Widebody,Frigid,2757.19,2751.11021796149
2037,ssp585,Narrowbody,Frigid,2607.245,2613.68291181509
2037,ssp585,Widebody,Frigid,2739.54,2749.14703246211
2037,ssp126,Narrowbody,Frigid,2599.015,2606.37194508221
2037,ssp126,Widebody,Frigid,2731.4,2740.91319947463
2038,ssp585,Narrowbody,Frigid,2614.65,2614.16685826241
2038,ssp585,Widebody,Frigid,2751.27,2749.58520993252
2038,ssp370,Narrowbody,Frigid,2618.95,2615.77484699254
2038,ssp370,Widebody,Frigid,2759.46,2751.46635195198
2038,ssp245,Narrowbody,Frigid,2591.545,2608.50062549683
2038,ssp245,Widebody,Frigid,2730.565,2743.0630499938
2038,ssp126,Narrowbody,Frigid,2614.855,2606.51999719101
2038,ssp126,Widebody,Frigid,2745.535,2740.99926550365
2039,ssp370,Narrowbody,Frigid,2623.105,2616.14532103189
2039,ssp370,Widebody,Frigid,2756.75,2751.83191405814
2039,ssp245,Narrowbody,Frigid,2612.2,2608.8650300123
2039,ssp245,Widebody,Frigid,2741.855,2743.41833785203
2039,ssp585,Narrowbody,Frigid,2622.3,2614.65077745254
2039,ssp585,Widebody,Frigid,2757.195,2750.02465109769
2039,ssp126,Narrowbody,Frigid,2619.15,2606.64311770459
2039,ssp126,Widebody,Frigid,2754.935,2741.05246136996
2040,ssp126,Narrowbody,Frigid,2604.7,2606.75058259432
2040,ssp126,Widebody,Frigid,2737.01,2741.08471765388
2040,ssp585,Narrowbody,Frigid,2597.775,2615.13527011989
2040,ssp585,Widebody,Frigid,2730.82,2750.46493841569
2040,ssp245,Narrowbody,Frigid,2616.935,2609.23596747665
2040,ssp245,Widebody,Frigid,2750.1,2743.79184280837
2040,ssp370,Narrowbody,Frigid,2633.72,2616.52114233115
2040,ssp370,Widebody,Frigid,2768.515,2752.20420024262
2041,ssp585,Narrowbody,Frigid,2591.565,2615.62093699885
2041,ssp585,Widebody,Frigid,2727.595,2750.90565434462
2041,ssp126,Narrowbody,Frigid,2590.78,2606.85166783161
2041,ssp126,Widebody,Frigid,2728.93,2741.10796493573
2041,ssp370,Narrowbody,Frigid,2613.365,2616.90173740384
2041,ssp370,Widebody,Frigid,2748.965,2752.58050646813
2041,ssp245,Narrowbody,Frigid,2619.79,2609.61167483124
2041,ssp245,Widebody,Frigid,2752.835,2744.18044926555
2042,ssp370,Narrowbody,Frigid,2602.73,2617.28653276348
2042,ssp370,Widebody,Frigid,2741.01,2752.95812869732
2042,ssp245,Narrowbody,Frigid,2601.645,2609.99038901747
2042,ssp245,Widebody,Frigid,2740.125,2744.58104162626
2042,ssp585,Narrowbody,Frigid,2601.225,2616.10837882382
2042,ssp585,Widebody,Frigid,2741.25,2751.34638134256
2042,ssp126,Narrowbody,Frigid,2616.085,2606.95564938785
2042,ssp126,Widebody,Frigid,2749.24,2741.1341337958
2043,ssp126,Narrowbody,Frigid,2608.655,2607.07180323442
2043,ssp126,Widebody,Frigid,2744.225,2741.17515481441
2043,ssp245,Narrowbody,Frigid,2595.97,2610.37034697669
2043,ssp245,Widebody,Frigid,2730.615,2744.99050429322
2043,ssp585,Narrowbody,Frigid,2619.015,2616.5981963292
2043,ssp585,Widebody,Frigid,2755.18,2751.7867018676
2043,ssp370,Narrowbody,Frigid,2615.42,2617.67495492358
2043,ssp370,Widebody,Frigid,2749.95,2753.33436289288
2044,ssp245,Narrowbody,Frigid,2600.035,2610.74978565028
2044,ssp245,Widebody,Frigid,2740.59,2745.40572166913
2044,ssp585,Narrowbody,Frigid,2632.215,2617.09099024937
2044,ssp585,Widebody,Frigid,2765.725,2752.22619837782
2044,ssp126,Narrowbody,Frigid,2595.885,2607.20940534274
2044,ssp126,Widebody,Frigid,2735.25,2741.24295857188
2044,ssp370,Narrowbody,Frigid,2635.085,2618.06643039764
2044,ssp370,Widebody,Frigid,2771.04,2753.70650501749
2045,ssp126,Narrowbody,Frigid,2608.3,2607.37773168418
2045,ssp126,Widebody,Frigid,2740.7,2741.3494756485
2045,ssp245,Narrowbody,Frigid,2606.24,2611.12694197962
2045,ssp245,Widebody,Frigid,2740.415,2745.82357815671
2045,ssp370,Narrowbody,Frigid,2603.475,2618.4603856992
2045,ssp370,Widebody,Frigid,2743.59,2754.07185103383
2045,ssp585,Narrowbody,Frigid,2630.205,2617.58736131875
2045,ssp585,Widebody,Frigid,2759.065,2752.6644533313
2046,ssp370,Narrowbody,Frigid,2614.675,2618.85624734175
2046,ssp370,Widebody,Frigid,2746.38,2754.42769690457
2046,ssp585,Narrowbody,Frigid,2611.69,2618.08791027172
2046,ssp585,Widebody,Frigid,2755.485,2753.10104918614
2046,ssp126,Narrowbody,Frigid,2609.625,2607.58605823014
2046,ssp126,Widebody,Frigid,2743.38,2741.5066366246
2046,ssp245,Narrowbody,Frigid,2611.105,2611.50005290607
2046,ssp245,Widebody,Frigid,2746.335,2746.24095815866
2047,ssp126,Narrowbody,Frigid,2612.595,2607.84366095202
2047,ssp126,Widebody,Frigid,2748.6,2741.72637208047
2047,ssp370,Narrowbody,Frigid,2609.315,2619.25344183881
2047,ssp370,Widebody,Frigid,2752,2754.77133859239
2047,ssp585,Narrowbody,Frigid,2623.55,2618.59323784269
2047,ssp585,Widebody,Frigid,2759.42,2753.53556840042
2047,ssp245,Narrowbody,Frigid,2617.155,2611.867355371
2047,ssp245,Widebody,Frigid,2744.5,2746.65474607769
2048,ssp245,Narrowbody,Frigid,2635.035,2612.24068073528
2048,ssp245,Widebody,Frigid,2771.565,2747.09198286537
2048,ssp126,Narrowbody,Frigid,2603.26,2608.20071943427
2048,ssp126,Widebody,Frigid,2735.075,2742.05915863558
2048,ssp370,Narrowbody,Frigid,2605.445,2619.65859976626
2048,ssp370,Widebody,Frigid,2742.525,2755.09908745039
2048,ssp585,Narrowbody,Frigid,2630.98,2619.11225497092
2048,ssp585,Widebody,Frigid,2764.4,2753.97010883525
2049,ssp370,Narrowbody,Frigid,2603.06,2620.07689873846
2049,ssp370,Widebody,Frigid,2740.92,2755.41130731447
2049,ssp126,Narrowbody,Frigid,2592.365,2608.68106902087
2049,ssp126,Widebody,Frigid,2724.245,2742.52605503281
2049,ssp245,Narrowbody,Frigid,2610.755,2612.62974750983
2049,ssp245,Widebody,Frigid,2739.565,2747.57376352432
2049,ssp585,Narrowbody,Frigid,2624.19,2619.65099925235
2049,ssp585,Widebody,Frigid,2757.255,2754.4074648479
2050,ssp245,Narrowbody,Frigid,2596.795,2613.0296233612
2050,ssp245,Widebody,Frigid,2729.255,2748.08805353377
2050,ssp585,Narrowbody,Frigid,2616.61,2620.20576140639
2050,ssp585,Widebody,Frigid,2750.85,2754.84826364065
2050,ssp370,Narrowbody,Frigid,2614.725,2620.50558582666
2050,ssp370,Widebody,Frigid,2749.03,2755.71137287148
2050,ssp126,Narrowbody,Frigid,2599.245,2609.25446932243
2050,ssp126,Widebody,Frigid,2736.15,2743.09486503761
2051,ssp245,Narrowbody,Frigid,2611.685,2613.43537595593
2051,ssp245,Widebody,Frigid,2748.065,2748.62281837296
2051,ssp126,Narrowbody,Frigid,2598.685,2609.89067994962
2051,ssp126,Widebody,Frigid,2729.45,2743.73339241544
2051,ssp585,Narrowbody,Frigid,2620.395,2620.77283215245
2051,ssp585,Widebody,Frigid,2753.27,2755.29313241582
2051,ssp370,Narrowbody,Frigid,2640.465,2620.94190810212
2051,ssp370,Widebody,Frigid,2767.72,2756.00265880829
2052,ssp245,Narrowbody,Frigid,2618.04,2613.84207296054
2052,ssp245,Widebody,Frigid,2754.78,2749.16602352115
2052,ssp585,Narrowbody,Frigid,2626.515,2621.34850220992
2052,ssp585,Widebody,Frigid,2758.585,2755.74269837569
2052,ssp370,Narrowbody,Frigid,2616.775,2621.3831126361
2052,ssp370,Widebody,Frigid,2750.455,2756.28853981176
2052,ssp126,Narrowbody,Frigid,2603.945,2610.55946051305
2052,ssp126,Widebody,Frigid,2737.515,2744.40944093175
2053,ssp126,Narrowbody,Frigid,2624.205,2611.23057062339
2053,ssp126,Widebody,Frigid,2754.08,2745.090814352
2053,ssp245,Narrowbody,Frigid,2633.475,2614.24478204159
2053,ssp245,Widebody,Frigid,2764.635,2749.70563445758
2053,ssp585,Narrowbody,Frigid,2622.64,2621.92906229821
2053,ssp585,Widebody,Frigid,2757.515,2756.19758872258
2053,ssp370,Narrowbody,Frigid,2626.175,2621.82644649985
2053,ssp370,Widebody,Frigid,2756.74,2756.57239056874
2054,ssp370,Narrowbody,Frigid,2611.43,2622.26915676464
2054,ssp370,Widebody,Frigid,2749.755,2756.8575857661
2054,ssp245,Narrowbody,Frigid,2619.82,2614.63857086559
2054,ssp245,Widebody,Frigid,2753.66,2750.2296166615
2054,ssp126,Narrowbody,Frigid,2620.18,2611.87376989125
2054,ssp126,Widebody,Frigid,2752.85,2745.74531644164
2054,ssp585,Narrowbody,Frigid,2626.445,2622.51080313672
2054,ssp585,Widebody,Frigid,2764.895,2756.65843065877
2055,ssp585,Narrowbody,Frigid,2613.065,2623.09001544485
2055,ssp585,Widebody,Frigid,2749.3,2757.12585138657
2055,ssp126,Narrowbody,Frigid,2610.17,2612.45881792729
2055,ssp126,Widebody,Frigid,2743.415,2746.34075096613
2055,ssp245,Narrowbody,Frigid,2610.015,2615.01850709908
2055,ssp245,Widebody,Frigid,2747.04,2750.72593561215
2055,ssp370,Narrowbody,Frigid,2625.14,2622.70849050171
2055,ssp370,Widebody,Frigid,2765.23,2757.1475000907
2056,ssp245,Narrowbody,Frigid,2621.145,2615.37965840861
2056,ssp245,Widebody,Frigid,2756.235,2751.18255678878
2056,ssp126,Narrowbody,Frigid,2605.275,2612.95547434213
2056,ssp126,Widebody,Frigid,2738.25,2746.84492169093
2056,ssp370,Narrowbody,Frigid,2643.695,2623.14169478234
2056,ssp370,Widebody,Frigid,2774.93,2757.44550822939
2056,ssp585,Narrowbody,Frigid,2618.605,2623.66298994201
2056,ssp585,Widebody,Frigid,2755.49,2757.60047810828
2057,ssp126,Narrowbody,Frigid,2614.25,2613.33349874643
2057,ssp126,Widebody,Frigid,2749.105,2747.22563238148
2057,ssp585,Narrowbody,Frigid,2620.135,2624.2260173476
2057,ssp585,Widebody,Frigid,2752.54,2758.0829380262
2057,ssp245,Narrowbody,Frigid,2624.92,2615.7170924607
2057,ssp245,Widebody,Frigid,2761.27,2751.58744567064
2057,ssp370,Narrowbody,Frigid,2619.48,2623.56601667776
2057,ssp370,Widebody,Frigid,2755.31,2757.75498486904
2058,ssp245,Narrowbody,Frigid,2616.975,2616.0433934437
2058,ssp245,Widebody,Frigid,2757.97,2751.97084405321
2058,ssp126,Narrowbody,Frigid,2605.375,2613.65789049758
2058,ssp126,Widebody,Frigid,2744.21,2747.55066253559
2058,ssp370,Narrowbody,Frigid,2634.565,2624.00793251106
2058,ssp370,Widebody,Frigid,2769.165,2758.08693090094
2058,ssp585,Narrowbody,Frigid,2611.01,2624.79470779672
2058,ssp585,Widebody,Frigid,2745.975,2758.58527716976
2059,ssp585,Narrowbody,Frigid,2626.13,2625.38248178503
2059,ssp585,Widebody,Frigid,2759.035,2759.11351454261
2059,ssp245,Narrowbody,Frigid,2626.595,2616.37140622246
2059,ssp245,Widebody,Frigid,2760.57,2752.36580297907
2059,ssp126,Narrowbody,Frigid,2618.285,2614.0070738241
2059,ssp126,Widebody,Frigid,2750.98,2747.9026729609
2059,ssp370,Narrowbody,Frigid,2633.32,2624.48908500103
2059,ssp370,Widebody,Frigid,2768.74,2758.44580216936
2060,ssp245,Narrowbody,Frigid,2601.695,2616.6965894782
2060,ssp245,Widebody,Frigid,2744.535,2752.76450179805
2060,ssp585,Narrowbody,Frigid,2634.905,2625.98234557282
2060,ssp585,Widebody,Frigid,2766.13,2759.65923680845
2060,ssp126,Narrowbody,Frigid,2635.67,2614.37094564336
2060,ssp126,Widebody,Frigid,2763.21,2748.27178938768
2060,ssp370,Narrowbody,Frigid,2623.21,2624.9994708125
2060,ssp370,Widebody,Frigid,2758.23,2758.8251557906
2061,ssp126,Narrowbody,Frigid,2623.875,2614.73940287269
2061,ssp126,Widebody,Frigid,2757.315,2748.64813754616
2061,ssp370,Narrowbody,Frigid,2621.15,2625.5290866103
2061,ssp370,Widebody,Frigid,2759.085,2759.21854888098
2061,ssp245,Narrowbody,Frigid,2603.24,2617.01440189217
2061,ssp245,Widebody,Frigid,2738.345,2753.15911985998
2061,ssp585,Narrowbody,Frigid,2641.475,2626.58730542036
2061,ssp585,Widebody,Frigid,2769.975,2760.21403063093
2062,ssp585,Narrowbody,Frigid,2634.71,2627.19036758792
2062,ssp585,Widebody,Frigid,2761.59,2760.76948267372
2062,ssp245,Narrowbody,Frigid,2603.71,2617.32030214562
2062,ssp245,Widebody,Frigid,2743.525,2753.5418365147
2062,ssp126,Narrowbody,Frigid,2623.38,2615.10234242943
2062,ssp126,Widebody,Frigid,2759.295,2749.0218431666
2062,ssp370,Narrowbody,Frigid,2635.88,2626.06792905926
2062,ssp370,Widebody,Frigid,2765.205,2759.61953855681
2063,ssp126,Narrowbody,Frigid,2615.745,2615.44966123093
2063,ssp126,Widebody,Frigid,2753.06,2749.38303197925
2063,ssp370,Narrowbody,Frigid,2619.08,2626.60599482422
2063,ssp370,Widebody,Frigid,2749.73,2760.02168193441
2063,ssp585,Narrowbody,Frigid,2602.75,2627.78453833579
2063,ssp585,Widebody,Frigid,2737.81,2761.3171796005
2063,ssp245,Narrowbody,Frigid,2608.06,2617.6097489198
2063,ssp245,Widebody,Frigid,2751.16,2753.90483111204
2064,ssp370,Narrowbody,Frigid,2619.53,2627.13328056999
2064,ssp370,Widebody,Frigid,2751.475,2760.41853613007
2064,ssp126,Narrowbody,Frigid,2622.545,2615.77125619455
2064,ssp126,Widebody,Frigid,2759.69,2749.72182971436
2064,ssp245,Narrowbody,Frigid,2609.06,2617.87820089594
2064,ssp245,Widebody,Frigid,2742.635,2754.24028300184
2064,ssp585,Narrowbody,Frigid,2630.355,2628.36282392424
2064,ssp585,Widebody,Frigid,2767.335,2761.84870807492
2065,ssp126,Narrowbody,Frigid,2616.895,2616.05702423761
2065,ssp126,Widebody,Frigid,2752.685,2750.02836210217
2065,ssp370,Narrowbody,Frigid,2632.91,2627.63978296142
2065,ssp370,Widebody,Frigid,2768,2760.80365826012
2065,ssp585,Narrowbody,Frigid,2624.735,2628.91823061354
2065,ssp585,Widebody,Frigid,2758.845,2762.35565476067
2065,ssp245,Narrowbody,Frigid,2602.34,2618.12111675529
2065,ssp245,Widebody,Frigid,2738.88,2754.54037153395
2066,ssp126,Narrowbody,Frigid,2623.25,2616.29686227748
2066,ssp126,Widebody,Frigid,2757.74,2750.29275487294
2066,ssp370,Narrowbody,Frigid,2625.315,2628.11549866334
2066,ssp370,Widebody,Frigid,2758.765,2761.17060544087
2066,ssp245,Narrowbody,Frigid,2639.825,2618.3339551791
2066,ssp245,Widebody,Frigid,2773.21,2754.79727605818
2066,ssp585,Narrowbody,Frigid,2621.755,2629.44376466398
2066,ssp585,Widebody,Frigid,2758.375,2762.82960632142
2067,ssp245,Narrowbody,Frigid,2634.28,2618.5121748486
2067,ssp245,Widebody,Frigid,2771.105,2755.00317592439
2067,ssp585,Narrowbody,Frigid,2618.535,2629.93243233582
2067,ssp585,Widebody,Frigid,2755.635,2763.26214942082
2067,ssp126,Narrowbody,Frigid,2619.605,2616.48066723148
2067,ssp126,Widebody,Frigid,2753.805,2750.50513375692
2067,ssp370,Narrowbody,Frigid,2629.01,2628.55042434056
2067,ssp370,Widebody,Frigid,2760.24,2761.51293478863
2068,ssp585,Narrowbody,Frigid,2630.22,2630.37723988934
2068,ssp585,Widebody,Frigid,2760.52,2763.64487072255
2068,ssp245,Narrowbody,Frigid,2626.345,2618.65123444506
2068,ssp245,Widebody,Frigid,2759.9,2755.1502504824
2068,ssp126,Narrowbody,Frigid,2602.02,2616.59833601698
2068,ssp126,Widebody,Frigid,2739.755,2750.65562448436
2068,ssp370,Narrowbody,Frigid,2629.715,2628.93455665794
2068,ssp370,Widebody,Frigid,2757.09,2761.8242034197
2069,ssp126,Narrowbody,Frigid,2615.58,2616.64245776099
2069,ssp126,Widebody,Frigid,2743.345,2750.74007713798
2069,ssp585,Narrowbody,Frigid,2637.14,2630.78054139517
2069,ssp585,Widebody,Frigid,2766.08,2763.98545697356
2069,ssp245,Narrowbody,Frigid,2609.025,2618.76153527735
2069,ssp245,Widebody,Frigid,2744.43,2755.24525274694
2069,ssp370,Narrowbody,Frigid,2637.76,2629.26823247335
2069,ssp370,Widebody,Frigid,2769.045,2762.10308691569
2070,ssp370,Narrowbody,Frigid,2613.665,2629.56395036921
2070,ssp370,Widebody,Frigid,2744.565,2762.35639408244
2070,ssp245,Narrowbody,Frigid,2618.955,2618.85652673437
2070,ssp245,Widebody,Frigid,2754.2,2755.30303781236
2070,ssp585,Narrowbody,Frigid,2640.36,2631.15333248795
2070,ssp585,Widebody,Frigid,2773.825,2764.3000737797
2070,ssp126,Narrowbody,Frigid,2603.12,2616.61943156362
2070,ssp126,Widebody,Frigid,2738.945,2750.76664700319
2071,ssp126,Narrowbody,Frigid,2604.695,2616.53986930183
2071,ssp126,Widebody,Frigid,2740.78,2750.74391761429
2071,ssp245,Narrowbody,Frigid,2622.815,2618.93623961735
2071,ssp245,Widebody,Frigid,2761.45,2755.32793814793
2071,ssp585,Narrowbody,Frigid,2652.865,2631.50158177396
2071,ssp585,Widebody,Frigid,2784.04,2764.59302609298
2071,ssp370,Narrowbody,Frigid,2618.035,2629.82994959716
2071,ssp370,Widebody,Frigid,2756.155,2762.58988187263
2072,ssp370,Narrowbody,Frigid,2631.245,2630.07446940883
2072,ssp370,Widebody,Frigid,2764.28,2762.80930723897
2072,ssp245,Narrowbody,Frigid,2623.63,2619.0007047275
2072,ssp245,Widebody,Frigid,2755.38,2755.32428622291
2072,ssp585,Narrowbody,Frigid,2630.555,2631.83125785948
2072,ssp585,Widebody,Frigid,2762.485,2764.8686188654
2072,ssp126,Narrowbody,Frigid,2626.745,2616.41438285257
2072,ssp126,Widebody,Frigid,2759.875,2750.68047250555
2073,ssp126,Narrowbody,Frigid,2633.055,2616.25358409278
2073,ssp126,Widebody,Frigid,2762.64,2750.58489521127
2073,ssp370,Narrowbody,Frigid,2644.45,2630.30574905586
2073,ssp370,Widebody,Frigid,2770.92,2763.02042713414
2073,ssp245,Narrowbody,Frigid,2621.32,2619.04995286606
2073,ssp245,Widebody,Frigid,2757.51,2755.29641450656
2073,ssp585,Narrowbody,Frigid,2647.08,2632.1483293508
2073,ssp585,Widebody,Frigid,2774.955,2765.13115704898
2074,ssp126,Narrowbody,Frigid,2614.62,2616.06808489943
2074,ssp126,Widebody,Frigid,2750.955,2750.46576926573
2074,ssp585,Narrowbody,Frigid,2630.78,2632.45876485419
2074,ssp585,Widebody,Frigid,2770.84,2765.38494559574
2074,ssp370,Narrowbody,Frigid,2648.79,2630.53202778988
2074,ssp370,Widebody,Frigid,2778.65,2763.22899851083
2074,ssp245,Narrowbody,Frigid,2627.48,2619.08401483424
2074,ssp245,Widebody,Frigid,2763.985,2755.24865546816
2075,ssp585,Narrowbody,Frigid,2633.31,2632.76853297594
2075,ssp585,Widebody,Frigid,2766.59,2765.63428945767
2075,ssp126,Narrowbody,Frigid,2612.715,2615.86849714946
2075,ssp126,Widebody,Frigid,2748.625,2750.33167820322
2075,ssp245,Narrowbody,Frigid,2615.315,2619.10292143328
2075,ssp245,Widebody,Frigid,2753.755,2755.18534157698
2075,ssp370,Narrowbody,Frigid,2633.215,2630.76154486252
2075,ssp370,Widebody,Frigid,2766.625,2763.44077832173
2076,ssp585,Narrowbody,Frigid,2638.84,2633.08360232233
2076,ssp585,Widebody,Frigid,2774.49,2765.88349358679
2076,ssp126,Narrowbody,Frigid,2607.895,2615.66543271983
2076,ssp126,Widebody,Frigid,2742.975,2750.19120555803
2076,ssp245,Narrowbody,Frigid,2613.44,2619.10670346439
2076,ssp245,Widebody,Frigid,2756.51,2755.11080530227
2076,ssp370,Narrowbody,Frigid,2625.395,2631.00253952542
2076,ssp370,Widebody,Frigid,2762.1,2763.66152351953
2077,ssp585,Narrowbody,Frigid,2642.785,2633.40994149964
2077,ssp585,Widebody,Frigid,2781.04,2766.13686293511
2077,ssp370,Narrowbody,Frigid,2619.35,2631.26325103022
2077,ssp370,Widebody,Frigid,2749.075,2763.89699105691
2077,ssp126,Narrowbody,Frigid,2618.83,2615.4695034875
2077,ssp126,Widebody,Frigid,2753.17,2750.05293486443
2077,ssp245,Narrowbody,Frigid,2631.56,2619.09539172881
2077,ssp245,Widebody,Frigid,2759.795,2755.02937911331
2078,ssp245,Narrowbody,Frigid,2622.935,2619.06901702775
2078,ssp245,Widebody,Frigid,2761.17,2754.94539547936
2078,ssp370,Narrowbody,Frigid,2614.61,2631.55191862855
2078,ssp370,Widebody,Frigid,2752.185,2764.15293788658
2078,ssp126,Narrowbody,Frigid,2617.89,2615.29132132941
2078,ssp126,Widebody,Frigid,2752.38,2749.92544965672
2078,ssp585,Narrowbody,Frigid,2620.525,2633.75351911417
2078,ssp585,Widebody,Frigid,2756.445,2766.39870245465
2079,ssp585,Narrowbody,Frigid,2633.44,2634.12030377218
2079,ssp585,Widebody,Frigid,2764.405,2766.6733170974
2079,ssp245,Narrowbody,Frigid,2618.77,2619.02761016245
2079,ssp245,Widebody,Frigid,2751.825,2754.86318686969
2079,ssp370,Narrowbody,Frigid,2644.575,2631.87678157204
2079,ssp370,Widebody,Frigid,2776.2,2764.43512096122
2079,ssp126,Narrowbody,Frigid,2612.55,2615.14149812252
2079,ssp126,Widebody,Frigid,2738.205,2749.81733346919
2080,ssp585,Narrowbody,Frigid,2626.505,2634.49830350101
2080,ssp585,Widebody,Frigid,2759.345,2766.95265627054
2080,ssp245,Narrowbody,Frigid,2612.67,2618.97134977987
2080,ssp245,Widebody,Frigid,2744.84,2754.77362587032
2080,ssp370,Narrowbody,Frigid,2641.255,2632.21910536064
2080,ssp370,Widebody,Frigid,2770.965,2764.73102529284
2080,ssp126,Narrowbody,Frigid,2594.28,2614.99590018779
2080,ssp126,Widebody,Frigid,2732.105,2749.7078683442
