itr_avg,year,exp,zone,type,itr_sum,tko_ok_thr_min,tko_ok_thr_mid,tko_ok_thr_max,tko_ok,tko_ko,tko
44.2630823950057,2029,ssp245,Global,Widebody,113867679,100600,1176708,498050,1775358,797162,
20.6574478036322,2029,ssp370,Global,Narrowbody,53141697,851536,802098,569304,2222938,349582,
43.9479373893303,2029,ssp370,Global,Widebody,113056946,103066,1178166,500353,1781585,790935,
20.6531031044268,2029,ssp585,Global,Narrowbody,53130521,851956,803652,567505,2223113,349407,
43.9380449205448,2029,ssp585,Global,Widebody,113031497,101850,1180477,499953,1782280,790240,
20.5674776730987,2030,ssp126,Global,Narrowbody,52910247,854888,800210,569088,2224186,348334,
43.7589087854711,2030,ssp126,Global,Widebody,112570663,109853,1172771,502212,1784836,787684,
20.6853019636776,2030,ssp245,Global,Narrowbody,53213354,849500,805090,567867,2222457,350063,
44.0721100737798,2030,ssp245,Global,Widebody,113376379,102135,1178502,498844,1779481,793039,
20.6377981782066,2030,ssp370,Global,Narrowbody,53091148,851477,804243,567694,2223414,349106,
43.9280792565266,2030,ssp370,Global,Widebody,113005867,102787,1180549,498749,1782085,790435,
20.7270763791147,2030,ssp585,Global,Narrowbody,53320817,848563,805835,568291,2222689,349831,
44.1614872133939,2030,ssp585,Global,Widebody,113606304,99791,1178913,498694,1777398,795122,
20.5688519069239,2031,ssp126,Global,Narrowbody,52913784,852303,804339,568452,2225094,347426,
43.7992493076051,2031,ssp126,Global,Widebody,112674446,103455,1179016,502229,1784700,787820,
20.6748742508513,2031,ssp245,Global,Narrowbody,53186528,850750,805050,567454,2223254,349266,
44.0032271339387,2031,ssp245,Global,Widebody,113199182,104860,1177707,497774,1780341,792179,
20.6866448637912,2031,ssp370,Global,Narrowbody,53216807,849660,804500,567611,2221771,350749,
44.0306761975028,2031,ssp370,Global,Widebody,113269799,103717,1176526,498105,1778348,794172,
20.630054523269,2031,ssp585,Global,Narrowbody,53071228,853430,799525,569574,2222529,349991,
43.8773676276958,2031,ssp585,Global,Widebody,112875404,108026,1171238,501368,1780632,791888,
20.6894095573212,2032,ssp126,Global,Narrowbody,53369739,853268,805182,569534,2227984,351584,
44.0217488933031,2032,ssp126,Global,Widebody,113557094,104281,1179116,500873,1784270,795298,
20.6586120034052,2032,ssp245,Global,Narrowbody,53290295,852317,807296,570281,2229894,349674,
44.0019346992055,2032,ssp245,Global,Widebody,113505983,104629,1179482,500875,1784986,794582,
20.6026036662883,2032,ssp370,Global,Narrowbody,53145818,854340,806312,570164,2230816,348752,
43.8805590635642,2032,ssp370,Global,Widebody,113192890,104181,1181417,502599,1788197,791371,
20.6827105902384,2032,ssp585,Global,Narrowbody,53352458,853526,805711,568770,2228007,351561,
44.0033383087401,2032,ssp585,Global,Widebody,113509603,105210,1180148,500160,1785518,794050,
20.6361162372304,2033,ssp126,Global,Narrowbody,53086821,851183,804214,568360,2223757,348763,
43.9097582860386,2033,ssp126,Global,Widebody,112958727,102390,1179938,499978,1782306,790214,
20.7320697275823,2033,ssp245,Global,Narrowbody,53333665,848582,804973,568505,2222060,350460,
44.1169532349602,2033,ssp245,Global,Widebody,113491749,101436,1177887,498692,1778015,794505,
20.8080082633371,2033,ssp370,Global,Narrowbody,53529018,845096,808042,567663,2220801,351719,
44.3894711350737,2033,ssp370,Global,Widebody,114192796,96780,1180797,495901,1773478,799042,
20.6422033314416,2033,ssp585,Global,Narrowbody,53102482,852254,802588,568256,2223098,349422,
43.9151407207719,2033,ssp585,Global,Widebody,112972581,102060,1181257,499307,1782624,789896,
20.5946556413167,2034,ssp126,Global,Narrowbody,52980166,853246,803159,567657,2224062,348458,
43.8531098921679,2034,ssp126,Global,Widebody,112812993,104259,1177630,501510,1783399,789121,
20.698668093076,2034,ssp245,Global,Narrowbody,53247739,849665,804146,569466,2223277,349243,
44.1139041940977,2034,ssp245,Global,Widebody,113483887,101356,1177675,499678,1778709,793811,
20.6657262656072,2034,ssp370,Global,Narrowbody,53162993,851374,803601,568742,2223717,348803,
44.0234307548241,2034,ssp370,Global,Widebody,113251166,102891,1177904,499936,1780731,791789,
20.7096863337117,2034,ssp585,Global,Narrowbody,53276082,849194,806297,567380,2222871,349649,
44.1018208910331,2034,ssp585,Global,Widebody,113452808,99686,1181656,497873,1779215,793305,
20.6284724744608,2035,ssp126,Global,Narrowbody,53067161,852866,801334,569011,2223211,349309,
43.8759983768445,2035,ssp126,Global,Widebody,112871890,106029,1175260,501357,1782646,789874,
20.7077868274688,2035,ssp245,Global,Narrowbody,53271198,851002,802818,566889,2220709,351811,
44.041443263337,2035,ssp245,Global,Widebody,113297499,104253,1175982,499012,1779247,793273,
20.7152345970488,2035,ssp370,Global,Narrowbody,53290356,849252,804057,568934,2222243,350277,
44.0994475198638,2035,ssp370,Global,Widebody,113446710,101882,1178558,497835,1778275,794245,
20.7618245005675,2035,ssp585,Global,Narrowbody,53410209,846464,807602,567731,2221797,350723,
44.2456388024972,2035,ssp585,Global,Widebody,113822787,100511,1178696,495658,1774865,797655,
20.6552427355278,2036,ssp126,Global,Narrowbody,53281604,853509,805519,569501,2228529,351039,
43.9618363337117,2036,ssp126,Global,Widebody,113402554,107325,1177021,501141,1785487,794081,
20.588904199773,2036,ssp245,Global,Narrowbody,53110477,856377,802988,571066,2230431,349137,
43.8074138649263,2036,ssp245,Global,Widebody,113004196,108915,1176502,503650,1789067,790501,
20.67108915437,2036,ssp370,Global,Narrowbody,53322477,854063,806177,568332,2228572,350996,
43.9842946538025,2036,ssp370,Global,Widebody,113460479,103306,1181648,500808,1785762,793806,
20.6583254086266,2036,ssp585,Global,Narrowbody,53289554,853588,806451,569291,2229330,350238,
43.9610890181612,2036,ssp585,Global,Widebody,113400623,104459,1181968,499623,1786050,793518,
20.623786492622,2037,ssp126,Global,Narrowbody,53055103,853110,802180,568103,2223393,349127,
43.8506241316686,2037,ssp126,Global,Widebody,112806615,108753,1173876,500037,1782666,789854,
20.6999488024972,2037,ssp245,Global,Narrowbody,53251033,849860,804700,567889,2222449,350071,
44.0434737741203,2037,ssp245,Global,Widebody,113302702,102476,1177823,498890,1779189,793331,
20.6714162088536,2037,ssp370,Global,Narrowbody,53177632,851077,803888,567850,2222815,349705,
43.9771216515323,2037,ssp370,Global,Widebody,113132028,101262,1181036,498663,1780961,791559,
20.6696025652668,2037,ssp585,Global,Narrowbody,53172966,851010,804714,567263,2222987,349533,
43.9601882633371,2037,ssp585,Global,Widebody,113088466,101121,1181061,499502,1781684,790836,
20.7421829909194,2038,ssp126,Global,Narrowbody,53359681,847635,806249,568146,2222030,350490,
44.1892596651532,2038,ssp126,Global,Widebody,113677757,100914,1179375,496560,1776849,795671,
20.6414492849035,2038,ssp245,Global,Narrowbody,53100540,850840,804294,568018,2223152,349368,
43.9579116685585,2038,ssp245,Global,Widebody,113082605,102947,1177560,501010,1781517,791003,
20.646317077185,2038,ssp370,Global,Narrowbody,53113065,850539,804743,568245,2223527,348993,
43.9447775141884,2038,ssp370,Global,Widebody,113048827,101158,1181426,498995,1781579,790941,
20.8069587911464,2038,ssp585,Global,Narrowbody,53526318,847395,804972,567946,2220313,352207,
44.3163254994325,2038,ssp585,Global,Widebody,114004630,101349,1176903,496056,1774308,798212,
20.7017087003405,2039,ssp126,Global,Narrowbody,53255559,851441,802242,568627,2222310,350210,
44.047272877412,2039,ssp126,Global,Widebody,113312491,104806,1175431,499384,1779621,792899,
20.730038030647,2039,ssp245,Global,Narrowbody,53328440,848553,804915,567736,2221204,351316,
44.1113430703746,2039,ssp245,Global,Widebody,113477320,101785,1178223,497091,1777099,795421,
20.699730153235,2039,ssp370,Global,Narrowbody,53250469,848675,805438,569072,2223185,349335,
44.1132073041998,2039,ssp370,Global,Widebody,113482105,103040,1175238,499837,1778115,794405,
20.5879407037457,2039,ssp585,Global,Narrowbody,52962888,853930,801106,568609,2223645,348875,
43.7816095573212,2039,ssp585,Global,Widebody,112629070,106587,1175550,501532,1783669,788851,
20.7659009364359,2040,ssp126,Global,Narrowbody,53567053,849285,809367,569364,2228016,351552,
44.2767999262202,2040,ssp126,Global,Widebody,114215026,103843,1177873,497812,1779528,800040,
20.6198668501702,2040,ssp245,Global,Narrowbody,53190349,854384,804794,571229,2230407,349161,
43.9211473723042,2040,ssp245,Global,Widebody,113297588,105476,1178155,503167,1786798,792770,
20.810974892168,2040,ssp370,Global,Narrowbody,53683326,848969,808069,569831,2226869,352699,
44.3403451872872,2040,ssp370,Global,Widebody,114378933,101648,1179193,497565,1778406,801162,
20.6997467139614,2040,ssp585,Global,Narrowbody,53396402,852872,805795,568951,2227618,351950,
44.02623946084,2040,ssp585,Global,Widebody,113568678,102126,1182161,500397,1784684,794884,
20.7272504256527,2041,ssp126,Global,Narrowbody,53321268,847730,806076,567996,2221802,350718,
44.1397997729852,2041,ssp126,Global,Widebody,113550505,100611,1178533,497874,1777018,795502,
20.5973365209989,2041,ssp245,Global,Narrowbody,52987060,852625,802825,568701,2224151,348369,
43.8527840295119,2041,ssp245,Global,Widebody,112812160,105842,1175887,500791,1782520,790000,
20.6320741600454,2041,ssp370,Global,Narrowbody,53076424,852485,802790,568417,2223692,348828,
43.8936797729852,2041,ssp370,Global,Widebody,112917364,102766,1178145,502138,1783049,789471,
20.7845775368899,2041,ssp585,Global,Narrowbody,53468742,846691,806975,567988,2221654,350866,
44.2678645346198,2041,ssp585,Global,Widebody,113879964,98559,1181390,495569,1775518,797002,
20.6646053178207,2042,ssp126,Global,Narrowbody,53160110,851773,802712,567738,2222223,350297,
43.9600027468785,2042,ssp126,Global,Widebody,113088001,104676,1176893,499893,1781462,791058,
20.6496346083996,2042,ssp245,Global,Narrowbody,53121599,852564,800866,569546,2222976,349544,
43.9040648297389,2042,ssp245,Global,Widebody,112944085,106606,1173974,500920,1781500,791020,
20.745152446084,2042,ssp370,Global,Narrowbody,53367320,848363,805022,568695,2222080,350440,
44.1802488706017,2042,ssp370,Global,Widebody,113654573,100877,1179078,497408,1777363,795157,
20.7897696367764,2042,ssp585,Global,Narrowbody,53482099,847605,806645,566771,2221021,351499,
44.288835062429,2042,ssp585,Global,Widebody,113933923,97974,1182293,495736,1776003,796517,
20.6750999091941,2043,ssp126,Global,Narrowbody,53187110,851097,803799,568107,2223003,349517,
43.9855826333712,2043,ssp126,Global,Widebody,113153786,102820,1178732,499830,1781382,791138,
20.6308435811578,2043,ssp245,Global,Narrowbody,53073259,851467,803341,568116,2222924,349596,
43.8923107548241,2043,ssp245,Global,Widebody,112913851,106063,1175827,499378,1781268,791252,
20.7351457037457,2043,ssp370,Global,Narrowbody,53341578,849990,803512,568013,2221515,351005,
44.1128394608399,2043,ssp370,Global,Widebody,113481161,100680,1178804,499308,1778792,793728,
20.7415807434733,2043,ssp585,Global,Narrowbody,53358131,850140,802899,568115,2221154,351366,
44.1153842508514,2043,ssp585,Global,Widebody,113487706,100931,1178499,498909,1778339,794181,
20.6858540522134,2044,ssp126,Global,Narrowbody,53360565,852680,806370,569703,2228753,350815,
44.0157988649263,2044,ssp126,Global,Widebody,113541743,103507,1181680,500132,1785319,794249,
20.6732804426788,2044,ssp245,Global,Narrowbody,53328135,853182,806872,568103,2228157,351411,
43.9631485130533,2044,ssp245,Global,Widebody,113405933,103185,1182565,499984,1785734,793834,
20.703497985244,2044,ssp370,Global,Narrowbody,53406081,853818,804131,570017,2227966,351602,
44.0185615039727,2044,ssp370,Global,Widebody,113548877,103387,1180809,500882,1785078,794490,
20.7633569239501,2044,ssp585,Global,Narrowbody,53560491,850300,807635,569587,2227522,352046,
44.208577275823,2044,ssp585,Global,Widebody,114039038,101346,1181064,498178,1780588,798980,
20.7086274404086,2045,ssp126,Global,Narrowbody,53273360,849918,802999,569636,2222553,349967,
44.1065260329171,2045,ssp126,Global,Widebody,113464927,102738,1176638,498980,1778356,794164,
20.6592932349603,2045,ssp245,Global,Narrowbody,53146445,850832,804993,567521,2223346,349174,
43.9303226049944,2045,ssp245,Global,Widebody,113011625,101935,1180479,499569,1781983,790537,
20.6454482633371,2045,ssp370,Global,Narrowbody,53110830,851808,803261,568408,2223477,349043,
43.9352246992054,2045,ssp370,Global,Widebody,113024237,104839,1176574,500653,1782066,790454,
20.7233234052213,2045,ssp585,Global,Narrowbody,53311163,849352,804842,567234,2221428,351092,
44.0953288479001,2045,ssp585,Global,Widebody,113436114,101873,1179890,496674,1778437,794083,
20.828245215664,2046,ssp126,Global,Narrowbody,53581077,845735,806995,568262,2220992,351528,
44.4235990805902,2046,ssp126,Global,Widebody,114280597,100363,1176880,495054,1772297,800223,
20.7489011464245,2046,ssp245,Global,Narrowbody,53376963,847709,806428,568428,2222565,349955,
44.2197065947787,2046,ssp245,Global,Widebody,113756073,102034,1177551,496918,1776503,796017,
20.7957023439274,2046,ssp370,Global,Narrowbody,53497360,846508,806929,568122,2221559,350961,
44.3186063564132,2046,ssp370,Global,Widebody,114010504,100416,1178057,495537,1774010,798510,
20.6691489897844,2046,ssp585,Global,Narrowbody,53171798,852130,801180,567747,2221057,351463,
43.9026468785471,2046,ssp585,Global,Widebody,112940439,107120,1173734,499603,1780457,792063,
20.6605604313281,2047,ssp126,Global,Narrowbody,53149705,851179,803054,568428,2222661,349859,
43.9475579057889,2047,ssp126,Global,Widebody,113055966,101113,1179621,501757,1782491,790029,
20.7871883371169,2047,ssp245,Global,Narrowbody,53475457,847665,804837,568358,2220860,351660,
44.2891655448353,2047,ssp245,Global,Widebody,113934764,100199,1177219,497672,1775090,797430,
20.7554787514189,2047,ssp370,Global,Narrowbody,53393885,849179,803565,568599,2221343,351177,
44.1663400737798,2047,ssp370,Global,Widebody,113618798,102440,1175657,498026,1776123,796397,
20.7880913223609,2047,ssp585,Global,Narrowbody,53477783,847712,805150,567882,2220744,351776,
44.263684801362,2047,ssp585,Global,Widebody,113869213,101353,1177769,496225,1775347,797173,
20.6400116572077,2048,ssp126,Global,Narrowbody,53242315,855226,802668,571193,2229087,350481,
43.8910450113508,2048,ssp126,Global,Widebody,113219940,109689,1175023,502490,1787202,792366,
20.6639014131668,2048,ssp245,Global,Narrowbody,53303939,853262,806588,569826,2229676,349892,
44.0108967650397,2048,ssp245,Global,Widebody,113529115,101676,1183671,500694,1786041,793527,
20.6480536833144,2048,ssp370,Global,Narrowbody,53263059,856174,802530,570102,2228806,350762,
43.8914858342792,2048,ssp370,Global,Widebody,113221074,108296,1176459,502809,1787564,792004,
20.8036687570942,2048,ssp585,Global,Narrowbody,53664476,849681,808102,569817,2227600,351968,
44.3460967480137,2048,ssp585,Global,Widebody,114393778,100629,1181187,497395,1779211,800357,
20.7224270317821,2049,ssp126,Global,Narrowbody,53308857,850315,803718,567612,2221645,350875,
44.0938263507378,2049,ssp126,Global,Widebody,113432251,105073,1174720,497856,1777649,794871,
20.6776936265607,2049,ssp245,Global,Narrowbody,53193782,850548,803606,568593,2222747,349773,
44.0310074404086,2049,ssp245,Global,Widebody,113270653,103475,1177275,499290,1780040,792480,
20.7595033484676,2049,ssp370,Global,Narrowbody,53404238,848547,805430,567733,2221710,350810,
44.2005125822929,2049,ssp370,Global,Widebody,113706693,104232,1177060,494953,1776245,796275,
20.9679593870601,2049,ssp585,Global,Narrowbody,53940495,841514,809592,567366,2218472,354048,
44.7274794324631,2049,ssp585,Global,Widebody,115062335,95575,1179811,491036,1766422,806098,
20.6232402610669,2050,ssp126,Global,Narrowbody,53053699,852864,801623,568812,2223299,349221,
43.888283461975,2050,ssp126,Global,Widebody,112903484,105098,1175513,501848,1782459,790061,
20.6906049262202,2050,ssp245,Global,Narrowbody,53226996,850549,805130,567557,2223236,349284,
44.0414325198639,2050,ssp245,Global,Widebody,113297463,101997,1180116,498314,1780427,792093,
20.9120503007946,2050,ssp370,Global,Narrowbody,53796667,843877,808895,567344,2220116,352404,
44.5878408059024,2050,ssp370,Global,Widebody,114703117,96933,1180745,492074,1769752,802768,
20.7864092678774,2050,ssp585,Global,Narrowbody,53473454,848031,804434,568539,2221004,351516,
44.2764074631102,2050,ssp585,Global,Widebody,113901948,101886,1175951,497017,1774854,797666,
20.6716107945517,2051,ssp126,Global,Narrowbody,53178134,850402,804328,568702,2223432,349088,
44.0285353802497,2051,ssp126,Global,Widebody,113264300,103061,1177769,500099,1780929,791591,
20.7282493189557,2051,ssp245,Global,Narrowbody,53323837,851257,801001,569380,2221638,350882,
44.1040314358684,2051,ssp245,Global,Widebody,113458501,103947,1173673,499860,1777480,795040,
20.9232892281498,2051,ssp370,Global,Narrowbody,53825582,844888,805527,568364,2218779,353741,
44.5642924574348,2051,ssp370,Global,Widebody,114642533,97911,1178800,492559,1769270,803250,
20.811284568672,2051,ssp585,Global,Narrowbody,53537447,845892,806347,568718,2220957,351563,
44.3561782122588,2051,ssp585,Global,Widebody,114107151,101329,1177145,494403,1772877,799643,
20.6906783881952,2052,ssp126,Global,Narrowbody,53373013,852170,806255,570539,2228964,350604,
44.0430338706016,2052,ssp126,Global,Widebody,113611997,103598,1179863,500601,1784062,795506,
20.7295783257662,2052,ssp245,Global,Narrowbody,53473357,851044,807443,569884,2228371,351197,
44.1573703972759,2052,ssp245,Global,Widebody,113906929,102464,1180840,499033,1782337,797231,
20.8571965664018,2052,ssp370,Global,Narrowbody,53802556,848267,807956,569618,2225841,353727,
44.4188582576617,2052,ssp370,Global,Widebody,114581459,101162,1179527,495973,1776662,802906,
20.7721406867197,2052,ssp585,Global,Narrowbody,53583152,851208,807361,568559,2227128,352440,
44.1813777525539,2052,ssp585,Global,Widebody,113968868,100929,1183942,496797,1781668,797900,
20.7108851191827,2053,ssp126,Global,Narrowbody,53279166,848489,805262,568973,2222724,349796,
44.1246704540295,2053,ssp126,Global,Widebody,113511606,102295,1176707,499018,1778020,794500,
20.791488138479,2053,ssp245,Global,Narrowbody,53486519,846319,807394,567622,2221335,351185,
44.2621426560727,2053,ssp245,Global,Widebody,113865237,97939,1182246,494844,1775029,797491,
20.8721567707151,2053,ssp370,Global,Narrowbody,53694040,844341,806172,568652,2219165,353355,
44.460833569807,2053,ssp370,Global,Widebody,114376386,98565,1175817,496732,1771114,801406,
20.8259125766175,2053,ssp585,Global,Narrowbody,53575076,847288,804838,567910,2220036,352484,
44.330206799092,2053,ssp585,Global,Widebody,114040347,99536,1179349,495286,1774171,798349,
20.7711793132804,2054,ssp126,Global,Narrowbody,53434276,848368,804990,567634,2220992,351528,
44.1858918104427,2054,ssp126,Global,Widebody,113669090,100190,1180103,497008,1777301,795219,
20.767694415437,2054,ssp245,Global,Narrowbody,53425312,848532,804278,567866,2220676,351844,
44.230524892168,2054,ssp245,Global,Widebody,113783904,102298,1176834,496395,1775527,796993,
20.7816585244041,2054,ssp370,Global,Narrowbody,53461232,848711,803595,568399,2220705,351815,
44.2264638138479,2054,ssp370,Global,Widebody,113773454,102682,1175848,496646,1775176,797344,
20.8204746878547,2054,ssp585,Global,Narrowbody,53561089,848132,804105,568914,2221151,351369,
44.3494896878547,2054,ssp585,Global,Widebody,114089950,99502,1178090,496582,1774174,798346,
20.7211605448354,2055,ssp126,Global,Narrowbody,53305600,850405,804235,567638,2222278,350242,
44.0903584790012,2055,ssp126,Global,Widebody,113423338,101916,1178577,498072,1778565,793955,
20.6871882803632,2055,ssp245,Global,Narrowbody,53218207,851294,801615,568847,2221756,350764,
43.9778450397275,2055,ssp245,Global,Widebody,113133891,104326,1175479,500174,1779979,792541,
20.8387662485812,2055,ssp370,Global,Narrowbody,53608144,844988,807003,568308,2220299,352221,
44.3937137400681,2055,ssp370,Global,Widebody,114203718,97830,1179600,495077,1772507,800013,
20.8482935244041,2055,ssp585,Global,Narrowbody,53632650,846914,805713,567321,2219948,352572,
44.3821712826334,2055,ssp585,Global,Widebody,114174029,100050,1178664,495046,1773760,798760,
20.6699625141884,2056,ssp126,Global,Narrowbody,53319573,854781,803310,569930,2228021,351547,
43.9364236038593,2056,ssp126,Global,Widebody,113336984,105191,1178608,502773,1786572,792996,
20.6707111180477,2056,ssp245,Global,Narrowbody,53321502,852437,807181,569237,2228855,350713,
43.9901483257662,2056,ssp245,Global,Widebody,113475573,102632,1182802,499631,1785065,794503,
20.7724866401816,2056,ssp370,Global,Narrowbody,53584041,851274,806385,569805,2227464,352104,
44.1945299091941,2056,ssp370,Global,Widebody,114002797,101189,1183012,497690,1781891,797677,
20.9056366799092,2056,ssp585,Global,Narrowbody,53927510,846493,809378,569382,2225253,354315,
44.5012315834279,2056,ssp585,Global,Widebody,114793956,96556,1183773,495916,1776245,803323,
20.6926149148695,2057,ssp126,Global,Narrowbody,53232167,850308,804716,567546,2222570,349950,
44.0553405902384,2057,ssp126,Global,Widebody,113333241,104220,1177317,498150,1779687,792833,
20.6705928887628,2057,ssp245,Global,Narrowbody,53175513,852071,803162,566734,2221967,350553,
43.9427116401816,2057,ssp245,Global,Widebody,113043506,102201,1180197,499971,1782369,790151,
20.801146600454,2057,ssp370,Global,Narrowbody,53511368,848453,804004,567840,2220297,352223,
44.2716414301929,2057,ssp370,Global,Widebody,113889678,100472,1177747,496749,1774968,797552,
20.8802867366629,2057,ssp585,Global,Narrowbody,53714956,846123,806169,566595,2218887,353633,
44.4078094948922,2057,ssp585,Global,Widebody,114239977,97584,1180328,494239,1772151,800369,
20.6488073552781,2058,ssp126,Global,Narrowbody,53119470,853198,801730,568056,2222984,349536,
43.8482986038592,2058,ssp126,Global,Widebody,112800620,104549,1178586,500101,1783236,789284,
20.7858158115777,2058,ssp245,Global,Narrowbody,53471926,847960,805944,566815,2220719,351801,
44.2517712258797,2058,ssp245,Global,Widebody,113838569,98631,1181256,496516,1776403,796117,
20.9134364245176,2058,ssp370,Global,Narrowbody,53800233,843666,808215,567552,2219433,353087,
44.5762737741203,2058,ssp370,Global,Widebody,114673356,94607,1182587,493430,1770624,801896,
20.8199130703746,2058,ssp585,Global,Narrowbody,53559644,847296,805460,568255,2221011,351509,
44.3228851872871,2058,ssp585,Global,Widebody,114021504,101914,1175643,496657,1774214,798306,
20.7022665266742,2059,ssp126,Global,Narrowbody,53256996,850274,804692,567291,2222257,350263,
44.0505642054483,2059,ssp126,Global,Widebody,113320961,99852,1180989,499521,1780362,792158,
20.8148258342792,2059,ssp245,Global,Narrowbody,53546556,846303,806117,568711,2221131,351389,
44.3988143870602,2059,ssp245,Global,Widebody,114216844,99982,1177986,494850,1772818,799702,
20.9247290749148,2059,ssp370,Global,Narrowbody,53829283,844300,805920,568174,2218394,354126,
44.5715865323496,2059,ssp370,Global,Widebody,114661301,99046,1176946,492586,1768578,803942,
20.8987455959138,2059,ssp585,Global,Narrowbody,53762443,844395,807222,568355,2219972,352548,
44.5364613337117,2059,ssp585,Global,Widebody,114570933,96676,1181131,492949,1770756,801764,
20.7671150964813,2060,ssp126,Global,Narrowbody,53570186,850461,807517,569365,2227343,352225,
44.2539747275823,2060,ssp126,Global,Widebody,114156138,100804,1182685,498071,1781560,798008,
20.7689320261067,2060,ssp245,Global,Narrowbody,53574872,849998,807784,569499,2227281,352287,
44.2109070374574,2060,ssp245,Global,Widebody,114045032,99405,1183222,499077,1781704,797864,
20.8557091430193,2060,ssp370,Global,Narrowbody,53798720,849154,807626,569049,2225829,353739,
44.3639621282634,2060,ssp370,Global,Widebody,114439859,99880,1183233,494891,1778004,801564,
21.006783291714,2060,ssp585,Global,Narrowbody,54188426,843296,811926,568092,2223314,356254,
44.7426312372304,2060,ssp585,Global,Widebody,115416660,93971,1184780,492233,1770984,808584,
20.6784560839954,2061,ssp126,Global,Narrowbody,53195742,850002,803608,569075,2222685,349835,
44.0097979057888,2061,ssp126,Global,Widebody,113216087,102187,1178124,499861,1780172,792348,
20.7061667990919,2061,ssp245,Global,Narrowbody,53267029,850626,803027,568294,2221947,350573,
44.0628746594778,2061,ssp245,Global,Widebody,113352627,105083,1174436,499262,1778781,793739,
20.8862271169126,2061,ssp370,Global,Narrowbody,53730237,845242,806491,567559,2219292,353228,
44.4402645459705,2061,ssp370,Global,Widebody,114323468,97615,1178933,494979,1771527,800993,
20.9366085414302,2061,ssp585,Global,Narrowbody,53859845,844381,805716,568048,2218145,354375,
44.5663292678774,2061,ssp585,Global,Widebody,114647767,96322,1179614,493653,1769589,802931,
20.6967584335982,2062,ssp126,Global,Narrowbody,53242825,849596,805339,568126,2223061,349459,
44.0645693132805,2062,ssp126,Global,Widebody,113356987,101922,1179670,497881,1779473,793047,
20.7257085868331,2062,ssp245,Global,Narrowbody,53317302,848742,804856,568638,2222236,350284,
44.1157155051078,2062,ssp245,Global,Widebody,113488552,100364,1179078,498779,1778221,794299,
20.8157002780931,2062,ssp370,Global,Narrowbody,53548806,846926,805610,568562,2221098,351422,
44.3446651702611,2062,ssp370,Global,Widebody,114077539,98124,1180667,496061,1774852,797668,
20.8925980930761,2062,ssp585,Global,Narrowbody,53746626,845949,803725,569122,2218796,353724,
44.5202228376845,2062,ssp585,Global,Widebody,114529172,103079,1171845,495362,1770286,802234,
20.6425098751419,2063,ssp126,Global,Narrowbody,53103268,852405,801820,568741,2222966,349554,
43.8941295629966,2063,ssp126,Global,Widebody,112918522,103911,1177031,502025,1782967,789553,
20.8056158059024,2063,ssp245,Global,Narrowbody,53522860,847601,805910,567388,2220899,351621,
44.3243264188423,2063,ssp245,Global,Widebody,114025219,102043,1175202,497179,1774424,798096,
20.8547924858116,2063,ssp370,Global,Narrowbody,53649372,846709,804015,568834,2219558,352962,
44.3884895573213,2063,ssp370,Global,Widebody,114190279,100123,1175146,497114,1772383,800137,
20.9651504256527,2063,ssp585,Global,Narrowbody,53933268,841725,808351,568064,2218140,354380,
44.6952865777525,2063,ssp585,Global,Widebody,114979526,97248,1178097,491969,1767314,805206,
20.6943163791146,2064,ssp126,Global,Narrowbody,53382395,851683,807651,569910,2229244,350324,
44.074083893303,2064,ssp126,Global,Widebody,113692095,100845,1183443,499572,1783860,795708,
20.8403460726447,2064,ssp245,Global,Narrowbody,53759091,848693,808247,569142,2226082,353486,
44.3879616345063,2064,ssp245,Global,Widebody,114501766,99241,1181649,497096,1777986,801582,
20.8539494324631,2064,ssp370,Global,Narrowbody,53794178,849141,804389,571808,2225338,354230,
44.3668712826333,2064,ssp370,Global,Widebody,114447362,101446,1176499,499954,1777899,801669,
20.9399302497162,2064,ssp585,Global,Narrowbody,54015974,844720,809613,571433,2225766,353802,
44.6675081952327,2064,ssp585,Global,Widebody,115222874,96683,1181652,494265,1772600,806968,
20.668579199773,2065,ssp126,Global,Narrowbody,53170334,850130,804688,568422,2223240,349280,
44.0186616118048,2065,ssp126,Global,Widebody,113238892,101937,1178278,500016,1780231,792289,
20.8257659591373,2065,ssp245,Global,Narrowbody,53574701,844922,808613,568439,2221974,350546,
44.4603089670829,2065,ssp245,Global,Widebody,114375034,97408,1180083,494365,1771856,800664,
20.927974199773,2065,ssp370,Global,Narrowbody,53837632,843626,807851,566943,2218420,354100,
44.5780793927355,2065,ssp370,Global,Widebody,114678000,95785,1182207,491800,1769792,802728,
21.1069997729852,2065,ssp585,Global,Narrowbody,54298180,839319,808038,568042,2215399,357121,
44.9827362712826,2065,ssp585,Global,Widebody,115718990,93284,1177345,490506,1761135,811385,
20.7720089897843,2066,ssp126,Global,Narrowbody,53436409,848239,806426,566063,2220728,351792,
44.1884909875142,2066,ssp126,Global,Widebody,113675776,98181,1182824,496716,1777721,794799,
20.913395476731,2066,ssp245,Global,Narrowbody,53800129,845168,804344,569193,2218705,353815,
44.5556203688991,2066,ssp245,Global,Widebody,114620213,100215,1174522,495078,1769815,802705,
20.921689846765,2066,ssp370,Global,Narrowbody,53821467,845071,805286,567789,2218146,354374,
44.5224163620885,2066,ssp370,Global,Widebody,114534810,100007,1176319,493530,1769856,802664,
20.9359616174801,2066,ssp585,Global,Narrowbody,53858180,844847,804961,568006,2217814,354706,
