year,exp,type,zone,tko_ok_thr_min,tko_ok_thr_mid,tko_ok_thr_max,tko_ok,tko_ko,tko,tko_ok_thr_min_per,tko_ok_thr_mid_per,tko_ok_thr_max_per,tko_ok_per,tko_ko_per,tko_per,tko_ok_thr_min_per_loess,tko_ko_per_loess
2096,ssp245,Narrowbody,Tropical,253935,341530,67891,663356,103780,767136,0.331016925290952,0.445201372377258,0.0884993012972928,0.864717598965503,0.135282401034497,1,0.329439846980368,0.135049739143118
2096,ssp245,Widebody,Tropical,5321,315765,228612,549698,217438,767136,0.00693618862887415,0.411615411087473,0.298007133024653,0.716558732741,0.283441267259,1,0.00662263501359742,0.284919479911564
2096,ssp126,Narrowbody,Tropical,252157,343088,69140,664385,102751,767136,0.328699213698744,0.44723230300755,0.0901274350310766,0.866058951737371,0.133941048262629,1,0.330805371234135,0.132636257366905
2096,ssp126,Widebody,Tropical,5225,316526,226358,548109,219027,767136,0.00681104784549285,0.412607412505736,0.295068931714846,0.714487392066074,0.285512607933926,1,0.00690773674984514,0.282717066616004
2097,ssp126,Narrowbody,Tropical,253430,340787,69896,664113,100927,765040,0.331263724772561,0.445449911115759,0.0913625431349995,0.868076179023319,0.131923820976681,1,0.330768353959958,0.132607704906743
2097,ssp126,Widebody,Tropical,5365,318737,225385,549487,215553,765040,0.00701270521802782,0.416627888737844,0.294605510822964,0.718246104778835,0.281753895221165,1,0.0069161001142998,0.282767235456308
2097,ssp585,Narrowbody,Tropical,249666,340899,67237,657802,107238,765040,0.326343720589773,0.445596308689742,0.0878869078740981,0.859826937153613,0.140173062846387,1,0.324212729941426,0.141705277252032
2097,ssp585,Widebody,Tropical,5152,309132,228873,543157,221883,765040,0.00673428840322075,0.4040729896476,0.299164749555579,0.7099720276064,0.2900279723936,1,0.00627947254917596,0.292756671518963
2097,ssp245,Narrowbody,Tropical,251870,341033,68287,661190,103850,765040,0.329224615706368,0.445771462930043,0.0892593851301893,0.8642554637666,0.1357445362334,1,0.329473789235705,0.135045543088074
2097,ssp245,Widebody,Tropical,5123,313647,228182,546952,218088,765040,0.00669638188852871,0.409974641848792,0.298261528808951,0.714932552546272,0.285067447453728,1,0.00662297202145931,0.284890830932077
2097,ssp370,Narrowbody,Tropical,249570,341855,67049,658474,106566,765040,0.32621823695493,0.446845916553383,0.0876411690891979,0.860705322597511,0.139294677402489,1,0.32571007598568,0.139973246683412
2097,ssp370,Widebody,Tropical,5113,311937,226564,543614,221426,765040,0.00668331067656593,0.407739464603158,0.296146606713374,0.710569381993098,0.289430618006902,1,0.00630055859273684,0.290824039535337
2098,ssp585,Narrowbody,Tropical,247275,342296,65458,655029,110011,765040,0.323218393809474,0.447422357000941,0.0855615392659207,0.856202290076336,0.143797709923664,1,0.32412316400038,0.141873571482194
2098,ssp585,Widebody,Tropical,4108,306907,229063,540078,224962,765040,0.00536965387430723,0.401164644985883,0.299413102582871,0.705947401443062,0.294052598556938,1,0.00626352711176556,0.292898585344515
2098,ssp245,Narrowbody,Tropical,252576,340118,69099,661793,103247,765040,0.33014744327094,0.444575447035449,0.0903207675415664,0.865043657847956,0.134956342152044,1,0.329510032562798,0.135039856311132
2098,ssp245,Widebody,Tropical,5070,314820,227666,547556,217484,765040,0.00662710446512601,0.411507895012026,0.297587054271672,0.715722053748824,0.284277946251176,1,0.00662341212029977,0.284859759691514
2098,ssp370,Narrowbody,Tropical,248784,341871,66321,656976,108064,765040,0.325190839694657,0.446866830492523,0.0866895848583081,0.858747255045488,0.141252744954512,1,0.325543543962922,0.140182769270317
2098,ssp370,Widebody,Tropical,4721,309695,227760,542176,222864,765040,0.00617091916762522,0.404808898881104,0.297709923664122,0.708689741712852,0.291310258287148,1,0.00628068113446631,0.291082876933948
2098,ssp126,Narrowbody,Tropical,253779,340797,69383,663959,101081,765040,0.331719910070062,0.445462982327721,0.0906919899613092,0.867874882359092,0.132125117640908,1,0.330729136004846,0.132578735482534
2098,ssp126,Widebody,Tropical,5580,317793,225774,549147,215893,765040,0.00729373627522744,0.415393966328558,0.295113980968315,0.717801683572101,0.282198316427899,1,0.00692465869935123,0.282820464340819
2099,ssp585,Narrowbody,Tropical,247578,342154,65970,655702,109338,765040,0.323614451531946,0.44723674579107,0.0862307853184147,0.857081982641431,0.142918017358569,1,0.324034872142553,0.142042658525842
2099,ssp585,Widebody,Tropical,4478,307653,228007,540138,224902,765040,0.00585328871692983,0.402139757398306,0.298032782599603,0.706025828714838,0.293974171285162,1,0.00624699530198591,0.293038890310804
2099,ssp126,Narrowbody,Tropical,253224,340863,70220,664307,100733,765040,0.330994457806128,0.445549252326676,0.0917860504025933,0.868329760535397,0.131670239464603,1,0.33068774412809,0.132549335544066
2099,ssp126,Widebody,Tropical,5345,318220,225194,548759,216281,765040,0.00698656279410227,0.415952107079368,0.294355850674475,0.717294520547945,0.282705479452055,1,0.00693341908563781,0.28287670998415
2099,ssp370,Narrowbody,Tropical,248816,342208,66586,657610,107430,765040,0.325232667572937,0.447307330335669,0.0870359719753215,0.859575969883928,0.140424030116072,1,0.325373031388524,0.140396797493764
2099,ssp370,Widebody,Tropical,4307,310144,226908,541359,223681,765040,0.00562977099236641,0.405395796298233,0.296596256404894,0.707621823695493,0.292378176304507,1,0.00626005198417405,0.291347550114918
2099,ssp245,Narrowbody,Tropical,252565,340942,68248,661755,103285,765040,0.330133064937781,0.445652514901182,0.0892084074035345,0.864993987242497,0.135006012757503,1,0.329548540358334,0.135032700286447
2099,ssp245,Widebody,Tropical,5157,315692,226525,547374,217666,765040,0.00674082400920213,0.412647704695179,0.29609562898672,0.715484157691101,0.284515842308899,1,0.00662394497984309,0.284826280862696
2100,ssp370,Narrowbody,Tropical,248424,342148,67233,657805,107235,765040,0.324720276063997,0.447228903063892,0.087881679389313,0.859830858517202,0.140169141482798,1,0.325198673078976,0.140615169245411
2100,ssp370,Widebody,Tropical,4474,310183,227009,541666,223374,765040,0.00584806023214473,0.405446774024888,0.296728275645718,0.70802310990275,0.29197689009725,1,0.00623870957624356,0.291617863171838
2100,ssp126,Narrowbody,Tropical,253429,340977,69168,663574,101466,765040,0.331262417651365,0.445698264143051,0.0904109589041096,0.867371640698526,0.132628359301474,1,0.330644205088984,0.132519491541126
2100,ssp126,Widebody,Tropical,5112,318883,225122,549117,215923,765040,0.00668200355536965,0.4168187284325,0.294261737948343,0.717762469936213,0.282237530063787,1,0.00694238785379796,0.282935929100917
2100,ssp245,Narrowbody,Tropical,252829,340965,68807,662601,102439,765040,0.330478144933598,0.445682578688696,0.0899390881522535,0.866099811774548,0.133900188225452,1,0.329589276018998,0.135024096488172
2100,ssp245,Widebody,Tropical,4883,317588,225841,548312,216728,765040,0.00638267280142215,0.415126006483321,0.295201558088466,0.716710237373209,0.283289762626791,1,0.00662456026981356,0.284790409118445
2100,ssp585,Narrowbody,Tropical,248309,342183,66396,656888,108152,765040,0.324569957126425,0.447274652305762,0.0867876189480289,0.858632228380215,0.141367771619785,1,0.323947827938232,0.142212522270949
2100,ssp585,Widebody,Tropical,5185,309176,226700,541061,223979,765040,0.0067774234026979,0.404130502980236,0.296324375196068,0.707232301579002,0.292767698420998,1,0.00622994065198156,0.293177616726354
2015,ssp126,Narrowbody,Subtropical,106803,107993,31247,246043,63265,309308,0.34529659756618,0.349143895405227,0.101022281997233,0.79546277496864,0.20453722503136,1,0.343961188158578,0.205181883222507
2015,ssp126,Widebody,Subtropical,5387,128565,67774,201726,107582,309308,0.0174162970243253,0.415653652669831,0.219114927515616,0.652184877209772,0.347815122790229,1,0.0173380889224496,0.348692924289621
2015,ssp245,Narrowbody,Subtropical,107046,107746,31359,246151,63157,309308,0.34608222225096,0.34834533862687,0.101384380617378,0.795811941495209,0.204188058504791,1,0.344431252061543,0.204933630744422
2015,ssp245,Widebody,Subtropical,5427,128846,67744,202017,107291,309308,0.0175456179600916,0.416562132243589,0.219017936813791,0.653125687017471,0.346874312982529,1,0.0177636162734442,0.348426612237945
2015,ssp370,Narrowbody,Subtropical,106131,108340,31394,245865,63443,309308,0.343124005845306,0.350265754523,0.101497536436174,0.79488729680448,0.20511270319552,1,0.343491565746862,0.205224232823901
2015,ssp370,Widebody,Subtropical,5286,128328,67598,201212,108096,309308,0.0170897616615154,0.414887426125415,0.218545915398244,0.650523103185175,0.349476896814825,1,0.0180306455455445,0.349063303646726
2015,ssp585,Narrowbody,Subtropical,106697,107786,31466,245949,63359,309308,0.344953897086399,0.348474659562637,0.101730314120553,0.795158870769589,0.204841129230411,1,0.343226844837526,0.205284771019685
2015,ssp585,Widebody,Subtropical,5840,127773,68073,201686,107622,309308,0.0188808566218785,0.413093098141658,0.220081601510469,0.652055556274005,0.347944443725995,1,0.0175130057213382,0.34909080355705
2016,ssp126,Narrowbody,Subtropical,106829,108389,31300,246518,63850,310368,0.344201077430663,0.349227368800907,0.100848025569646,0.794276471801217,0.205723528198783,1,0.343830411293427,0.205246398307204
2016,ssp126,Widebody,Subtropical,5875,128218,67951,202044,108324,310368,0.0189291421796061,0.41311604289102,0.21893687493556,0.650982060006186,0.349017939993814,1,0.017347412646189,0.348817521254317
2016,ssp245,Narrowbody,Subtropical,107405,107670,31494,246569,63799,310368,0.346056938859676,0.346910763996288,0.101473090009279,0.794440792865244,0.205559207134756,1,0.344260511447746,0.204993134963766
2016,ssp245,Widebody,Subtropical,6049,128125,68058,202232,108136,310368,0.0194897669862872,0.412816398597794,0.219281626971853,0.651587792555934,0.348412207444066,1,0.0177687639017691,0.348591629219575
2016,ssp370,Narrowbody,Subtropical,106332,109079,31359,246770,63598,310368,0.342599752551809,0.351450536137746,0.101038122486854,0.79508841117641,0.20491158882359,1,0.343460356838427,0.205225880240973
2016,ssp370,Widebody,Subtropical,4969,129339,67536,201844,108524,310368,0.0160100268068873,0.416727884317971,0.217599752551809,0.650337663676668,0.349662336323332,1,0.0179986498775767,0.349058640355905
2016,ssp585,Narrowbody,Subtropical,106891,108716,31498,247105,63263,310368,0.344400840292814,0.35028095679967,0.10148597793587,0.796167775028354,0.203832224971647,1,0.34318186589063,0.205317173961018
2016,ssp585,Widebody,Subtropical,5526,129084,67963,202573,107795,310368,0.0178046705845964,0.415906278997835,0.218975538715331,0.652686488297763,0.347313511702237,1,0.0175083491904522,0.349138820825711
2017,ssp126,Narrowbody,Subtropical,106468,108201,31182,245851,63669,309520,0.343977772034117,0.349576764021711,0.100743086068752,0.79429762212458,0.20570237787542,1,0.343703807647321,0.20530845030138
2017,ssp126,Widebody,Subtropical,5462,128481,67596,201539,107981,309520,0.0176466787283536,0.415097570431636,0.218389764797105,0.651134013957095,0.348865986042905,1,0.0173561329347262,0.348937550984905
2017,ssp245,Narrowbody,Subtropical,106454,108128,31667,246249,63271,309520,0.343932540708193,0.349340914965107,0.102310028431119,0.79558348410442,0.20441651589558,1,0.344093573663734,0.205051257793522
2017,ssp245,Widebody,Subtropical,5383,128211,67796,201390,108130,309520,0.0173914448177824,0.414225252003102,0.21903592659602,0.650652623416904,0.349347376583096,1,0.0177724121342935,0.348751801872237
2017,ssp370,Narrowbody,Subtropical,105543,108923,31253,245719,63801,309520,0.340989273714138,0.351909408115792,0.100972473507366,0.793871155337297,0.206128844662704,1,0.343426346232262,0.205229243617757
2017,ssp370,Widebody,Subtropical,4850,128921,67336,201107,108413,309520,0.0156694236236754,0.416519126389248,0.217549754458516,0.64973830447144,0.35026169552856,1,0.0179661195322837,0.34905741012153
2017,ssp585,Narrowbody,Subtropical,106211,108338,31644,246193,63327,309520,0.343147454122512,0.350019384853967,0.102235719824244,0.795402558800724,0.204597441199276,1,0.343134425495181,0.205350031095963
2017,ssp585,Widebody,Subtropical,5248,128646,67493,201387,108133,309520,0.0169552856035151,0.415630653915741,0.218056991470664,0.65064293098992,0.34935706901008,1,0.0175018426127537,0.349187632827116
2018,ssp126,Narrowbody,Subtropical,106023,108645,31441,246109,63411,309520,0.342540062031533,0.351011243215301,0.101579865598346,0.79513117084518,0.20486882915482,1,0.343581334201448,0.205368035432419
2018,ssp126,Widebody,Subtropical,5191,128411,67869,201471,108049,309520,0.0167711294908245,0.414871413802016,0.219271775652623,0.650914318945464,0.349085681054536,1,0.0173642395051689,0.349053002880222
2018,ssp245,Narrowbody,Subtropical,105852,108491,31439,245782,63738,309520,0.341987593693461,0.350513698630137,0.101573403980357,0.794074696303955,0.205925303696046,1,0.343930622112224,0.205107864779091
2018,ssp245,Widebody,Subtropical,4917,128775,67260,200952,108568,309520,0.0158858878263117,0.41604742827604,0.217304212974929,0.649237529077281,0.350762470922719,1,0.0177745253260449,0.348906884816398
2018,ssp370,Narrowbody,Subtropical,106136,108703,31092,245931,63589,309520,0.342905143447919,0.351198630136986,0.10045231325924,0.794556086844146,0.205443913155854,1,0.343389396736701,0.205234392339897
2018,ssp370,Widebody,Subtropical,5426,128711,67505,201642,107878,309520,0.017530369604549,0.415840656500388,0.218095761178599,0.651466787283536,0.348533212716464,1,0.0179329905740076,0.349059821301574
2018,ssp585,Narrowbody,Subtropical,106061,108314,31286,245661,63859,309520,0.342662832773326,0.349941845438098,0.101079090204187,0.793683768415611,0.206316231584389,1,0.343084689797304,0.205383276565548
2018,ssp585,Widebody,Subtropical,5247,128234,67739,201220,108300,309520,0.0169520547945205,0.414299560609977,0.218851770483329,0.650103385887826,0.349896614112174,1,0.0174935712663945,0.349237097030195
2019,ssp126,Narrowbody,Subtropical,106035,108730,31073,245838,63682,309520,0.342578831739468,0.35128586197984,0.100390927888343,0.794255621607651,0.205744378392349,1,0.343462947936999,0.205425149927702
2019,ssp126,Widebody,Subtropical,4775,128806,67590,201171,108349,309520,0.0154271129490825,0.416147583354872,0.218370379943138,0.649945076247092,0.350054923752908,1,0.0173717220746248,0.349163866339106
2019,ssp245,Narrowbody,Subtropical,105561,109163,31202,245926,63594,309520,0.34104742827604,0.35268480227449,0.100807702248643,0.794539932799173,0.205460067200827,1,0.343771840195935,0.205162821465878
2019,ssp245,Widebody,Subtropical,5497,128027,67568,201092,108428,309520,0.0177597570431636,0.4136307831481,0.218299302145257,0.649689842336521,0.350310157663479,1,0.017775067832051,0.349056632672525
2019,ssp370,Narrowbody,Subtropical,107297,107695,31307,246299,63221,309520,0.346656112690618,0.347941974670458,0.101146937193073,0.795745024554148,0.204254975445852,1,0.343349371160082,0.20524139579304
2019,ssp370,Widebody,Subtropical,6141,127481,68717,202339,107181,309520,0.0198403980356681,0.411866761437064,0.222011501680021,0.653718661152753,0.346281338847247,1,0.0178991990670905,0.349066082254012
2019,ssp585,Narrowbody,Subtropical,106154,108536,31159,245849,63671,309520,0.342963298009822,0.350659085034893,0.100668777461876,0.794291160506591,0.205708839493409,1,0.343032824943124,0.2054168445108
2019,ssp585,Widebody,Subtropical,6105,127533,67271,200909,108611,309520,0.0197240889118635,0.412034763504782,0.217339751873869,0.649098604290514,0.350901395709486,1,0.0174836204295265,0.349287070903878
2020,ssp126,Narrowbody,Subtropical,106574,108843,31598,247015,63353,310368,0.343379472110527,0.350690148468914,0.101808176100629,0.79587779668007,0.20412220331993,1,0.343348605835162,0.205479790014613
2020,ssp126,Widebody,Subtropical,5217,128902,68291,202410,107958,310368,0.0168090782554903,0.415319878337973,0.220032348695742,0.652161305289205,0.347838694710795,1,0.0173785703602015,0.349270130760393
2020,ssp245,Narrowbody,Subtropical,107100,108018,31696,246814,63554,310368,0.345074234457161,0.34803201360965,0.102123930302093,0.795230178368904,0.204769821631096,1,0.343617411317586,0.205215993399283
2020,ssp245,Widebody,Subtropical,5686,128230,68391,202307,108061,310368,0.0183201876482112,0.413154706670791,0.220354546860501,0.651829441179503,0.348170558820497,1,0.0177740040073394,0.349200800061088
2020,ssp370,Narrowbody,Subtropical,106859,108082,31802,246743,63625,310368,0.344297736880091,0.348238220435096,0.102465460356738,0.795001417671925,0.204998582328075,1,0.343306132310742,0.205250323362832
