year,exp,zone,type,itr_sum,tko_ok_thr_min,tko_ok_thr_mid,tko_ok_thr_max, tko_ok , tko_ko , tko ,itr_avg,tko_ok_thr_min_rel,tko_ok_thr_mid_rel,tko_ok_thr_max_rel,tko_ok_rel,tko_ko_rel,tko_rel,tko_ok_thr_min_rel_loess,tko_ko_rel_loess,rel_total,rel_success
2066,ssp370,Frigid,Narrowbody,35604,2725,195,2920," 5,840 ", -   ," 5,840 ",6.09658,0.466609589,0.033390411,0.5,1,0,1,0.468228492,0,0.466609589,0.466609589
2066,ssp370,Frigid,Widebody,132291,0,3014,2521," 5,535 ", 305 ," 5,840 ",22.652575,0,0.51609589,0.431678082,0.947773973,0.052226027,1,0.000463717,0.046774679,0,0
2066,ssp245,Frigid,Narrowbody,34098,2788,132,2920," 5,840 ", -   ," 5,840 ",5.83871,0.47739726,0.02260274,0.5,1,0,1,0.47503126,0,0.47739726,0.47739726
2066,ssp245,Frigid,Widebody,135623,2,3439,2188," 5,629 ", 211 ," 5,840 ",23.223125,0.000342466,0.588869863,0.374657534,0.963869863,0.036130137,1,0.000242382,0.037662463,0.000342466,0.000355303
2066,ssp585,Frigid,Narrowbody,35262,2767,153,2920," 5,840 ", -   ," 5,840 ",6.038005,0.47380137,0.02619863,0.5,1,0,1,0.466370733,0,0.47380137,0.47380137
2066,ssp585,Frigid,Widebody,126290,7,3042,2546," 5,595 ", 245 ," 5,840 ",21.625,0.00119863,0.520890411,0.435958904,0.958047945,0.041952055,1,0.000491773,0.048486065,0.00119863,0.001251117
2067,ssp245,Frigid,Narrowbody,34721,2725,195,2920," 5,840 ", -   ," 5,840 ",5.9453675,0.466609589,0.033390411,0.5,1,0,1,0.474977826,0,0.466609589,0.466609589
2067,ssp245,Frigid,Widebody,131113,0,3296,2283," 5,579 ", 261 ," 5,840 ",22.450875,0,0.564383562,0.390924658,0.955308219,0.044691781,1,0.000227983,0.037728806,0,0
2067,ssp585,Frigid,Narrowbody,34772,2760,160,2920," 5,840 ", -   ," 5,840 ",5.954105,0.47260274,0.02739726,0.5,1,0,1,0.466019931,0,0.47260274,0.47260274
2067,ssp585,Frigid,Widebody,126904,0,2999,2589," 5,588 ", 252 ," 5,840 ",21.73015,0,0.513527397,0.443321918,0.956849315,0.043150685,1,0.000491161,0.048934486,0,0
2067,ssp126,Frigid,Narrowbody,32201,2757,163,2920," 5,840 ", -   ," 5,840 ",5.51388,0.472089041,0.027910959,0.5,1,0,1,0.474270748,0,0.472089041,0.472089041
2067,ssp126,Frigid,Widebody,119935,0,3220,2388," 5,608 ", 232 ," 5,840 ",20.5368,0,0.551369863,0.40890411,0.960273973,0.039726027,1,0.000519612,0.03938104,0,0
2067,ssp370,Frigid,Narrowbody,33907,2733,187,2920," 5,840 ", -   ," 5,840 ",5.8059975,0.467979452,0.032020548,0.5,1,0,1,0.468077696,0,0.467979452,0.467979452
2067,ssp370,Frigid,Widebody,130059,0,3148,2416," 5,564 ", 276 ," 5,840 ",22.270375,0,0.539041096,0.41369863,0.952739726,0.047260274,1,0.000472104,0.046970918,0,0
2068,ssp585,Frigid,Narrowbody,36988,2733,195,2928," 5,856 ", -   ," 5,856 ",6.316265,0.46670082,0.03329918,0.5,1,0,1,0.465699482,0,0.46670082,0.46670082
2068,ssp585,Frigid,Widebody,133712,0,3022,2568," 5,590 ", 266 ," 5,856 ",22.833325,0,0.516051913,0.43852459,0.954576503,0.045423497,1,0.000489485,0.049354413,0,0
2068,ssp245,Frigid,Narrowbody,33501,2779,149,2928," 5,856 ", -   ," 5,856 ",5.7207875,0.474556011,0.025443989,0.5,1,0,1,0.474881437,0,0.474556011,0.474556011
2068,ssp245,Frigid,Widebody,124367,0,3282,2357," 5,639 ", 217 ," 5,856 ",21.23755,0,0.56045082,0.402493169,0.962943989,0.037056011,1,0.000217828,0.037858616,0,0
2068,ssp126,Frigid,Narrowbody,31017,2795,133,2928," 5,856 ", -   ," 5,856 ",5.296615,0.477288251,0.022711749,0.5,1,0,1,0.47423541,0,0.477288251,0.477288251
2068,ssp126,Frigid,Widebody,114747,0,3054,2596," 5,650 ", 206 ," 5,856 ",19.594775,0,0.521516393,0.443306011,0.964822404,0.035177596,1,0.00051396,0.039437934,0,0
2068,ssp370,Frigid,Narrowbody,35076,2729,199,2928," 5,856 ", -   ," 5,856 ",5.98975,0.46601776,0.03398224,0.5,1,0,1,0.467929045,0,0.46601776,0.46601776
2068,ssp370,Frigid,Widebody,131925,1,3169,2402," 5,572 ", 284 ," 5,856 ",22.528175,0.000170765,0.541154372,0.410177596,0.951502732,0.048497268,1,0.000476973,0.047159042,0.000170765,0.000179469
2069,ssp126,Frigid,Narrowbody,33255,2751,169,2920," 5,840 ", -   ," 5,840 ",5.6943425,0.471061644,0.028938356,0.5,1,0,1,0.474215803,0,0.471061644,0.471061644
2069,ssp126,Frigid,Widebody,122877,8,3140,2455," 5,603 ", 237 ," 5,840 ",21.0406,0.001369863,0.537671233,0.420376712,0.959417808,0.040582192,1,0.000511541,0.039476868,0.001369863,0.001427807
2069,ssp585,Frigid,Narrowbody,37821,2703,217,2920," 5,840 ", -   ," 5,840 ",6.4762,0.462842466,0.037157534,0.5,1,0,1,0.465404229,0,0.462842466,0.462842466
2069,ssp585,Frigid,Widebody,141887,4,3136,2388," 5,528 ", 312 ," 5,840 ",24.295725,0.000684932,0.536986301,0.40890411,0.946575342,0.053424658,1,0.00048659,0.049751285,0.000684932,0.000723589
2069,ssp245,Frigid,Narrowbody,32444,2825,95,2920," 5,840 ", -   ," 5,840 ",5.5554875,0.483732877,0.016267123,0.5,1,0,1,0.474736097,0,0.483732877,0.483732877
2069,ssp245,Frigid,Widebody,115263,0,3048,2630," 5,678 ", 162 ," 5,840 ",19.736825,0,0.521917808,0.450342466,0.972260274,0.027739726,1,0.000210523,0.03806068,0,0
2069,ssp370,Frigid,Narrowbody,40195,2736,184,2920," 5,840 ", -   ," 5,840 ",6.8827075,0.468493151,0.031506849,0.5,1,0,1,0.467788761,0,0.468493151,0.468493151
2069,ssp370,Frigid,Widebody,141789,0,3014,2567," 5,581 ", 259 ," 5,840 ",24.27895,0,0.51609589,0.439554795,0.955650685,0.044349315,1,0.000478564,0.047332273,0,0
2070,ssp370,Frigid,Narrowbody,33303,2739,181,2920," 5,840 ", -   ," 5,840 ",5.7025775,0.469006849,0.030993151,0.5,1,0,1,0.467659458,0,0.469006849,0.469006849
2070,ssp370,Frigid,Widebody,124455,11,2981,2572," 5,564 ", 276 ," 5,840 ",21.310775,0.001883562,0.510445205,0.440410959,0.952739726,0.047260274,1,0.00047801,0.047489308,0.001883562,0.001976995
2070,ssp245,Frigid,Narrowbody,34042,2742,178,2920," 5,840 ", -   ," 5,840 ",5.8291,0.469520548,0.030479452,0.5,1,0,1,0.474547536,0,0.469520548,0.469520548
2070,ssp245,Frigid,Widebody,125476,2,3069,2501," 5,572 ", 268 ," 5,840 ",21.4856,0.000342466,0.525513699,0.428253425,0.954109589,0.045890411,1,0.000204011,0.038326586,0.000342466,0.000358938
2070,ssp585,Frigid,Narrowbody,37765,2674,246,2920," 5,840 ", -   ," 5,840 ",6.4666,0.457876712,0.042123288,0.5,1,0,1,0.465122657,0,0.457876712,0.457876712
2070,ssp585,Frigid,Widebody,141894,0,3119,2378," 5,497 ", 343 ," 5,840 ",24.2969,0,0.534075342,0.407191781,0.941267123,0.058732877,1,0.00048258,0.050136316,0,0
2070,ssp126,Frigid,Narrowbody,29745,2812,108,2920," 5,840 ", -   ," 5,840 ",5.0933125,0.481506849,0.018493151,0.5,1,0,1,0.474212551,0,0.481506849,0.481506849
2070,ssp126,Frigid,Widebody,112297,2,3142,2524," 5,668 ", 172 ," 5,840 ",19.228925,0.000342466,0.538013699,0.432191781,0.970547945,0.029452055,1,0.000511149,0.039497161,0.000342466,0.000352858
2071,ssp126,Frigid,Narrowbody,32652,2757,163,2920," 5,840 ", -   ," 5,840 ",5.5911,0.472089041,0.027910959,0.5,1,0,1,0.474222351,0,0.472089041,0.472089041
2071,ssp126,Frigid,Widebody,119253,4,2928,2657," 5,589 ", 251 ," 5,840 ",20.420025,0.000684932,0.501369863,0.454965753,0.957020548,0.042979452,1,0.000512269,0.039502088,0.000684932,0.000715692
2071,ssp245,Frigid,Narrowbody,35023,2782,138,2920," 5,840 ", -   ," 5,840 ",5.997095,0.476369863,0.023630137,0.5,1,0,1,0.474325351,0,0.476369863,0.476369863
2071,ssp245,Frigid,Widebody,125344,0,3097,2534," 5,631 ", 209 ," 5,840 ",21.463025,0,0.530308219,0.43390411,0.964212329,0.035787671,1,0.000198294,0.038642189,0,0
2071,ssp585,Frigid,Narrowbody,40177,2665,255,2920," 5,840 ", -   ," 5,840 ",6.879625,0.456335616,0.043664384,0.5,1,0,1,0.464851999,0,0.456335616,0.456335616
2071,ssp585,Frigid,Widebody,150402,2,3150,2346," 5,498 ", 342 ," 5,840 ",25.753775,0.000342466,0.539383562,0.401712329,0.941438356,0.058561644,1,0.000477653,0.050511847,0.000342466,0.000363769
2071,ssp370,Frigid,Narrowbody,34055,2759,161,2920," 5,840 ", -   ," 5,840 ",5.831335,0.472431507,0.027568493,0.5,1,0,1,0.467536488,0,0.472431507,0.472431507
2071,ssp370,Frigid,Widebody,124463,0,3005,2580," 5,585 ", 255 ," 5,840 ",21.31215,0,0.514554795,0.441780822,0.956335616,0.043664384,1,0.000475856,0.04763652,0,0
2072,ssp370,Frigid,Narrowbody,36633,2697,231,2928," 5,856 ", -   ," 5,856 ",6.255635,0.460553279,0.039446721,0.5,1,0,1,0.467415204,0,0.460553279,0.460553279
2072,ssp370,Frigid,Widebody,135819,6,3060,2475," 5,541 ", 315 ," 5,856 ",23.193125,0.00102459,0.522540984,0.422643443,0.946209016,0.053790984,1,0.000472648,0.04778028,0.00102459,0.001082837
2072,ssp245,Frigid,Narrowbody,33769,2781,147,2928," 5,856 ", -   ," 5,856 ",5.76656,0.474897541,0.025102459,0.5,1,0,1,0.47407914,0,0.474897541,0.474897541
2072,ssp245,Frigid,Widebody,125368,2,3251,2377," 5,630 ", 226 ," 5,856 ",21.408475,0.00034153,0.555157104,0.40590847,0.961407104,0.038592896,1,0.000193375,0.038993341,0.00034153,0.00035524
2072,ssp585,Frigid,Narrowbody,38505,2705,223,2928," 5,856 ", -   ," 5,856 ",6.5753075,0.461919399,0.038080601,0.5,1,0,1,0.464589487,0,0.461919399,0.461919399
2072,ssp585,Frigid,Widebody,140891,6,2974,2555," 5,535 ", 321 ," 5,856 ",24.05925,0.00102459,0.507855191,0.436304645,0.945184426,0.054815574,1,0.000472009,0.050880219,0.00102459,0.001084011
2072,ssp126,Frigid,Narrowbody,34490,2758,170,2928," 5,856 ", -   ," 5,856 ",5.8896775,0.470969945,0.029030055,0.5,1,0,1,0.474241898,0,0.470969945,0.470969945
2072,ssp126,Frigid,Widebody,126538,0,3092,2500," 5,592 ", 264 ," 5,856 ",21.60825,0,0.528005464,0.426912568,0.954918033,0.045081967,1,0.000514384,0.039494923,0,0
2073,ssp126,Frigid,Narrowbody,37417,2702,218,2920," 5,840 ", -   ," 5,840 ",6.40702,0.462671233,0.037328767,0.5,1,0,1,0.474267889,0,0.462671233,0.462671233
2073,ssp126,Frigid,Widebody,137442,2,2995,2536," 5,533 ", 307 ," 5,840 ",23.534575,0.000342466,0.512842466,0.434246575,0.947431507,0.052568493,1,0.00051698,0.03947894,0.000342466,0.000361468
2073,ssp370,Frigid,Narrowbody,38139,2711,209,2920," 5,840 ", -   ," 5,840 ",6.5306475,0.464212329,0.035787671,0.5,1,0,1,0.467290961,0,0.464212329,0.464212329
2073,ssp370,Frigid,Widebody,142560,0,3180,2337," 5,517 ", 323 ," 5,840 ",24.410975,0,0.544520548,0.400171233,0.944691781,0.055308219,1,0.000468934,0.04792696,0,0
2073,ssp245,Frigid,Narrowbody,34063,2764,156,2920," 5,840 ", -   ," 5,840 ",5.8327,0.473287671,0.026712329,0.5,1,0,1,0.4738185,0,0.473287671,0.473287671
2073,ssp245,Frigid,Widebody,122493,2,3122,2497," 5,621 ", 219 ," 5,840 ",20.974825,0.000342466,0.534589041,0.427568493,0.9625,0.0375,1,0.000189256,0.039365896,0.000342466,0.000355809
2073,ssp585,Frigid,Narrowbody,39994,2739,181,2920," 5,840 ", -   ," 5,840 ",6.848285,0.469006849,0.030993151,0.5,1,0,1,0.464332356,0,0.469006849,0.469006849
2073,ssp585,Frigid,Widebody,145174,8,3126,2435," 5,569 ", 271 ," 5,840 ",24.858575,0.001369863,0.535273973,0.416952055,0.95359589,0.04640411,1,0.000465845,0.051243775,0.001369863,0.001436524
2074,ssp126,Frigid,Narrowbody,33579,2774,146,2920," 5,840 ", -   ," 5,840 ",5.7498175,0.475,0.025,0.5,1,0,1,0.47429702,0,0.475,0.475
2074,ssp126,Frigid,Widebody,121001,0,3031,2583," 5,614 ", 226 ," 5,840 ",20.71935,0,0.519006849,0.442294521,0.96130137,0.03869863,1,0.000519539,0.039457415,0,0
2074,ssp585,Frigid,Narrowbody,38702,2731,189,2920," 5,840 ", -   ," 5,840 ",6.627065,0.467636986,0.032363014,0.5,1,0,1,0.464077837,0,0.467636986,0.467636986
2074,ssp585,Frigid,Widebody,137073,0,2978,2587," 5,565 ", 275 ," 5,840 ",23.471425,0,0.509931507,0.442979452,0.952910959,0.047089041,1,0.00045936,0.051604857,0,0
2074,ssp370,Frigid,Narrowbody,40028,2686,234,2920," 5,840 ", -   ," 5,840 ",6.85412,0.459931507,0.040068493,0.5,1,0,1,0.467159111,0,0.459931507,0.459931507
2074,ssp370,Frigid,Widebody,149634,3,3096,2418," 5,517 ", 323 ," 5,840 ",25.622275,0.000513699,0.530136986,0.414041096,0.944691781,0.055308219,1,0.000465259,0.048082933,0.000513699,0.000543774
2074,ssp245,Frigid,Narrowbody,35262,2783,137,2920," 5,840 ", -   ," 5,840 ",6.03801,0.476541096,0.023458904,0.5,1,0,1,0.473553027,0,0.476541096,0.476541096
2074,ssp245,Frigid,Widebody,129387,0,3081,2534," 5,615 ", 225 ," 5,840 ",22.1553,0,0.527568493,0.43390411,0.961472603,0.038527397,1,0.000185938,0.03974571,0,0
2075,ssp585,Frigid,Narrowbody,36699,2736,184,2920," 5,840 ", -   ," 5,840 ",6.2840675,0.468493151,0.031506849,0.5,1,0,1,0.463823166,0,0.468493151,0.468493151
2075,ssp585,Frigid,Widebody,136465,1,3142,2437," 5,580 ", 260 ," 5,840 ",23.3673,0.000171233,0.538013699,0.417294521,0.955479452,0.044520548,1,0.000452753,0.051965805,0.000171233,0.000179211
2075,ssp126,Frigid,Narrowbody,32152,2793,127,2920," 5,840 ", -   ," 5,840 ",5.50549,0.478253425,0.021746575,0.5,1,0,1,0.474325986,0,0.478253425,0.478253425
2075,ssp126,Frigid,Widebody,118993,2,3110,2525," 5,637 ", 203 ," 5,840 ",20.375525,0.000342466,0.532534247,0.432363014,0.965239726,0.034760274,1,0.000521548,0.039433622,0.000342466,0.000354799
2075,ssp245,Frigid,Narrowbody,32553,2812,108,2920," 5,840 ", -   ," 5,840 ",5.574145,0.481506849,0.018493151,0.5,1,0,1,0.473292321,0,0.481506849,0.481506849
2075,ssp245,Frigid,Widebody,117329,0,3139,2535," 5,674 ", 166 ," 5,840 ",20.0906,0,0.5375,0.434075342,0.971575342,0.028424658,1,0.000183424,0.040118634,0,0
2075,ssp370,Frigid,Narrowbody,36448,2669,251,2920," 5,840 ", -   ," 5,840 ",6.24109,0.457020548,0.042979452,0.5,1,0,1,0.467015007,0,0.457020548,0.457020548
2075,ssp370,Frigid,Widebody,136962,13,3133,2335," 5,481 ", 359 ," 5,840 ",23.4524,0.002226027,0.536472603,0.399828767,0.938527397,0.061472603,1,0.00046217,0.04825457,0.002226027,0.00237183
2076,ssp585,Frigid,Narrowbody,39091,2678,250,2928," 5,856 ", -   ," 5,856 ",6.6753775,0.457308743,0.042691257,0.5,1,0,1,0.463565575,0,0.457308743,0.457308743
2076,ssp585,Frigid,Widebody,144649,0,2929,2549," 5,478 ", 378 ," 5,856 ",24.700975,0,0.500170765,0.435280055,0.93545082,0.06454918,1,0.000446223,0.052328963,0,0
2076,ssp126,Frigid,Narrowbody,32512,2812,116,2928," 5,856 ", -   ," 5,856 ",5.551905,0.480191257,0.019808743,0.5,1,0,1,0.474351483,0,0.480191257,0.480191257
2076,ssp126,Frigid,Widebody,119925,5,3089,2569," 5,663 ", 193 ," 5,856 ",20.479,0.000853825,0.527493169,0.438695355,0.96704235,0.03295765,1,0.000522488,0.039410834,0.000853825,0.000882924
2076,ssp245,Frigid,Narrowbody,34100,2776,152,2928," 5,856 ", -   ," 5,856 ",5.8230825,0.474043716,0.025956284,0.5,1,0,1,0.473045977,0,0.474043716,0.474043716
2076,ssp245,Frigid,Widebody,122175,2,2943,2677," 5,622 ", 234 ," 5,856 ",20.863225,0.00034153,0.502561475,0.457137978,0.960040984,0.039959016,1,0.000181716,0.040470523,0.00034153,0.000355745
2076,ssp370,Frigid,Narrowbody,35475,2804,124,2928," 5,856 ", -   ," 5,856 ",6.05789,0.478825137,0.021174863,0.5,1,0,1,0.466854004,0,0.478825137,0.478825137
2076,ssp370,Frigid,Widebody,127467,13,3133,2504," 5,650 ", 206 ," 5,856 ",21.766925,0.002219945,0.535006831,0.427595628,0.964822404,0.035177596,1,0.000460212,0.048448244,0.002219945,0.002300885
2077,ssp585,Frigid,Narrowbody,37482,2670,250,2920," 5,840 ", -   ," 5,840 ",6.418145,0.457191781,0.042808219,0.5,1,0,1,0.463302297,0,0.457191781,0.457191781
2077,ssp585,Frigid,Widebody,140959,0,3185,2328," 5,513 ", 327 ," 5,840 ",24.1368,0,0.545376712,0.398630137,0.944006849,0.055993151,1,0.000439967,0.052696671,0,0
2077,ssp370,Frigid,Narrowbody,35868,2748,172,2920," 5,840 ", -   ," 5,840 ",6.1417725,0.470547945,0.029452055,0.5,1,0,1,0.466671454,0,0.470547945,0.470547945
2077,ssp370,Frigid,Widebody,129475,6,2941,2605," 5,552 ", 288 ," 5,840 ",22.170375,0.001027397,0.50359589,0.446061644,0.950684932,0.049315068,1,0.000459931,0.048670326,0.001027397,0.001080692
2077,ssp126,Frigid,Narrowbody,31859,2776,144,2920," 5,840 ", -   ," 5,840 ",5.45531,0.475342466,0.024657534,0.5,1,0,1,0.474370208,0,0.475342466,0.475342466
2077,ssp126,Frigid,Widebody,123185,2,3227,2393," 5,622 ", 218 ," 5,840 ",21.093325,0.000342466,0.552568493,0.409760274,0.962671233,0.037328767,1,0.000521846,0.039392328,0.000342466,0.000355745
2077,ssp245,Frigid,Narrowbody,38318,2726,194,2920," 5,840 ", -   ," 5,840 ",6.5612875,0.466780822,0.033219178,0.5,1,0,1,0.472823593,0,0.466780822,0.466780822
2077,ssp245,Frigid,Widebody,138280,0,3016,2526," 5,542 ", 298 ," 5,840 ",23.6781,0,0.516438356,0.432534247,0.948972603,0.051027397,1,0.000180816,0.040787232,0,0
2078,ssp245,Frigid,Narrowbody,35355,2715,205,2920," 5,840 ", -   ," 5,840 ",6.05393,0.46489726,0.03510274,0.5,1,0,1,0.472634766,0,0.46489726,0.46489726
2078,ssp245,Frigid,Widebody,129443,1,3040,2521," 5,562 ", 278 ," 5,840 ",22.1649,0.000171233,0.520547945,0.431678082,0.95239726,0.04760274,1,0.000180727,0.041054613,0.000171233,0.000179791
2078,ssp370,Frigid,Narrowbody,34939,2735,185,2920," 5,840 ", -   ," 5,840 ",5.9827175,0.468321918,0.031678082,0.5,1,0,1,0.466462712,0,0.468321918,0.468321918
2078,ssp370,Frigid,Widebody,127801,4,2945,2619," 5,568 ", 272 ," 5,840 ",21.88375,0.000684932,0.504280822,0.448458904,0.953424658,0.046575342,1,0.000461875,0.048927189,0.000684932,0.000718391
2078,ssp126,Frigid,Narrowbody,32850,2767,153,2920," 5,840 ", -   ," 5,840 ",5.6249875,0.47380137,0.02619863,0.5,1,0,1,0.474378856,0,0.47380137,0.47380137
2078,ssp126,Frigid,Widebody,120363,0,3105,2510," 5,615 ", 225 ," 5,840 ",20.6101,0,0.531678082,0.429794521,0.961472603,0.038527397,1,0.000519105,0.039381377,0,0
2078,ssp585,Frigid,Narrowbody,37174,2647,273,2920," 5,840 ", -   ," 5,840 ",6.365415,0.453253425,0.046746575,0.5,1,0,1,0.463030566,0,0.453253425,0.453253425
2078,ssp585,Frigid,Widebody,138170,0,2889,2599," 5,488 ", 352 ," 5,840 ",23.65925,0,0.494691781,0.445034247,0.939726027,0.060273973,1,0.000434185,0.053071271,0,0
2079,ssp585,Frigid,Narrowbody,39306,2684,236,2920," 5,840 ", -   ," 5,840 ",6.73047,0.459589041,0.040410959,0.5,1,0,1,0.462747614,0,0.459589041,0.459589041
2079,ssp585,Frigid,Widebody,145540,2,2900,2611," 5,513 ", 327 ," 5,840 ",24.921225,0.000342466,0.496575342,0.447089041,0.944006849,0.055993151,1,0.000429075,0.053455106,0.000342466,0.000362779
2079,ssp245,Frigid,Narrowbody,34283,2788,132,2920," 5,840 ", -   ," 5,840 ",5.87037,0.47739726,0.02260274,0.5,1,0,1,0.472489093,0,0.47739726,0.47739726
2079,ssp245,Frigid,Widebody,124064,0,3026,2611," 5,637 ", 203 ," 5,840 ",21.24385,0,0.518150685,0.447089041,0.965239726,0.034760274,1,0.000181449,0.041258521,0,0
2079,ssp370,Frigid,Narrowbody,38304,2718,202,2920," 5,840 ", -   ," 5,840 ",6.5588975,0.465410959,0.034589041,0.5,1,0,1,0.466223129,0,0.465410959,0.465410959
2079,ssp370,Frigid,Widebody,141467,0,3203,2353," 5,556 ", 284 ," 5,840 ",24.2238,0,0.548458904,0.402910959,0.951369863,0.048630137,1,0.000466589,0.049225204,0,0
2079,ssp126,Frigid,Narrowbody,32192,2768,152,2920," 5,840 ", -   ," 5,840 ",5.5123375,0.473972603,0.026027397,0.5,1,0,1,0.474374124,0,0.473972603,0.473972603
2079,ssp126,Frigid,Widebody,121704,2,3135,2469," 5,606 ", 234 ," 5,840 ",20.839725,0.000342466,0.536815068,0.422773973,0.959931507,0.040068493,1,0.00051375,0.039381256,0.000342466,0.000356761
2080,ssp585,Frigid,Narrowbody,37098,2781,147,2928," 5,856 ", -   ," 5,856 ",6.335035,0.474897541,0.025102459,0.5,1,0,1,0.462457582,0,0.474897541,0.474897541
2080,ssp585,Frigid,Widebody,132296,2,3047,2579," 5,628 ", 228 ," 5,856 ",22.59155,0.00034153,0.520321038,0.440403005,0.961065574,0.038934426,1,0.000424199,0.05384444,0.00034153,0.000355366
2080,ssp245,Frigid,Narrowbody,35846,2711,217,2928," 5,856 ", -   ," 5,856 ",6.1212425,0.462943989,0.037056011,0.5,1,0,1,0.47236544,0,0.462943989,0.462943989
2080,ssp245,Frigid,Widebody,127704,0,2850,2712," 5,562 ", 294 ," 5,856 ",21.8074,0,0.486680328,0.463114754,0.949795082,0.050204918,1,0.000183024,0.041429495,0,0
2080,ssp370,Frigid,Narrowbody,37900,2670,258,2928," 5,856 ", -   ," 5,856 ",6.4719825,0.455942623,0.044057377,0.5,1,0,1,0.465961678,0,0.455942623,0.455942623
2080,ssp370,Frigid,Widebody,142294,5,3142,2346," 5,493 ", 363 ," 5,856 ",24.29885,0.000853825,0.536543716,0.400614754,0.938012295,0.061987705,1,0.000473189,0.049552261,0.000853825,0.000910249
2080,ssp126,Frigid,Narrowbody,29662,2847,81,2928," 5,856 ", -   ," 5,856 ",5.0652325,0.486168033,0.013831967,0.5,1,0,1,0.474363502,0,0.486168033,0.486168033
2080,ssp126,Frigid,Widebody,107583,2,3032,2674," 5,708 ", 148 ," 5,856 ",18.371425,0.00034153,0.517759563,0.456625683,0.974726776,0.025273224,1,0.000506705,0.039384688,0.00034153,0.000350385
2081,ssp245,Frigid,Narrowbody,35297,2729,191,2920," 5,840 ", -   ," 5,840 ",6.0440125,0.467294521,0.032705479,0.5,1,0,1,0.472237682,0,0.467294521,0.467294521
2081,ssp245,Frigid,Widebody,129970,0,3096,2477," 5,573 ", 267 ," 5,840 ",22.25515,0,0.530136986,0.424143836,0.954280822,0.045719178,1,0.000185476,0.041605594,0,0
2081,ssp585,Frigid,Narrowbody,40757,2648,272,2920," 5,840 ", -   ," 5,840 ",6.97894,0.453424658,0.046575342,0.5,1,0,1,0.462166254,0,0.453424658,0.453424658
2081,ssp585,Frigid,Widebody,148430,0,2876,2597," 5,473 ", 367 ," 5,840 ",25.4161,0,0.492465753,0.444691781,0.937157534,0.062842466,1,0.000419029,0.054234217,0,0
2081,ssp126,Frigid,Narrowbody,33219,2757,163,2920," 5,840 ", -   ," 5,840 ",5.6881975,0.472089041,0.027910959,0.5,1,0,1,0.474355939,0,0.472089041,0.472089041
2081,ssp126,Frigid,Widebody,123145,3,2946,2626," 5,575 ", 265 ," 5,840 ",21.086475,0.000513699,0.504452055,0.449657534,0.954623288,0.045376712,1,0.000499242,0.039382978,0.000513699,0.000538117
2081,ssp370,Frigid,Narrowbody,38022,2749,171,2920," 5,840 ", -   ," 5,840 ",6.5106275,0.470719178,0.029280822,0.5,1,0,1,0.465690133,0,0.470719178,0.470719178
2081,ssp370,Frigid,Widebody,131001,0,2864,2729," 5,593 ", 247 ," 5,840 ",22.431675,0,0.490410959,0.467294521,0.957705479,0.042294521,1,0.000480419,0.049892255,0,0
2082,ssp370,Frigid,Narrowbody,35716,2733,187,2920," 5,840 ", -   ," 5,840 ",6.1157525,0.467979452,0.032020548,0.5,1,0,1,0.465408053,0,0.467979452,0.467979452
2082,ssp370,Frigid,Widebody,128848,1,2964,2585," 5,550 ", 290 ," 5,840 ",22.063,0.000171233,0.507534247,0.442636986,0.950342466,0.049657534,1,0.000488266,0.050245568,0.000171233,0.00018018
2082,ssp585,Frigid,Narrowbody,36959,2754,166,2920," 5,840 ", -   ," 5,840 ",6.328595,0.471575342,0.028424658,0.5,1,0,1,0.461873329,0,0.471575342,0.471575342
2082,ssp585,Frigid,Widebody,131421,0,2883,2707," 5,590 ", 250 ," 5,840 ",22.5036,0,0.493664384,0.463527397,0.957191781,0.042808219,1,0.000413633,0.054624798,0,0
2082,ssp245,Frigid,Narrowbody,38082,2732,188,2920," 5,840 ", -   ," 5,840 ",6.5209025,0.467808219,0.032191781,0.5,1,0,1,0.47210793,0,0.467808219,0.467808219
2082,ssp245,Frigid,Widebody,137266,7,3038,2502," 5,547 ", 293 ," 5,840 ",23.50445,0.00119863,0.520205479,0.428424658,0.949828767,0.050171233,1,0.000188779,0.041783945,0.00119863,0.001261943
2082,ssp126,Frigid,Narrowbody,33064,2801,119,2920," 5,840 ", -   ," 5,840 ",5.6616525,0.479623288,0.020376712,0.5,1,0,1,0.474350314,0,0.479623288,0.479623288
2082,ssp126,Frigid,Widebody,120991,0,2986,2647," 5,633 ", 207 ," 5,840 ",20.71765,0,0.51130137,0.453253425,0.964554795,0.035445205,1,0.00049136,0.039377274,0,0
2083,ssp245,Frigid,Narrowbody,35444,2747,173,2920," 5,840 ", -   ," 5,840 ",6.06918,0.470376712,0.029623288,0.5,1,0,1,0.471978298,0,0.470376712,0.470376712
2083,ssp245,Frigid,Widebody,125927,2,2770,2813," 5,585 ", 255 ," 5,840 ",21.562825,0.000342466,0.474315068,0.481678082,0.956335616,0.043664384,1,0.000192908,0.041961679,0.000342466,0.000358102
2083,ssp126,Frigid,Narrowbody,31354,2770,150,2920," 5,840 ", -   ," 5,840 ",5.3688475,0.474315068,0.025684932,0.5,1,0,1,0.474345508,0,0.474315068,0.474315068
2083,ssp126,Frigid,Widebody,116554,1,2955,2652," 5,608 ", 232 ," 5,840 ",19.9579,0.000171233,0.505993151,0.454109589,0.960273973,0.039726027,1,0.000483061,0.039368724,0.000171233,0.000178317
