zone,exp,year,avg_max_tas,loess_avg_max_tas
Subtropical,ssp245,2063,1.3652264150943,1.27922502042163
Subtropical,ssp245,2064,1.28327358490566,1.30142403888401
Subtropical,ssp245,2065,1.38974528301884,1.32277917788163
Subtropical,ssp245,2066,1.62633962264147,1.34301806904677
Subtropical,ssp245,2067,1.4133113207547,1.36186834401168
Subtropical,ssp245,2068,1.2427075471698,1.37905763440861
Subtropical,ssp245,2069,1.23997169811315,1.39529463006757
Subtropical,ssp245,2070,1.396358490566,1.41136863256906
Subtropical,ssp245,2071,1.40444339622638,1.42712819117106
Subtropical,ssp245,2072,1.28425471698108,1.44242185513156
Subtropical,ssp245,2073,1.78980188679242,1.45709817370855
Subtropical,ssp245,2074,1.62412264150942,1.47100569616001
Subtropical,ssp245,2075,1.5215471698113,1.48399297174393
Subtropical,ssp245,2076,1.63521698113203,1.49590854971829
Subtropical,ssp245,2077,1.74927358490561,1.50660097934108
Subtropical,ssp245,2078,1.29362264150939,1.51591880987029
Subtropical,ssp245,2079,1.55600943396223,1.52371059056389
Subtropical,ssp245,2080,1.38396226415091,1.53029761979045
Subtropical,ssp245,2081,1.42919811320752,1.53608401819404
Subtropical,ssp245,2082,1.49226415094336,1.54104256844593
Subtropical,ssp245,2083,1.29606603773584,1.54514605321741
Subtropical,ssp245,2084,1.60676415094338,1.54836725517976
Subtropical,ssp245,2085,1.57289622641508,1.55067895700425
Subtropical,ssp245,2086,1.61458490566037,1.55205394136215
Subtropical,ssp245,2087,1.63573584905657,1.55246499092475
Subtropical,ssp245,2088,1.64176415094335,1.55188488836332
Subtropical,ssp245,2089,1.77583018867921,1.55028641634914
Subtropical,ssp245,2090,1.56729245283015,1.54764235755348
Subtropical,ssp245,2091,1.86342452830183,1.54395721180988
Subtropical,ssp245,2092,1.16032075471696,1.53926099143886
Subtropical,ssp245,2093,1.56649999999996,1.53356474784219
Subtropical,ssp245,2094,1.6537358490566,1.52687953242165
Subtropical,ssp245,2095,1.27589622641506,1.51921639657902
Subtropical,ssp245,2096,1.66217924528297,1.51058639171607
Subtropical,ssp245,2097,1.43902830188677,1.50100056923457
Subtropical,ssp245,2098,1.27551886792452,1.49046998053631
Subtropical,ssp245,2099,1.49307547169809,1.47900567702307
Subtropical,ssp245,2100,1.55675471698112,1.4666187100966
Subtropical,ssp370,2015,0,0.165824463712435
Subtropical,ssp370,2016,0.0429811320755107,0.192014388473959
Subtropical,ssp370,2017,0.476905660377383,0.218351297304249
Subtropical,ssp370,2018,0.678924528301877,0.244841377632981
Subtropical,ssp370,2019,0.454716981132094,0.271490816889829
Subtropical,ssp370,2020,0.290066037735869,0.298305802504469
Subtropical,ssp370,2021,0.109113207547182,0.325292521906577
Subtropical,ssp370,2022,0.0755377358490819,0.352457162525827
Subtropical,ssp370,2023,0.259377358490553,0.379805911791894
Subtropical,ssp370,2024,0.267490566037736,0.407344957134455
Subtropical,ssp370,2025,0.184037735849074,0.435080485983184
Subtropical,ssp370,2026,0.657679245283021,0.463037185462168
Subtropical,ssp370,2027,0.540377358490559,0.491223476288202
Subtropical,ssp370,2028,0.647424528301883,0.519621146280028
Subtropical,ssp370,2029,0.488339622641547,0.548211983256386
Subtropical,ssp370,2030,0.709358490566046,0.576977775036017
Subtropical,ssp370,2031,0.440509433962291,0.60590030943766
Subtropical,ssp370,2032,0.723150943396263,0.634961374280057
Subtropical,ssp370,2033,0.23864150943399,0.664142757381948
Subtropical,ssp370,2034,1.04605660377359,0.693426246562073
Subtropical,ssp370,2035,1.16068867924531,0.722793629639174
Subtropical,ssp370,2036,0.883481132075474,0.75222669443199
