zone,exp,year,avg_min_rho,loess_avg_min_rho
Tropical,ssp370,2080,-0.00808736641221386,-0.00916668947465095
Tropical,ssp370,2081,-0.00813675954198478,-0.00933085758780398
Tropical,ssp370,2082,-0.00816047328244274,-0.00949808871825904
Tropical,ssp370,2083,-0.0107376068702292,-0.00966879018238614
Tropical,ssp370,2084,-0.00914991603053439,-0.00984336929655525
Tropical,ssp370,2085,-0.00887949618320616,-0.0100222333771364
Tropical,ssp370,2086,-0.00932824809160304,-0.0102057897404994
Tropical,ssp370,2087,-0.00815867557251915,-0.0103944457030145
Tropical,ssp370,2088,-0.0100215916030535,-0.0105886085810515
Tropical,ssp370,2089,-0.0122067786259543,-0.0107886856909804
Tropical,ssp370,2090,-0.011508538167939,-0.0109950843491713
Tropical,ssp370,2091,-0.0108312251908398,-0.0112078981319833
Tropical,ssp370,2092,-0.0100369885496183,-0.0114268187755643
Tropical,ssp370,2093,-0.0117048435114504,-0.0116516508359666
Tropical,ssp370,2094,-0.0122185610687025,-0.0118821988692429
Tropical,ssp370,2095,-0.0138691374045803,-0.0121182674314456
Tropical,ssp370,2096,-0.0129656450381681,-0.0123596610786271
Tropical,ssp370,2097,-0.0113738854961833,-0.0126061843668401
Tropical,ssp370,2098,-0.0137983435114504,-0.012857641852137
Tropical,ssp370,2099,-0.0131086374045801,-0.0131138380905704
Tropical,ssp370,2100,-0.0137940839694657,-0.0133745776381926
Tropical,ssp585,2015,0,-0.00143062036215524
Tropical,ssp585,2016,-0.000341900763358938,-0.00155890479790499
Tropical,ssp585,2017,-0.00159438167938952,-0.00168808306198541
Tropical,ssp585,2018,-0.00231559541984749,-0.00181803244558988
Tropical,ssp585,2019,-0.00290442366412225,-0.00194863023991175
Tropical,ssp585,2020,-0.00179259923664121,-0.00207975373614438
Tropical,ssp585,2021,-0.00157352671755739,-0.00221128022548113
Tropical,ssp585,2022,-0.00398064885496185,-0.00234308699911537
Tropical,ssp585,2023,-0.00316201145038186,-0.00247505134824046
Tropical,ssp585,2024,-0.00439236641221386,-0.00260705056404976
Tropical,ssp585,2025,-0.00208783587786265,-0.00273896193773662
Tropical,ssp585,2026,-0.00213944274809164,-0.0028706170599371
Tropical,ssp585,2027,-0.00239545801526719,-0.00300208708889892
Tropical,ssp585,2028,-0.00182263358778645,-0.00313360866723305
Tropical,ssp585,2029,-0.00363379770992367,-0.00326541843755042
Tropical,ssp585,2030,-0.00608629007633588,-0.00339775304246199
Tropical,ssp585,2031,-0.00581464122137421,-0.00353084912457869
Tropical,ssp585,2032,-0.00267030916030553,-0.00366494332651149
Tropical,ssp585,2033,-0.00219073664122149,-0.00380027229087132
Tropical,ssp585,2034,-0.00419625572519089,-0.00393707266026913
Tropical,ssp585,2035,-0.0058181297709925,-0.00407558107731586
Tropical,ssp585,2036,-0.00479377099236644,-0.00421603418462247
Tropical,ssp585,2037,-0.0033206603053435,-0.00435519314776383
Tropical,ssp585,2038,-0.00528439694656502,-0.00449049150065313
Tropical,ssp585,2039,-0.00400120992366415,-0.00462317443840881
Tropical,ssp585,2040,-0.00315184351145037,-0.00475448715614929
Tropical,ssp585,2041,-0.00384291984732843,-0.00488567484899299
Tropical,ssp585,2042,-0.00559874045801534,-0.00501798271205835
Tropical,ssp585,2043,-0.00625606488549635,-0.00515265594046378
Tropical,ssp585,2044,-0.00494668702290091,-0.00529093972932772
Tropical,ssp585,2045,-0.0054914351145039,-0.00543407927376859
Tropical,ssp585,2046,-0.00402111450381693,-0.00558331976890482
Tropical,ssp585,2047,-0.00439603435114511,-0.00573990640985484
Tropical,ssp585,2048,-0.00705718320610704,-0.00590628854010791
Tropical,ssp585,2049,-0.00960007251908412,-0.00608273481841827
Tropical,ssp585,2050,-0.00648027862595435,-0.00626721941280179
Tropical,ssp585,2051,-0.00526348854961833,-0.00645771649127436
Tropical,ssp585,2052,-0.0045300534351147,-0.00665220022185184
Tropical,ssp585,2053,-0.00578312977099249,-0.00684864477255011
Tropical,ssp585,2054,-0.00818451526717556,-0.00704502431138505
Tropical,ssp585,2055,-0.00753904961832075,-0.00723931300637254
Tropical,ssp585,2056,-0.00632780534351163,-0.00742948502552843
Tropical,ssp585,2057,-0.00851173282442752,-0.00761351453686863
Tropical,ssp585,2058,-0.00800464122137412,-0.0077951401977023
Tropical,ssp585,2059,-0.00661539694656499,-0.00797916195406693
Tropical,ssp585,2060,-0.00774940458015272,-0.00816514590707085
Tropical,ssp585,2061,-0.0103134809160306,-0.0083526581578224
Tropical,ssp585,2062,-0.0095675114503817,-0.00854126480742991
Tropical,ssp585,2063,-0.0081364351145039,-0.00873053195700173
Tropical,ssp585,2064,-0.00899241603053436,-0.00892002570764618
Tropical,ssp585,2065,-0.011277648854962,-0.0091093121604716
Tropical,ssp585,2066,-0.0100364236641222,-0.00929795741658632
Tropical,ssp585,2067,-0.00797090839694659,-0.00948552757709869
Tropical,ssp585,2068,-0.00705373282442756,-0.00967158874311703
Tropical,ssp585,2069,-0.00977522137404585,-0.00985519538442199
Tropical,ssp585,2070,-0.0123072366412216,-0.0100363154640597
Tropical,ssp585,2071,-0.0102856564885496,-0.0102158853230369
Tropical,ssp585,2072,-0.00962501526717574,-0.0103948413023601
Tropical,ssp585,2073,-0.0126409389312978,-0.0105741197430359
Tropical,ssp585,2074,-0.0104924389312977,-0.010754656986071
Tropical,ssp585,2075,-0.0108430877862595,-0.0109373893724719
Tropical,ssp585,2076,-0.0117527213740458,-0.0111232532432454
Tropical,ssp585,2077,-0.00976209541984741,-0.0113131849393979
Tropical,ssp585,2078,-0.00894711450381691,-0.0115081208019362
Tropical,ssp585,2079,-0.0113653854961833,-0.0117089971718668
Tropical,ssp585,2080,-0.0120390038167939,-0.0119136993108707
Tropical,ssp585,2081,-0.0117871755725192,-0.012119608899476
Tropical,ssp585,2082,-0.0124708511450382,-0.0123269069069602
Tropical,ssp585,2083,-0.0155299961832063,-0.0125357743026008
Tropical,ssp585,2084,-0.0113707251908397,-0.0127463920556754
Tropical,ssp585,2085,-0.0132653473282445,-0.0129589411354615
Tropical,ssp585,2086,-0.0121216755725191,-0.0131736025112366
Tropical,ssp585,2087,-0.013605755725191,-0.0133905571522783
Tropical,ssp585,2088,-0.0126895572519086,-0.0136099860278639
Tropical,ssp585,2089,-0.0127904389312978,-0.0138320701072712
Tropical,ssp585,2090,-0.0141067938931299,-0.0140569903597775
Tropical,ssp585,2091,-0.0152165305343512,-0.0142847713158093
Tropical,ssp585,2092,-0.0145500343511451,-0.0145152646056922
Tropical,ssp585,2093,-0.0145958320610688,-0.0147483918485526
Tropical,ssp585,2094,-0.0141500305343512,-0.0149840746635171
Tropical,ssp585,2095,-0.0155361793893132,-0.0152222346697119
Tropical,ssp585,2096,-0.0156961259541986,-0.0154627934862636
Tropical,ssp585,2097,-0.0157026183206108,-0.0157056727322985
Tropical,ssp585,2098,-0.0187194236641222,-0.0159507940269432
Tropical,ssp585,2099,-0.0168596183206109,-0.0161980789893241
Tropical,ssp585,2100,-0.0141676297709925,-0.0164474492385676
