year,ssp,zone,avg_tas,avg_hurs,avg_ps,avg_rho,avg_hdw,max_tas,min_rho,avg_tas_loess,avg_hurs_loess,avg_ps_loess,avg_rho_loess,avg_hdw_loess,max_tas_loess,min_rho_loess
2037,ssp126,Global,17.6226333711692,71.3041750283769,970.219813847901,1.15646346538025,2.69990069489217,54.29,0.678721,17.5709837998447,71.1229213201932,970.485778780797,1.15706396639404,2.6776567743749,54.5113561811277,0.677141566603229
2037,ssp245,Global,17.4880794551646,70.9897272417707,970.238951191825,1.15716522360953,2.76147921918275,54.913,0.674065,17.6066138964123,70.8931337710277,970.50361012037,1.15694523815654,2.72847054500302,54.7571068410982,0.677026658758756
2037,ssp370,Global,17.7026526674234,71.0982623155505,970.319356413166,1.15621530874007,2.74281343784336,55.524,0.677022,17.6392242799129,71.284139785198,970.540193909135,1.15679674246531,2.72056263115951,55.0247247559718,0.67724002095303
2037,ssp585,Global,17.688716231555,71.1037390465381,970.75899091941,1.15679467877412,2.72348731281498,54.511,0.678341,17.672716481489,71.165911932991,970.528746242079,1.15664615203783,2.74118106505662,54.4322300734966,0.67621052037881
2038,ssp126,Global,17.5069965947787,70.2404191827469,970.803609534619,1.15783284335982,2.67289244608399,54.429,0.677363,17.5837866933143,71.1122385776624,970.48984850357,1.15701343973686,2.67663796059104,54.519992391923,0.67709834664867
2038,ssp245,Global,17.7349160045403,70.7349751418843,970.520419977299,1.15644050510783,2.73013317911465,53.845,0.676057,17.6266952839561,70.8682092017395,970.510348520603,1.15686836629321,2.72946197530742,54.7809402689262,0.676944232826832
2038,ssp370,Global,17.3803371169126,71.4937620885358,969.970757094211,1.15735094324631,2.75838183586833,53.8,0.67715,17.6703269037895,71.2648564484293,970.550997314672,1.15667505062261,2.72042401575727,55.0799127465424,0.677131810139884
2038,ssp585,Global,17.7556015891033,71.6170217934165,970.229004540296,1.1558836538025,2.72964906118048,54.693,0.672672,17.7061006670152,71.1416748515668,970.535912301118,1.15651108045848,2.74184350588194,54.4830901704096,0.676150299801704
2039,ssp126,Global,17.7051214528945,71.2461448354144,970.659410896708,1.15660427128263,2.69127722054484,55.377,0.684138,17.5968118772581,71.1003529888355,970.494653949936,1.15696263740864,2.67567883527223,54.5299619565837,0.677038756036076
2039,ssp245,Global,17.4344790011351,70.9400485811578,970.119642451759,1.15734337116913,2.70993991713961,54.282,0.677812,17.6461809789749,70.8449720717319,970.517591370312,1.15679481879902,2.73058504277205,54.8006936415703,0.676857713869906
2039,ssp370,Global,17.3630068104427,72.0407929625426,970.406027241771,1.15782879568672,2.6760158984109,54.618,0.674905,17.7029071373402,71.2462607232793,970.56217517853,1.15654721634097,2.72017216356387,55.136061051397,0.6770045730296
2039,ssp585,Global,17.6665652667424,71.2130748013621,970.376107832007,1.15650363337117,2.75344615800227,53.5100000000001,0.676537,17.7397452669429,71.1179846773487,970.543432685481,1.15637569459433,2.74230040231782,54.5400845039476,0.676095020577519
2040,ssp126,Global,17.6959443813848,71.2241373439273,970.27340862656,1.1562029091941,2.67000960953462,55.812,0.672146,17.6099250217521,71.0876415924706,970.499965008794,1.15691189546289,2.6747820445106,54.5409202972864,0.676965822839533
2040,ssp245,Global,17.5826061293984,71.4321772985244,970.365626560726,1.15681612939841,2.73361233257662,55.499,0.677268,17.6652393153287,70.8231644492996,970.525244712746,1.15672369687137,2.7317996984525,54.8171012482148,0.676767955037826
2040,ssp370,Global,17.7498274687855,71.0241039727583,970.446304199772,1.15623346992054,2.72025939205449,55.226,0.681123,17.7367399981373,71.2281426051794,970.573514058242,1.15641400842994,2.71982538093922,55.1928272764398,0.676861381877997
2040,ssp585,Global,17.7417661748014,70.6413994324632,970.734457434733,1.15662989330306,2.74395411169126,54.578,0.678708,17.7738168755616,71.094521712884,970.551109497148,1.15623895775263,2.74258867374927,54.6024281465162,0.676043251348923
2041,ssp126,Global,17.804123723042,71.4191583427924,970.439498297389,1.15580883768445,2.6867870400681,53.6520000000001,0.67995,17.6229917968722,71.0744814273263,970.505551569041,1.15686154995313,2.67395023439823,54.5525228362074,0.676882575133129
2041,ssp245,Global,17.6892190692395,71.5164104426788,970.172115777525,1.15605805221339,2.73611316163451,55.501,0.679195,17.6840386268772,70.802528402737,970.533214591153,1.15665410170763,2.73306589340438,54.8308973780436,0.676675809480436
2041,ssp370,Global,17.7486129398411,70.5363206583428,970.629382519866,1.15647305221339,2.72340704950056,54.4310000000001,0.682028,17.7716005037528,71.210292089561,970.584800511339,1.15627619569909,2.71940197424319,55.249869027575,0.676705308940892
2041,ssp585,Global,17.7418785471056,70.8445455164586,970.407842224746,1.15619335187287,2.71683787423382,53.991,0.669835,17.8084820871612,71.0709662607203,970.558744838097,1.15609983324062,2.74274523956129,54.6693361705207,0.675993560758583
2042,ssp126,Global,17.8810249716232,70.5954204313281,970.732898978435,1.15602860953462,2.67133624574347,54.275,0.675848,17.6358778726947,71.0612495321607,970.511183519577,1.15681193693289,2.67318605102724,54.5644249955233,0.67679204099095
2042,ssp245,Global,17.8057854710556,70.5818917139615,970.896551645855,1.15655547332577,2.7085294969353,54.095,0.676424,17.7027472474805,70.7828060003387,970.541407048783,1.15658513450522,2.7343435786833,54.8428163202409,0.676582130347584
2042,ssp370,Global,17.7301214528945,70.8267703745743,970.515665153234,1.15641394097616,2.74819144610669,55.4020000000001,0.679689,17.8072636717589,71.1924991718556,970.595821095354,1.15613454695795,2.71892024983569,55.3068439107068,0.676539426474107
2042,ssp585,Global,17.8135822928491,72.0315535754825,970.838272417707,1.15633441770715,2.72367356242905,54.67,0.675837,17.8439074960311,71.0469986234052,970.566140810306,1.15595728436552,2.74280701913891,54.7400236483665,0.675944517449169
2043,ssp126,Global,17.5842519863791,71.1763811577752,970.515247446084,1.15710835981839,2.66766422724177,52.901,0.676766,17.6484489192954,71.0483229457322,970.516630749299,1.15676339245568,2.67249214048974,54.5762821974105,0.676697248487083
2043,ssp245,Global,17.389267877412,70.383412939841,970.354177071508,1.15785259477866,2.7566658621907,53.536,0.680992,17.7215335109984,70.7637393103992,970.549728128886,1.1565158964615,2.73559270534486,54.8535923639907,0.676487770789115
2043,ssp370,Global,17.8760340522134,71.5229048808173,970.706902383655,1.15589601702611,2.72298671884223,55.893,0.666882,17.8435045197277,71.1745538474947,970.606362367818,1.15598983101609,2.71839851407659,55.3634095317394,0.676366806733459
2043,ssp585,Global,17.9814120317821,71.5749410896709,970.910381384791,1.1557227185017,2.72654989659477,54.1830000000001,0.67914,17.8802596964612,71.022299103486,970.573099515754,1.15581027443458,2.74281093186712,54.8137056524592,0.675894690063349
2044,ssp126,Global,17.805350737798,70.9460085130533,970.770234960271,1.15629286038593,2.67493254699205,53.3130000000001,0.677069,17.6605706067504,71.0360787067992,970.521663147104,1.15671625257504,2.67187114887783,54.5877498640455,0.676601225695616
2044,ssp245,Global,17.7087377979569,70.1017978433599,970.871422247446,1.1569558785471,2.72050455334847,55.297,0.673316,17.7405657512906,70.745070401213,970.55808387471,1.15644548877388,2.73677322444467,54.8639597984772,0.676393583954876
2044,ssp370,Global,17.7772712826334,70.7332550510784,970.477654937571,1.15619734165721,2.75364468535755,55.6810000000001,0.67781,17.8800980652314,71.1562461119096,970.616210886263,1.15584281668305,2.7178550733258,55.419223496577,0.676190521974768
2044,ssp585,Global,17.9118422247446,71.0186332576617,970.479355278093,1.15555014074915,2.7393290891033,55.098,0.679875,17.9177052827411,70.9965480035103,970.57942305642,1.15565776675504,2.74279389713093,54.889597255204,0.675842647243791
2045,ssp126,Global,17.580340522134,71.161370261067,970.430214528945,1.15699927809308,2.66217268036323,54.888,0.673561,17.6721086051359,71.02489385412,970.526050601891,1.15667085334446,2.67132572228362,54.5984834176049,0.676507000690634
2045,ssp245,Global,17.7249477866062,69.8878749148695,970.715912599319,1.15677544608399,2.75307269148694,53.8970000000001,0.678187,17.7600123022172,70.7265413410747,970.566380329505,1.15637301263975,2.73784508703833,54.8746529128844,0.676300422994714
2045,ssp370,Global,17.9036628830874,71.1633566401816,970.473679909194,1.15549372531215,2.72585609330307,55.817,0.67944,17.9168193258422,71.1373659605318,970.625153208222,1.15569427276839,2.71730823394319,55.4739434111238,0.676013644453852
2045,ssp585,Global,17.8034415437004,70.9888153234961,970.355045402952,1.15589877979569,2.77486884570943,55.98,0.676094,17.9564108491604,70.9694256260255,970.584913534282,1.15549872463414,2.74279283431536,54.9669135290066,0.675786957633163
2046,ssp126,Global,17.6128830874007,71.9552618615211,970.440236095347,1.1569027185017,2.64750513643587,55.976,0.672487,17.6829285845277,71.015145426453,970.529563002558,1.15662753081749,2.67085850679921,54.608138280265,0.676417601546225
2046,ssp245,Global,17.8031441543701,71.1344904653802,970.588446083997,1.15623104994325,2.71254095425653,55.31,0.673415,17.7800414976379,70.7078941982788,970.574523536519,1.15629756925649,2.73876824418145,54.8864059963963,0.676209141058474
2046,ssp370,Global,17.859969353008,71.1782472190692,970.564892167991,1.15589503745744,2.69708624256526,54.533,0.677204,17.9534433191321,71.1177033887928,970.632975891226,1.15554496808167,2.71677630228867,55.5272268812841,0.675839246426531
2046,ssp585,Global,17.8735993189558,71.3341634506243,970.374131668558,1.15562549716232,2.73553630953462,55.42,0.67038,17.9965429900088,70.9406122735793,970.589373051318,1.1553321113791,2.7428446628054,55.0448695462722,0.675726189874134
2047,ssp126,Global,17.7043053348468,70.6089954597049,970.564923950056,1.15659162429058,2.68553188059024,54.1,0.677017,17.6928962150019,71.0072104625564,970.531970238003,1.15658662104763,2.67047214851671,54.6163698742025,0.676336056336476
2047,ssp245,Global,17.6254926220205,72.0597577752554,970.528543700341,1.15682906583428,2.72805214074915,54.9330000000001,0.67346,17.8008216714126,70.6888710411198,970.582419539002,1.15621825982151,2.73950264692963,54.8999533381972,0.676120591296003
2047,ssp370,Global,17.9714892167991,71.1730910329171,970.783467650397,1.15568769807038,2.73298061185936,55.561,0.679418,17.9897450626733,71.0970483921239,970.639465492808,1.15539567143242,2.71627758472212,55.5787315129619,0.675670400148624
2047,ssp585,Global,17.4723961407492,71.3336503972759,970.739263337117,1.15791086946652,2.74453065153235,54.838,0.675342,18.038268299576,70.909788248719,970.592603709509,1.15515689029718,2.74298630198608,55.1226803794063,0.675658912609371
2048,ssp126,Global,17.8797673098752,70.4379019296254,970.439900113508,1.15561447446084,2.66167575198638,53.1640000000001,0.676109,17.7024426018195,71.0000570962633,970.533064875375,1.15654594260914,2.67014759715173,54.624710189172,0.676250600542043
2048,ssp245,Global,17.8320499432464,70.5659770715096,970.756343927355,1.15628728944381,2.72888396015892,56.5800000000001,0.673558,17.8226304352721,70.6693950218874,970.591137860806,1.1561352195397,2.74002713139841,54.9131334337768,0.676029887029024
2048,ssp370,Global,17.8586118047673,71.3215043132803,970.636593643589,1.1559561906924,2.72155569466515,56.329,0.681847,18.0269690461024,71.0750900644035,970.644576524019,1.15524091950577,2.71571041440268,55.6282873613216,0.675480907848571
2048,ssp585,Global,18.0785845629966,70.8554695800227,970.528451759365,1.15489298410897,2.75307241112372,54.745,0.678174,18.08264941433,70.8748481166318,970.594010741038,1.1549679463865,2.74320897180548,55.204850568386,0.675581448170892
2049,ssp126,Global,18.0437298524404,70.0680115777526,970.761877412031,1.15533776844495,2.63547391500568,55.013,0.673351,17.7119770780173,70.9926000543556,970.532929561394,1.15650375249964,2.6698699767156,54.6345476053489,0.676150220013318
2049,ssp245,Global,17.8987230419978,70.2302212258796,970.744391600455,1.15596129965948,2.75292041861521,53.928,0.674016,17.8454710968596,70.6496773931317,970.601477416448,1.15604948840749,2.74037020790716,54.9237598586208,0.67593297308457
2049,ssp370,Global,18.1590987514189,70.9148398410896,971.034928490352,1.15505654256527,2.70745795891033,55.319,0.675349,18.0661837324489,71.0518751039001,970.648520350555,1.1550762696794,2.71498688574824,55.6761687618826,0.675250036686199
2049,ssp585,Global,18.2202133938706,71.6531542565266,970.553349602723,1.15423633257662,2.70732326106697,55.5390000000001,0.675656,18.1302198109521,70.8347057859069,970.593420860157,1.15476297777169,2.74346917881337,55.2951928778964,0.675492788475816
2050,ssp126,Global,17.5811623155505,71.3520280363223,970.376826333711,1.15688442905789,2.67033484031782,56.995,0.67699,17.7213326553356,70.9851362650154,970.531769304312,1.1564610444077,2.66964819474404,54.6453221305406,0.676039068378982
2050,ssp245,Global,18.103685584563,70.0317748013621,970.85695800227,1.15527650283768,2.7709810430193,55.09,0.675082,17.8691005339039,70.629892373538,970.612938335168,1.15596152480949,2.74056633881726,54.9325295219065,0.675831949870456
2050,ssp370,Global,18.0945334846765,71.2556644721908,970.782326901249,1.15508921566402,2.66090464562997,56.008,0.679009,18.1069000993741,71.0277299126312,970.651468811906,1.1549040218018,2.71414594700675,55.7226997410817,0.674989056314404
2050,ssp585,Global,18.2769387060159,70.8897265607264,970.594246311011,1.15415994778661,2.72751142395006,55.41,0.672363,18.1803523440523,70.7905705741948,970.591268391938,1.15454516744973,2.74375177229724,55.3918847174056,0.675395506544467
2051,ssp126,Global,17.4519954597049,71.5667308740067,970.426513053348,1.15745274574347,2.65758096265608,56.4620000000001,0.675952,17.7303423455147,70.9779626564244,970.529789112383,1.15641881202191,2.66949115877274,54.6564737725544,0.675921299267719
2051,ssp245,Global,18.1756878547106,70.4795710556187,970.394220204313,1.15438282633371,2.77181366174802,56.127,0.67746,17.8932756241336,70.6102141817916,970.625020746209,1.15587178713032,2.74064998649011,54.9401393328118,0.675728917794497
2051,ssp370,Global,18.4219977298525,70.6532922814984,970.938029511918,1.15390267990919,2.7063381876277,56.894,0.674699,18.1486291245393,71.002980892614,970.653593747566,1.15472647572142,2.71322654642621,55.768204325356,0.674709236386084
2051,ssp585,Global,18.0570885357549,71.5317904653803,970.489053348467,1.15490849375709,2.70746648047673,56.3130000000001,0.673001,18.2324198682405,70.7436517991464,970.587987661454,1.1543176984176,2.74404160154459,55.4931034963815,0.675292175397171
2052,ssp126,Global,17.6959353007946,71.2775242905789,970.63254370034,1.15667003064699,2.66316346662884,55.174,0.679824,17.7388391602947,70.9713761567646,970.527193993858,1.15637804903085,2.6694077763374,54.6674425391975,0.675801066308212
2052,ssp245,Global,18.0692883087401,70.6090223609535,970.743206583428,1.1552429091941,2.74580415368899,55.269,0.669084,17.9177532452776,70.5908170365778,970.637224778815,1.15578073375462,2.74065561328707,54.9472862005142,0.675625977264506
2052,ssp370,Global,18.4619591373439,71.0548208853576,970.807136208853,1.15348170261067,2.70010374801362,56.056,0.669797,18.1908817856059,70.9779544458658,970.655066997028,1.15454593128672,2.71226763225457,55.8130065411421,0.674421846554136
2052,ssp585,Global,18.3030431328036,69.8497792281498,970.83546538025,1.15436402270148,2.74738341316686,57.5630000000001,0.677673,18.2857952381268,70.6951587784123,970.584012993778,1.1540837536723,2.74432351584291,55.5970266242918,0.675185368054252
2053,ssp126,Global,17.5990510783201,71.2140234960273,970.87428830874,1.15750163791147,2.67052639614075,54.66,0.673752,17.746656111416,70.9656736942179,970.524188956992,1.1563397491231,2.66940695497372,54.6776684382774,0.675682523129145
2053,ssp245,Global,17.8135834279229,71.0663244040863,970.379256526673,1.15591890124858,2.72386928365494,54.892,0.675506,17.9422902750646,70.571875156582,970.649050562228,1.15568882306699,2.74061768156955,54.9546670341913,0.675525228688298
2053,ssp370,Global,18.4635209988649,71.4878206583427,970.695081725311,1.15335416799092,2.66007092383655,56.233,0.675496,18.2331690602352,70.952976974404,970.656060399784,1.15436468834618,2.71130815273981,55.8574304148771,0.674138156471456
2053,ssp585,Global,18.5316867196368,69.6934540295119,970.815167990919,1.15330861407492,2.76157681943246,54.3320000000001,0.676478,18.339851308321,70.6463008296431,970.579778713983,1.15384651621079,2.7445823644797,55.7018315106047,0.675077657536035
2054,ssp126,Global,17.76694892168,70.7395161180477,970.836914869467,1.15665547900113,2.66548759648127,54.072,0.678541,17.7536262106188,70.9611521969662,970.520979010035,1.15630490598723,2.66949760221741,54.6865914776013,0.675569823359201
2054,ssp245,Global,18.0308081725313,70.7390348467651,970.851661748014,1.15550161520999,2.70950534040863,55.603,0.675579,17.9666435912233,70.5535627604894,970.65999822569,1.15559651345207,2.74057065369891,54.9629787430206,0.675428772473687
2054,ssp370,Global,18.4751577752554,71.1913044267878,970.834872871737,1.15346663677639,2.72266751356413,57.625,0.674846,18.2750019260886,70.9283748802459,970.656745795326,1.15418504674825,2.71038705612992,55.9017999729977,0.673869435790941
2054,ssp585,Global,18.7173393870602,70.1974141884223,970.535414301929,1.15213079568672,2.75485154858116,55.788,0.679617,18.393960933433,70.5982872704894,970.575719147142,1.15360916903006,2.74480299674244,55.8056955647879,0.674971616862845
2055,ssp126,Global,17.9493223609535,70.553863337117,970.264086265608,1.15520327582293,2.66423208740068,53.295,0.673659,17.7595824696432,70.9581085931913,970.517769161243,1.15627451331182,2.66968862560416,54.6936516649766,0.675467120627062
2055,ssp245,Global,17.8591884222475,70.9065611804768,970.247279228149,1.15553017026107,2.72233939580023,54.5150000000001,0.67797,17.9905700714824,70.5360540669854,970.669567898445,1.15550426329447,2.74054899203655,54.9729182361799,0.675338709028488
2055,ssp370,Global,18.3839148694665,70.601727922815,970.811028376845,1.15391443019296,2.70530995244041,56.209,0.675442,18.3158913608274,70.9044745654087,970.657295023148,1.1540093063414,2.70954329067285,55.946439241941,0.673626954165489
2055,ssp585,Global,18.3992905788877,69.8767551645857,970.478484676505,1.15353704199773,2.77850778751419,55.365,0.674244,18.4474969680729,70.5523274186021,970.572268618328,1.15337489512709,2.74497026191865,55.9067961963094,0.674869819055006
2056,ssp126,Global,17.8899080590239,70.4194198637911,970.308843359817,1.15549848127128,2.7086667953462,54.781,0.672759,17.7643579002296,70.9568398110752,970.514764418866,1.15624956478547,2.66998893266967,54.6982890082105,0.675378568561413
2056,ssp245,Global,17.7787150964813,70.1183759364358,970.580700340524,1.15634852780931,2.76814984944381,54.951,0.682811,18.0138265935707,70.5195232947552,970.677259709734,1.15541253097881,2.74058715894385,54.9851824228466,0.675257138760514
2056,ssp370,Global,18.1003802497163,70.4683208853575,970.359775255392,1.15465282065834,2.76536375925085,55.374,0.664239,18.3553483421131,70.8816024319097,970.657879922742,1.15383976697409,2.70881580461658,55.9916722481437,0.673421981247994
2056,ssp585,Global,18.4185028376845,70.7263611804768,970.433413166856,1.15333849375709,2.73566860011351,56.374,0.673173,18.4998322668506,70.5096305916318,970.569861452614,1.15314687749887,2.7450690092958,56.0033108146371,0.674774837132843
2057,ssp126,Global,17.8513904653803,69.9368812712826,970.570528944382,1.15599099659478,2.69842013291714,54.338,0.671464,17.7677855141181,70.9576427787999,970.512169791158,1.15623105409674,2.67040743094966,54.6999435151104,0.675308320790937
2057,ssp245,Global,17.9792406356413,70.1903953461975,970.923643586833,1.15591775822928,2.74152605425653,54.3850000000001,0.67406,18.0361700352169,70.5041446624842,970.6825737888,1.15532177488973,2.74071961678219,55.0004682121984,0.675186162077581
2057,ssp370,Global,18.3550976163451,71.1848499432464,970.904408626562,1.15415788876277,2.72203109032917,55.47,0.666156,18.3928838476069,70.8600848817664,970.6586723336,1.1536787284948,2.70824354620909,56.0378230180428,0.673265786691356
2057,ssp585,Global,18.7832304199773,70.5003523269012,970.857845629967,1.15221807832009,2.76002459625425,56.451,0.677093,18.550339684376,70.471406107229,970.568931975074,1.15292829914238,2.74508408816139,56.0934168292389,0.674689244116682
2058,ssp126,Global,17.7387048808173,71.0669695800227,970.535308740068,1.15633822587968,2.70996243393871,54.867,0.672626,17.7695645082323,70.9619849168522,970.509349342645,1.15621939077897,2.67101143059846,54.6976846784756,0.675254776238429
2058,ssp245,Global,18.2900737797957,70.5414736662884,970.930496027242,1.15446091940976,2.77646883212259,55.1760000000001,0.674124,18.0580262495404,70.4899256638564,970.685184223131,1.15522960783438,2.74090724303389,55.0169877116826,0.675130219955491
2058,ssp370,Global,18.4055709421113,71.3251508513054,970.442584562997,1.15336158229285,2.70528652780931,56.88,0.672667,18.4281634454452,70.840368807962,970.658130771652,1.15352592619418,2.70787918820788,56.0822920874655,0.673144981338292
2058,ssp585,Global,18.7981010215664,69.7759061293985,970.880713961406,1.15220228036322,2.78622255891033,55.608,0.673514,18.5994094550477,70.4381674478542,970.568163472184,1.15271573084752,2.7450379776555,56.1777200451352,0.674611519225809
2059,ssp126,Global,17.3647412031782,72.292839954597,970.20171736663,1.15754588195233,2.66591542224745,54.477,0.676722,17.7696819661392,70.9705594927102,970.505649650516,1.15621372097654,2.67183807209235,54.6914170903027,0.675212705351598
2059,ssp245,Global,18.0146617480137,70.6715835414302,970.514802497161,1.15529757661748,2.73971166515324,54.436,0.676356,18.079950322006,70.4766921721427,970.685416947563,1.15513390756526,2.74108498122935,55.0327088712416,0.67509017195463
2059,ssp370,Global,18.6600919409762,70.6265452894439,970.194551645857,1.15190451986379,2.70635317196368,55.425,0.670012,18.4614672807257,70.8223545433434,970.654976656661,1.15337874047201,2.7077193744167,56.1227932320107,0.673037961108578
2059,ssp585,Global,18.4113586833144,69.676989784336,970.08961520999,1.15314899205448,2.75670677103292,56.776,0.674389,18.6479941445411,70.4089703925479,970.566172455861,1.15250333367462,2.74496071561489,56.2585533585926,0.674537980941404
2060,ssp126,Global,17.9058115777526,71.2438351872872,970.682871736664,1.15582673098751,2.64298470124858,54.883,0.673567,17.7684027295447,70.9825022050423,970.50124949202,1.15621314329462,2.67285100844993,54.6818334071946,0.675180819046491
2060,ssp245,Global,18.0931872871737,70.0312019296254,970.786833144154,1.15528116685585,2.74216806174802,54.517,0.675902,18.1018929788608,70.4643459754085,970.683749862365,1.15503552988499,2.74124839280201,55.0479623637963,0.675062746359685
2060,ssp370,Global,18.1281214528945,71.6632323496027,970.318056753688,1.15437541884222,2.70977393064699,54.61,0.667889,18.4932281965509,70.8055486497234,970.649776183874,1.15323593884036,2.70771900965289,56.1601203377729,0.672943673270688
2060,ssp585,Global,18.5504687854711,70.6503536889897,970.39615323496,1.15273788422248,2.75564037570942,55.811,0.665356,18.6963101043815,70.3828377038316,970.563293089334,1.15229067602632,2.74484848937213,56.3366848159483,0.674467961176633
2061,ssp126,Global,17.5956004540295,71.2268698070374,970.202341657208,1.1566180476731,2.66753785005676,54.704,0.678965,17.7659916401545,70.9969487525169,970.496327644403,1.15621675633834,2.67401389268977,54.6696262857545,0.675157828239157
2061,ssp245,Global,18.1123257661748,70.9720763904655,970.655250851305,1.15487069580023,2.74739528059024,55.334,0.677929,18.1238049463518,70.4527888617195,970.680660867807,1.15493533059618,2.74139303918534,55.0630788622672,0.675044671455343
2061,ssp370,Global,18.4112099886493,70.0796763904654,970.690183881953,1.15377994097616,2.74226822417707,55.971,0.679609,18.5238790360236,70.7894576889144,970.643095548535,1.15309628881132,2.70783299873379,56.1950672908465,0.6728610650931
2061,ssp585,Global,18.9937003405222,70.1436471055618,970.524419977298,1.15090918388195,2.75176546345062,56.033,0.672552,18.7445736860939,70.3587921442265,970.559859535835,1.15207732630525,2.74469748625979,56.4128824635395,0.67440079184466
2062,ssp126,Global,17.7404347332577,70.3479239500568,970.694936435867,1.15651825766175,2.6737543892168,54.536,0.679823,17.7627135396744,71.0130348338024,970.491062884913,1.15622365871286,2.67529037783048,54.6554883825854,0.675142443845644
2062,ssp245,Global,18.0548501702611,69.9394582292849,970.330754824063,1.15482113507378,2.77586895448355,55.1280000000001,0.677138,18.1456369507258,70.4419226191411,970.676627864157,1.15483416550147,2.74151448181279,55.078389039575,0.67503267552629
2062,ssp370,Global,18.6080442678774,70.8121793416573,970.656207718502,1.15279819182747,2.68209303518729,56.63,0.670855,18.5538526422467,70.7735882227291,970.635500945889,1.15295855789699,2.70801624647673,56.2284279773258,0.67278908384429
2062,ssp585,Global,18.8515425652668,70.7138921679909,970.724376844494,1.1517864676504,2.70901910635641,56.3250000000001,0.669562,18.7930012412034,70.3358564762538,970.556205958593,1.15186285291405,2.74450389361042,56.4879143477033,0.674335804858649
2063,ssp126,Global,17.6951838819524,70.8544674233826,970.369922814983,1.15639409307605,2.65634201373439,55.562,0.675587,17.7588332698102,71.0298961475673,970.485633990797,1.15623294902334,2.67664411689064,54.6401123542904,0.675133376782001
2063,ssp245,Global,18.3252395005676,70.6066733257662,971.329401816118,1.15477807491487,2.72890580817253,55.055,0.670122,18.16733971823,70.431649035739,970.672128751684,1.15473289040347,2.74160828211782,55.0942235686406,0.675023486857215
2063,ssp370,Global,18.6356889897844,70.7048349602724,970.754559591373,1.152808584563,2.66211602133939,56.329,0.665629,18.5835818583229,70.7574468129801,970.627558571181,1.15282151360945,2.70822365769906,56.2609962833052,0.672726676792734
2063,ssp585,Global,18.9412996594779,69.5985003405221,970.729443813847,1.15151691146425,2.74956405868331,57.081,0.676201,18.8418091212352,70.3130534624349,970.552666520839,1.15164682425535,2.74426389875659,56.562548514777,0.674272332131766
2064,ssp126,Global,17.5427650397276,71.5903541430193,970.005216799092,1.15661182746878,2.69035265107832,53.828,0.68168,17.7546156722675,71.0466683924798,970.480219739302,1.15624372587492,2.67803876288884,54.6241908574726,0.675129337964277
2064,ssp245,Global,18.3146685584563,70.0625334846765,970.646699205448,1.15409021793417,2.7463143030647,54.0270000000001,0.679941,18.1888639751111,70.4218698995786,970.667641430657,1.1546323611048,2.7416700015339,55.1109131223844,0.675013833732803
2064,ssp370,Global,18.6084211123723,70.6861997729853,970.762979568672,1.15289758115778,2.6949559000454,56.7480000000001,0.673251,18.613499527355,70.7405400214799,970.619834619656,1.15268392346078,2.70841013721812,56.2935660948792,0.672672791206911
2064,ssp585,Global,18.9406730987514,70.1501073779795,970.312856980704,1.15088759250851,2.75430733144154,56.062,0.678365,18.8912136777144,70.2894058652911,970.549575385803,1.15142880873178,2.74397368903087,56.6375530110977,0.674209705577174
2065,ssp126,Global,17.7903473325767,71.0144549375709,970.509078320091,1.15608404540295,2.68965863564131,55.3130000000001,0.672649,17.7503255887523,71.0624872672084,970.474998907676,1.15625508787277,2.67943796884367,54.6084165487351,0.675129038308519
2065,ssp245,Global,18.0424233825199,70.4291903518729,971.029137343927,1.15579794778661,2.71319140533485,55.044,0.668287,18.2101604476163,70.4124869987255,970.663643801345,1.15453343340809,2.74169520149448,55.1287883737271,0.675000444437742
2065,ssp370,Global,18.4586152099887,69.9822419977298,970.674727582293,1.15340734165721,2.71596116708286,55.6230000000001,0.674684,18.6440384924458,70.7223744100412,970.61289528656,1.15254455496307,2.70853058985124,56.3269312981422,0.672626374355295
2065,ssp585,Global,18.9434494892168,70.7388659477866,970.62049489217,1.15128470715096,2.7153397446084,57.056,0.678583,18.9414312621662,70.2639364473436,970.547266716716,1.15120837474597,2.74362945176582,56.7136958830027,0.674147257108037
2066,ssp126,Global,18.0085505107832,70.8266143019296,970.744807037458,1.15541989330307,2.67824179409762,54.452,0.675288,17.7462278609702,71.0764884704216,970.470150273166,1.15626613362202,2.68080538777372,54.593482084681,0.675131188730777
2066,ssp245,Global,18.1557729852441,71.9184723041998,970.51641089671,1.15446499886493,2.68136940385925,56.211,0.671634,18.2311798619925,70.4034021212452,970.660613764017,1.15443696311596,2.74167944343301,55.1481799955896,0.674980047256719
