ID,AreaCode,Airport_ID,Airport_Ctry,RWY_ID,Length,Latitude,Longitude,TODA_day,TODA_night,Unit_TODA
16495,NULL,YWLG,YB,RW05,5335,S30021445,E148070595,5531,NULL,M 
16496,NULL,YWLG,YB,RW23,5335,S30014659,E148075745,5531,NULL,M 
16497,NULL,YSHL,YM,RW08,4367,S34334421,E150465446,4564,NULL,M 
16498,NULL,YSHL,YM,RW26,4367,S34334718,E150474304,4564,NULL,M 
16499,NULL,YSHL,YM,RW16,5968,S34330537,E150470730,6165,NULL,M 
16500,NULL,YSHL,YM,RW34,5968,S34335787,E150471929,6165,NULL,M 
16501,NULL,YWSL,YM,RW09,5915,S38052295,E146572419,6112,NULL,M 
16502,NULL,YWSL,YM,RW27,5915,S38053257,E146583705,6112,NULL,M 
16503,NULL,YWTN,YB,RW14,4600,S22212547,E143045735,4797,NULL,M 
16504,NULL,YWTN,YB,RW32,4600,S22220452,E143052262,4797,NULL,M 
16505,NULL,YWWL,YM,RW09,5200,S33561689,E147105233,5397,NULL,M 
16506,NULL,YWWL,YM,RW27,5200,S33562461,E147115334,5397,NULL,M 
16507,NULL,YWYY,YM,RW09,5413,S40594847,E145432628,5610,NULL,M 
16508,NULL,YWYY,YM,RW27,5413,S40595707,E145443600,5610,NULL,M 
16515,NULL,KCQM,K3,RW13,4000,N47493439,W092414267,NULL,NULL,FT
16516,NULL,KCQM,K3,RW31,4000,N47490604,W092410191,NULL,NULL,FT
16517,NULL,KMZH,K3,RW04,3200,N46245493,W092483201,NULL,NULL,FT
16518,NULL,KMZH,K3,RW22,3200,N46251899,W092480242,NULL,NULL,FT
16519,NULL,48Y_,K3,RW15,3297,N49001065,W095590718,NULL,NULL,FT
16520,NULL,48Y_,K3,RW33,3297,N48594197,W095584384,NULL,NULL,FT
16521,NULL,55Y_,K3,RW16,3200,N43491197,W091495527,NULL,NULL,FT
16522,NULL,55Y_,K3,RW34,3200,N43484199,W091494149,NULL,NULL,FT
16525,NULL,D37_,K3,RW12,3199,N48113625,W096425420,3199,NULL,FT
16526,NULL,D37_,K3,RW30,3199,N48111696,W096422040,3199,NULL,FT
16527,NULL,D00_,K3,RW15,3103,N47155146,W096241078,NULL,NULL,FT
16528,NULL,D00_,K3,RW33,3103,N47152391,W096235112,NULL,NULL,FT
16529,NULL,KFOZ,K3,RW15,3998,N47471936,W093391790,NULL,NULL,FT
16530,NULL,KFOZ,K3,RW33,3998,N47464496,W093384925,NULL,NULL,FT
16531,NULL,8Y6_,K3,RW18,3000,N45265369,W093581593,NULL,NULL,FT
16532,NULL,8Y6_,K3,RW36,3000,N45262407,W093581593,NULL,NULL,FT
16533,NULL,KTKC,K3,RW11,3098,N44150289,W095364085,NULL,NULL,FT
16534,NULL,KTKC,K3,RW29,3098,N44144834,W095360342,NULL,NULL,FT
16535,NULL,KGWB,K5,RW09,5000,N41182549,W085042441,NULL,NULL,FT
16536,NULL,KGWB,K5,RW27,5000,N41182608,W085031891,NULL,NULL,FT
16537,NULL,KFKR,K5,RW04,2527,N40161938,W086340891,NULL,NULL,FT
16538,NULL,KFKR,K5,RW22,2527,N40164004,W086335058,NULL,NULL,FT
16539,NULL,KFKR,K5,RW09,5000,N40162165,W086340800,NULL,NULL,FT
16540,NULL,KFKR,K5,RW27,5000,N40162162,W086330349,NULL,NULL,FT
16541,NULL,KGSH,K5,RW09,6050,N41313080,W085481993,NULL,NULL,FT
16542,NULL,KGSH,K5,RW27,6050,N41313154,W085470040,NULL,NULL,FT
16543,NULL,KGPC,K5,RW18,5002,N39382546,W086484912,NULL,NULL,FT
16544,NULL,KGPC,K5,RW36,5002,N39373603,W086485036,NULL,NULL,FT
16545,NULL,KHHG,K5,RW09,5003,N40511146,W085275796,NULL,NULL,FT
16546,NULL,KHHG,K5,RW27,5003,N40510956,W085265291,NULL,NULL,FT
16547,NULL,KOVO,K5,RW15,2730,N39025791,W085363886,NULL,NULL,FT
16548,NULL,KOVO,K5,RW33,2730,N39023391,W085362305,NULL,NULL,FT
16549,NULL,KRCR,K5,RW11,5001,N41040241,W086112565,NULL,NULL,FT
16550,NULL,KRCR,K5,RW29,5001,N41034954,W086102262,NULL,NULL,FT
16551,NULL,KGEZ,K5,RW01,5000,N39344650,W085481682,NULL,NULL,FT
16552,NULL,KGEZ,K5,RW19,5000,N39353577,W085481178,NULL,NULL,FT
16553,NULL,KHLB,K5,RW18,5933,N39205877,W085153040,NULL,NULL,FT
16554,NULL,KHLB,K5,RW36,5933,N39200586,W085153024,NULL,NULL,FT
16555,NULL,05C_,K5,RW08,4899,N41310723,W087242996,NULL,NULL,FT
16556,NULL,05C_,K5,RW26,4899,N41311369,W087234103,NULL,NULL,FT
16557,NULL,KANQ,K5,RW05,4540,N41381127,W085051718,4540,NULL,FT
16558,NULL,KANQ,K5,RW23,4540,N41383821,W085043864,4000,NULL,FT
16559,NULL,C62_,K5,RW10,4399,N41282239,W085160775,NULL,NULL,FT
16560,NULL,C62_,K5,RW28,4399,N41282115,W085150999,NULL,NULL,FT
16561,NULL,KIMS,K5,RW03,5000,N38451464,W085280952,NULL,NULL,FT
16562,NULL,KIMS,K5,RW21,5000,N38455667,W085273630,NULL,NULL,FT
