"","file_id","dataset_id","mip_era","activity_drs","institution_id","source_id","experiment_id","member_id","table_id","frequency","grid_label","version","nominal_resolution","variable_id","variable_long_name","variable_units","datetime_start","datetime_end","file_size","data_node","file_url","tracking_id"
"347","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710.vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_203501010600-204001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","vas","Northward Near-Surface Wind","m s-1",NA,NA,1240085307,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/6hrPlevPt/vas/gn/v20190710/vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_203501010600-204001010000.nc","hdl:21.14100/314d1aad-7608-4e20-9c54-9cb5baa0c5aa"
"348","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710.vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204001010600-204501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","vas","Northward Near-Surface Wind","m s-1",NA,NA,1240347182,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/6hrPlevPt/vas/gn/v20190710/vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204001010600-204501010000.nc","hdl:21.14100/d300ce06-c9f5-4fc5-b7bb-0d5800b4a787"
"349","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710.vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204501010600-205001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","vas","Northward Near-Surface Wind","m s-1",NA,NA,1239474193,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/6hrPlevPt/vas/gn/v20190710/vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_204501010600-205001010000.nc","hdl:21.14100/ab7886e9-65ad-4731-a122-d258c8a8ea21"
"350","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710.vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_205001010600-205501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","vas","Northward Near-Surface Wind","m s-1",NA,NA,1239201285,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/6hrPlevPt/vas/gn/v20190710/vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_205001010600-205501010000.nc","hdl:21.14100/1a26e776-a933-4217-9e5a-f07648b8b171"
"351","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710.vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_205501010600-206001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","vas","Northward Near-Surface Wind","m s-1",NA,NA,1238791074,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/6hrPlevPt/vas/gn/v20190710/vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_205501010600-206001010000.nc","hdl:21.14100/79e3afe7-a5a5-4138-9865-e3ada2d1e6b4"
"352","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710.vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_206001010600-206501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","vas","Northward Near-Surface Wind","m s-1",NA,NA,1239908952,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/6hrPlevPt/vas/gn/v20190710/vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_206001010600-206501010000.nc","hdl:21.14100/9733609f-ed50-40e2-8b5f-ac3dd7eb0f63"
"353","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710.vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_206501010600-207001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","vas","Northward Near-Surface Wind","m s-1",NA,NA,1238755886,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/6hrPlevPt/vas/gn/v20190710/vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_206501010600-207001010000.nc","hdl:21.14100/77126c7d-1b91-4601-8b42-2708a3dfdcf7"
"354","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710.vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_207001010600-207501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","vas","Northward Near-Surface Wind","m s-1",NA,NA,1237894551,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/6hrPlevPt/vas/gn/v20190710/vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_207001010600-207501010000.nc","hdl:21.14100/d652e589-d5ad-45e3-b7b8-e81ed0566410"
"355","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710.vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_207501010600-208001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","vas","Northward Near-Surface Wind","m s-1",NA,NA,1237701073,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/6hrPlevPt/vas/gn/v20190710/vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_207501010600-208001010000.nc","hdl:21.14100/5eb2b26e-0ee3-4feb-b9ce-1600d0bd70bf"
"356","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710.vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_208001010600-208501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","vas","Northward Near-Surface Wind","m s-1",NA,NA,1238645101,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/6hrPlevPt/vas/gn/v20190710/vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_208001010600-208501010000.nc","hdl:21.14100/7c0131c5-58a9-4803-847d-2732696e330f"
"357","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710.vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_208501010600-209001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","vas","Northward Near-Surface Wind","m s-1",NA,NA,1236943876,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/6hrPlevPt/vas/gn/v20190710/vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_208501010600-209001010000.nc","hdl:21.14100/790f8209-80a1-4507-a94d-8f03f2f7191f"
"358","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710.vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209001010600-209501010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","vas","Northward Near-Surface Wind","m s-1",NA,NA,1237066137,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/6hrPlevPt/vas/gn/v20190710/vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209001010600-209501010000.nc","hdl:21.14100/8b0b3722-0ed0-4a4b-8edb-597a9898ffa0"
"359","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710.vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209501010600-210001010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","vas","Northward Near-Surface Wind","m s-1",NA,NA,1235628974,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/6hrPlevPt/vas/gn/v20190710/vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_209501010600-210001010000.nc","hdl:21.14100/674ddca9-3b81-4425-95c6-131573d91565"
"360","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710.vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_210001010600-210101010000.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp585.r1i1p1f1.6hrPlevPt.vas.gn.v20190710|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp585","r1i1p1f1","6hrPlevPt","6hrPt","gn","1","100 km","vas","Northward Near-Surface Wind","m s-1",NA,NA,246903250,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp585/r1i1p1f1/6hrPlevPt/vas/gn/v20190710/vas_6hrPlevPt_MPI-ESM1-2-HR_ssp585_r1i1p1f1_gn_210001010600-210101010000.nc","hdl:21.14100/f3ae9b23-197f-4e97-b570-2810cef485e8"
"361","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815.hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_201501010300-201912312100.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlev","6hr","gn","1","100 km","hurs","Near-Surface Relative Humidity","%",NA,NA,1326753806,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlev/hurs/gn/v20190815/hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_201501010300-201912312100.nc","hdl:21.14100/16f44313-2057-45e6-ace2-872b021f34d5"
"362","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815.hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202001010300-202412312100.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlev","6hr","gn","1","100 km","hurs","Near-Surface Relative Humidity","%",NA,NA,1327363552,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlev/hurs/gn/v20190815/hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202001010300-202412312100.nc","hdl:21.14100/abbcdc11-6651-4e4e-b066-cb152a3f05dc"
"363","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815.hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202501010300-202912312100.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlev","6hr","gn","1","100 km","hurs","Near-Surface Relative Humidity","%",NA,NA,1325942831,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlev/hurs/gn/v20190815/hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_202501010300-202912312100.nc","hdl:21.14100/3a08ae90-80d1-48b4-9cbb-9c4933b02140"
"364","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815.hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_203001010300-203412312100.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlev","6hr","gn","1","100 km","hurs","Near-Surface Relative Humidity","%",NA,NA,1325441791,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlev/hurs/gn/v20190815/hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_203001010300-203412312100.nc","hdl:21.14100/b6bece33-e8cf-4c65-b348-d83e4a7636c9"
"365","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815.hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_203501010300-203912312100.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlev","6hr","gn","1","100 km","hurs","Near-Surface Relative Humidity","%",NA,NA,1326190416,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlev/hurs/gn/v20190815/hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_203501010300-203912312100.nc","hdl:21.14100/885367bf-6e6c-4fe1-85de-0bb533bfc506"
"366","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815.hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_204001010300-204412312100.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlev","6hr","gn","1","100 km","hurs","Near-Surface Relative Humidity","%",NA,NA,1326318141,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlev/hurs/gn/v20190815/hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_204001010300-204412312100.nc","hdl:21.14100/c08fa5f9-447b-4037-87e2-7fa0f2ded3cc"
"367","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815.hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_204501010300-204912312100.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlev","6hr","gn","1","100 km","hurs","Near-Surface Relative Humidity","%",NA,NA,1325452433,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlev/hurs/gn/v20190815/hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_204501010300-204912312100.nc","hdl:21.14100/a424344e-02ef-4554-af19-ad8374992832"
"368","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815.hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_205001010300-205412312100.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlev","6hr","gn","1","100 km","hurs","Near-Surface Relative Humidity","%",NA,NA,1325539658,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlev/hurs/gn/v20190815/hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_205001010300-205412312100.nc","hdl:21.14100/7b2edd80-0f00-4380-bda4-cca943d9ed96"
"369","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815.hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_205501010300-205912312100.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlev","6hr","gn","1","100 km","hurs","Near-Surface Relative Humidity","%",NA,NA,1326026735,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlev/hurs/gn/v20190815/hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_205501010300-205912312100.nc","hdl:21.14100/911d99de-18ba-4d98-a23c-3675797b883e"
"370","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815.hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206001010300-206412312100.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlev","6hr","gn","1","100 km","hurs","Near-Surface Relative Humidity","%",NA,NA,1325974343,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlev/hurs/gn/v20190815/hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206001010300-206412312100.nc","hdl:21.14100/85f9b833-fbf0-4183-9c05-492d001fc72a"
"371","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815.hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206501010300-206912312100.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlev","6hr","gn","1","100 km","hurs","Near-Surface Relative Humidity","%",NA,NA,1325645243,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlev/hurs/gn/v20190815/hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_206501010300-206912312100.nc","hdl:21.14100/0a1b394c-0861-47c8-a6f8-7434fbbdb8b7"
"372","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815.hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207001010300-207412312100.nc|esgf3.dkrz.de","CMIP6.ScenarioMIP.DKRZ.MPI-ESM1-2-HR.ssp126.r1i1p1f1.6hrPlev.hurs.gn.v20190815|esgf3.dkrz.de","CMIP6","ScenarioMIP","DKRZ","MPI-ESM1-2-HR","ssp126","r1i1p1f1","6hrPlev","6hr","gn","1","100 km","hurs","Near-Surface Relative Humidity","%",NA,NA,1326084140,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/ScenarioMIP/DKRZ/MPI-ESM1-2-HR/ssp126/r1i1p1f1/6hrPlev/hurs/gn/v20190815/hurs_6hrPlev_MPI-ESM1-2-HR_ssp126_r1i1p1f1_gn_207001010300-207412312100.nc","hdl:21.14100/7e6ffeb7-b39a-4f3e-89ae-7f638189dc89"
